site_use_id,cust_acct_site_id,site_use_code,primary_flag,status,created_date,last_update_date
500000543,400000271,SHIP_TO,Y,ACTIVE,2024-03-07 16:45:00,2024-03-07 16:45:00
500000544,400000272,BILL_TO,Y,ACTIVE,2024-09-05 23:16:00,2024-09-05 23:16:00
500000545,400000272,SHIP_TO,Y,ACTIVE,2024-09-05 23:16:00,2024-09-05 23:16:00
500000546,400000273,BILL_TO,Y,ACTIVE,2024-04-09 04:00:00,2024-04-09 04:00:00
500000547,400000273,SHIP_TO,Y,ACTIVE,2024-04-09 04:00:00,2024-04-09 04:00:00
500000548,400000274,BILL_TO,Y,ACTIVE,2024-12-09 04:58:00,2024-12-09 04:58:00
500000549,400000274,SHIP_TO,Y,ACTIVE,2024-12-09 04:58:00,2024-12-09 04:58:00
500000550,400000275,BILL_TO,Y,ACTIVE,2026-01-25 12:38:00,2026-01-25 12:38:00
500000551,400000275,SHIP_TO,Y,ACTIVE,2026-01-25 12:38:00,2026-01-25 12:38:00
500000552,400000276,BILL_TO,Y,ACTIVE,2025-12-06 01:51:00,2025-12-06 01:51:00
500000553,400000276,SHIP_TO,Y,ACTIVE,2025-12-06 01:51:00,2025-12-06 01:51:00
500000554,400000277,BILL_TO,Y,ACTIVE,2024-01-15 13:29:00,2024-01-15 13:29:00
500000555,400000277,SHIP_TO,Y,ACTIVE,2024-01-15 13:29:00,2024-01-15 13:29:00
500000556,400000278,BILL_TO,Y,ACTIVE,2025-06-11 18:49:00,2025-06-11 18:49:00
500000557,400000278,SHIP_TO,Y,ACTIVE,2025-06-11 18:49:00,2025-06-11 18:49:00
500000558,400000279,BILL_TO,Y,ACTIVE,2025-02-09 08:11:00,2025-02-09 08:11:00
500000559,400000279,SHIP_TO,Y,ACTIVE,2025-02-09 08:11:00,2025-02-09 08:11:00
500000560,400000280,BILL_TO,Y,ACTIVE,2023-11-20 16:32:00,2023-11-20 16:32:00
500000561,400000280,SHIP_TO,Y,ACTIVE,2023-11-20 16:32:00,2023-11-20 16:32:00
500000562,400000281,BILL_TO,Y,ACTIVE,2025-03-26 11:51:00,2025-03-26 11:51:00
500000563,400000281,SHIP_TO,Y,ACTIVE,2025-03-26 11:51:00,2025-03-26 11:51:00
500000564,400000282,BILL_TO,Y,ACTIVE,2024-08-06 04:55:00,2024-08-06 04:55:00
500000565,400000282,SHIP_TO,Y,ACTIVE,2024-08-06 04:55:00,2024-08-06 04:55:00
500000566,400000283,BILL_TO,Y,ACTIVE,2025-03-05 14:25:00,2025-03-05 14:25:00
500000567,400000283,SHIP_TO,Y,ACTIVE,2025-03-05 14:25:00,2025-03-05 14:25:00
500000568,400000284,BILL_TO,Y,ACTIVE,2024-11-11 21:22:00,2024-11-11 21:22:00
500000569,400000284,SHIP_TO,Y,ACTIVE,2024-11-11 21:22:00,2024-11-11 21:22:00
500000570,400000285,BILL_TO,Y,ACTIVE,2025-03-26 10:20:00,2025-03-26 10:20:00
500000571,400000285,SHIP_TO,Y,ACTIVE,2025-03-26 10:20:00,2025-03-26 10:20:00
500000572,400000286,BILL_TO,Y,ACTIVE,2024-10-16 14:37:00,2024-10-16 14:37:00
500000573,400000286,SHIP_TO,Y,ACTIVE,2024-10-16 14:37:00,2024-10-16 14:37:00
500000574,400000287,BILL_TO,Y,ACTIVE,2024-11-24 12:41:00,2024-11-24 12:41:00
500000575,400000287,SHIP_TO,Y,ACTIVE,2024-11-24 12:41:00,2024-11-24 12:41:00
500000576,400000288,BILL_TO,Y,ACTIVE,2024-01-27 08:12:00,2024-01-27 08:12:00
500000577,400000288,SHIP_TO,Y,ACTIVE,2024-01-27 08:12:00,2024-01-27 08:12:00
500000578,400000289,BILL_TO,Y,ACTIVE,2025-11-01 00:43:00,2025-11-01 00:43:00
500000579,400000289,SHIP_TO,Y,ACTIVE,2025-11-01 00:43:00,2025-11-01 00:43:00
500000580,400000290,BILL_TO,Y,ACTIVE,2024-08-04 18:32:00,2024-08-04 18:32:00
500000581,400000290,SHIP_TO,Y,ACTIVE,2024-08-04 18:32:00,2024-08-04 18:32:00
500000582,400000291,BILL_TO,Y,ACTIVE,2024-03-07 14:17:00,2024-03-07 14:17:00
500000583,400000291,SHIP_TO,Y,ACTIVE,2024-03-07 14:17:00,2024-03-07 14:17:00
500000584,400000292,BILL_TO,Y,ACTIVE,2024-04-18 05:54:00,2024-04-18 05:54:00
500000585,400000292,SHIP_TO,Y,ACTIVE,2024-04-18 05:54:00,2024-04-18 05:54:00
500000586,400000293,BILL_TO,Y,ACTIVE,2024-12-20 20:53:00,2024-12-20 20:53:00
500000587,400000293,SHIP_TO,Y,ACTIVE,2024-12-20 20:53:00,2024-12-20 20:53:00
500000588,400000294,BILL_TO,Y,ACTIVE,2024-10-14 08:10:00,2024-10-14 08:10:00
500000589,400000294,SHIP_TO,Y,ACTIVE,2024-10-14 08:10:00,2024-10-14 08:10:00
500000590,400000295,BILL_TO,Y,ACTIVE,2024-09-06 02:05:00,2024-09-06 02:05:00
500000591,400000295,SHIP_TO,Y,ACTIVE,2024-09-06 02:05:00,2024-09-06 02:05:00
500000592,400000296,BILL_TO,Y,ACTIVE,2024-08-02 11:21:00,2024-08-02 11:21:00
500000593,400000296,SHIP_TO,Y,ACTIVE,2024-08-02 11:21:00,2024-08-02 11:21:00
500000594,400000297,BILL_TO,Y,ACTIVE,2025-07-23 16:45:00,2025-07-23 16:45:00
500000595,400000297,SHIP_TO,Y,ACTIVE,2025-07-23 16:45:00,2025-07-23 16:45:00
500000596,400000298,BILL_TO,Y,ACTIVE,2025-12-20 08:54:00,2025-12-20 08:54:00
500000597,400000298,SHIP_TO,Y,ACTIVE,2025-12-20 08:54:00,2025-12-20 08:54:00
500000598,400000299,BILL_TO,Y,ACTIVE,2024-06-29 00:55:00,2024-06-29 00:55:00
500000599,400000299,SHIP_TO,Y,ACTIVE,2024-06-29 00:55:00,2024-06-29 00:55:00
500000600,400000300,BILL_TO,Y,ACTIVE,2024-09-16 18:04:00,2024-09-16 18:04:00
500000601,400000300,SHIP_TO,Y,ACTIVE,2024-09-16 18:04:00,2024-09-16 18:04:00
500000602,400000301,BILL_TO,Y,ACTIVE,2025-02-03 13:05:00,2025-02-03 13:05:00
500000603,400000301,SHIP_TO,Y,ACTIVE,2025-02-03 13:05:00,2025-02-03 13:05:00
500000604,400000302,BILL_TO,Y,ACTIVE,2025-06-24 19:59:00,2025-06-24 19:59:00
500000605,400000302,SHIP_TO,Y,ACTIVE,2025-06-24 19:59:00,2025-06-24 19:59:00
500000606,400000303,BILL_TO,Y,ACTIVE,2024-11-03 20:27:00,2024-11-03 20:27:00
500000607,400000303,SHIP_TO,Y,ACTIVE,2024-11-03 20:27:00,2024-11-03 20:27:00
500000608,400000304,BILL_TO,Y,ACTIVE,2026-02-01 08:26:00,2026-02-01 08:26:00
500000609,400000304,SHIP_TO,Y,ACTIVE,2026-02-01 08:26:00,2026-02-01 08:26:00
500000610,400000305,BILL_TO,Y,ACTIVE,2024-04-12 12:03:00,2024-04-12 12:03:00
500000611,400000305,SHIP_TO,Y,ACTIVE,2024-04-12 12:03:00,2024-04-12 12:03:00
500000612,400000306,BILL_TO,Y,ACTIVE,2025-06-23 21:08:00,2025-06-23 21:08:00
500000613,400000306,SHIP_TO,Y,ACTIVE,2025-06-23 21:08:00,2025-06-23 21:08:00
500000614,400000307,BILL_TO,Y,ACTIVE,2025-05-22 13:24:00,2025-05-22 13:24:00
500000615,400000307,SHIP_TO,Y,ACTIVE,2025-05-22 13:24:00,2025-05-22 13:24:00
500000616,400000308,BILL_TO,Y,ACTIVE,2025-09-25 11:04:00,2025-09-25 11:04:00
500000617,400000308,SHIP_TO,Y,ACTIVE,2025-09-25 11:04:00,2025-09-25 11:04:00
500000618,400000309,BILL_TO,Y,ACTIVE,2024-10-08 10:11:00,2024-10-08 10:11:00
500000619,400000309,SHIP_TO,Y,ACTIVE,2024-10-08 10:11:00,2024-10-08 10:11:00
500000620,400000310,BILL_TO,Y,ACTIVE,2024-07-06 09:02:00,2024-07-06 09:02:00
500000621,400000310,SHIP_TO,Y,ACTIVE,2024-07-06 09:02:00,2024-07-06 09:02:00
500000622,400000311,BILL_TO,Y,ACTIVE,2024-07-18 02:09:00,2024-07-18 02:09:00
500000623,400000311,SHIP_TO,Y,ACTIVE,2024-07-18 02:09:00,2024-07-18 02:09:00
500000624,400000312,BILL_TO,Y,ACTIVE,2024-10-03 10:51:00,2024-10-03 10:51:00
500000625,400000312,SHIP_TO,Y,ACTIVE,2024-10-03 10:51:00,2024-10-03 10:51:00
500000626,400000313,BILL_TO,Y,ACTIVE,2024-09-07 02:20:00,2024-09-07 02:20:00
500000627,400000313,SHIP_TO,Y,ACTIVE,2024-09-07 02:20:00,2024-09-07 02:20:00
500000628,400000314,BILL_TO,Y,ACTIVE,2023-11-15 00:05:00,2023-11-15 00:05:00
500000629,400000314,SHIP_TO,Y,ACTIVE,2023-11-15 00:05:00,2023-11-15 00:05:00
500000630,400000315,BILL_TO,Y,ACTIVE,2026-03-04 14:17:00,2026-03-04 14:17:00
500000631,400000315,SHIP_TO,Y,ACTIVE,2026-03-04 14:17:00,2026-03-04 14:17:00
500000632,400000316,BILL_TO,Y,ACTIVE,2024-03-09 05:52:00,2024-03-09 05:52:00
500000633,400000316,SHIP_TO,Y,ACTIVE,2024-03-09 05:52:00,2024-03-09 05:52:00
500000634,400000317,BILL_TO,Y,ACTIVE,2024-11-13 10:13:00,2024-11-13 10:13:00
500000635,400000317,SHIP_TO,Y,ACTIVE,2024-11-13 10:13:00,2024-11-13 10:13:00
500000636,400000318,BILL_TO,Y,ACTIVE,2024-12-11 02:46:00,2024-12-11 02:46:00
500000637,400000318,SHIP_TO,Y,ACTIVE,2024-12-11 02:46:00,2024-12-11 02:46:00
500000638,400000319,BILL_TO,Y,ACTIVE,2024-10-21 20:28:00,2024-10-21 20:28:00
500000639,400000319,SHIP_TO,Y,ACTIVE,2024-10-21 20:28:00,2024-10-21 20:28:00
500000640,400000320,BILL_TO,Y,ACTIVE,2024-03-19 09:12:00,2024-03-19 09:12:00
500000641,400000320,SHIP_TO,Y,ACTIVE,2024-03-19 09:12:00,2024-03-19 09:12:00
500000642,400000321,BILL_TO,Y,ACTIVE,2024-02-27 04:14:00,2024-02-27 04:14:00
500000643,400000321,SHIP_TO,Y,ACTIVE,2024-02-27 04:14:00,2024-02-27 04:14:00
500000644,400000322,BILL_TO,Y,ACTIVE,2024-12-11 19:30:00,2024-12-11 19:30:00
500000645,400000322,SHIP_TO,Y,ACTIVE,2024-12-11 19:30:00,2024-12-11 19:30:00
500000646,400000323,BILL_TO,Y,ACTIVE,2024-07-28 00:25:00,2024-07-28 00:25:00
500000647,400000323,SHIP_TO,Y,ACTIVE,2024-07-28 00:25:00,2024-07-28 00:25:00
500000648,400000324,BILL_TO,Y,ACTIVE,2024-06-07 12:32:00,2024-06-07 12:32:00
500000649,400000324,SHIP_TO,Y,ACTIVE,2024-06-07 12:32:00,2024-06-07 12:32:00
500000650,400000325,BILL_TO,Y,ACTIVE,2025-06-14 01:13:00,2025-06-14 01:13:00
500000651,400000325,SHIP_TO,Y,ACTIVE,2025-06-14 01:13:00,2025-06-14 01:13:00
500000652,400000326,BILL_TO,Y,ACTIVE,2025-04-19 10:53:00,2025-04-19 10:53:00
500000653,400000326,SHIP_TO,Y,ACTIVE,2025-04-19 10:53:00,2025-04-19 10:53:00
500000654,400000327,BILL_TO,Y,ACTIVE,2026-02-16 07:54:00,2026-02-16 07:54:00
500000655,400000327,SHIP_TO,Y,ACTIVE,2026-02-16 07:54:00,2026-02-16 07:54:00
500000656,400000328,BILL_TO,Y,ACTIVE,2024-11-30 13:42:00,2024-11-30 13:42:00
500000657,400000328,SHIP_TO,Y,ACTIVE,2024-11-30 13:42:00,2024-11-30 13:42:00
500000658,400000329,BILL_TO,Y,ACTIVE,2025-01-01 19:11:00,2025-01-01 19:11:00
500000659,400000329,SHIP_TO,Y,ACTIVE,2025-01-01 19:11:00,2025-01-01 19:11:00
500000660,400000330,BILL_TO,Y,ACTIVE,2026-03-22 15:03:00,2026-03-22 15:03:00
500000661,400000330,SHIP_TO,Y,ACTIVE,2026-03-22 15:03:00,2026-03-22 15:03:00
500000662,400000331,BILL_TO,Y,ACTIVE,2024-10-23 06:41:00,2024-10-23 06:41:00
500000663,400000331,SHIP_TO,Y,ACTIVE,2024-10-23 06:41:00,2024-10-23 06:41:00
500000664,400000332,BILL_TO,Y,ACTIVE,2026-03-25 09:39:00,2026-03-25 09:39:00
500000665,400000332,SHIP_TO,Y,ACTIVE,2026-03-25 09:39:00,2026-03-25 09:39:00
500000666,400000333,BILL_TO,Y,ACTIVE,2025-01-19 19:30:00,2025-01-19 19:30:00
500000667,400000333,SHIP_TO,Y,ACTIVE,2025-01-19 19:30:00,2025-01-19 19:30:00
500000668,400000334,BILL_TO,Y,ACTIVE,2024-10-21 07:53:00,2024-10-21 07:53:00
500000669,400000334,SHIP_TO,Y,ACTIVE,2024-10-21 07:53:00,2024-10-21 07:53:00
500000670,400000335,BILL_TO,Y,ACTIVE,2024-01-10 19:51:00,2024-01-10 19:51:00
500000671,400000335,SHIP_TO,Y,ACTIVE,2024-01-10 19:51:00,2024-01-10 19:51:00
500000672,400000336,BILL_TO,Y,ACTIVE,2023-11-28 04:52:00,2023-11-28 04:52:00
500000673,400000336,SHIP_TO,Y,ACTIVE,2023-11-28 04:52:00,2023-11-28 04:52:00
500000674,400000337,BILL_TO,Y,ACTIVE,2024-01-05 01:41:00,2024-01-05 01:41:00
500000675,400000337,SHIP_TO,Y,ACTIVE,2024-01-05 01:41:00,2024-01-05 01:41:00
500000676,400000338,BILL_TO,Y,ACTIVE,2024-09-30 04:40:00,2024-09-30 04:40:00
500000677,400000338,SHIP_TO,Y,ACTIVE,2024-09-30 04:40:00,2024-09-30 04:40:00
500000678,400000339,BILL_TO,Y,ACTIVE,2024-05-05 18:57:00,2024-05-05 18:57:00
500000679,400000339,SHIP_TO,Y,ACTIVE,2024-05-05 18:57:00,2024-05-05 18:57:00
500000680,400000340,BILL_TO,Y,ACTIVE,2025-05-09 09:25:00,2025-05-09 09:25:00
500000681,400000340,SHIP_TO,Y,ACTIVE,2025-05-09 09:25:00,2025-05-09 09:25:00
500000682,400000341,BILL_TO,Y,ACTIVE,2025-10-09 16:26:00,2025-10-09 16:26:00
500000683,400000341,SHIP_TO,Y,ACTIVE,2025-10-09 16:26:00,2025-10-09 16:26:00
500000684,400000342,BILL_TO,Y,ACTIVE,2024-09-30 05:56:00,2024-09-30 05:56:00
500000685,400000342,SHIP_TO,Y,ACTIVE,2024-09-30 05:56:00,2024-09-30 05:56:00
500000686,400000343,BILL_TO,Y,ACTIVE,2025-04-28 23:02:00,2025-04-28 23:02:00
500000687,400000343,SHIP_TO,Y,ACTIVE,2025-04-28 23:02:00,2025-04-28 23:02:00
500000688,400000344,BILL_TO,Y,ACTIVE,2023-12-20 02:00:00,2023-12-20 02:00:00
500000689,400000344,SHIP_TO,Y,ACTIVE,2023-12-20 02:00:00,2023-12-20 02:00:00
500000690,400000345,BILL_TO,Y,ACTIVE,2023-12-11 03:35:00,2023-12-11 03:35:00
500000691,400000345,SHIP_TO,Y,ACTIVE,2023-12-11 03:35:00,2023-12-11 03:35:00
500000692,400000346,BILL_TO,Y,ACTIVE,2024-05-05 06:21:00,2024-05-05 06:21:00
500000693,400000346,SHIP_TO,Y,ACTIVE,2024-05-05 06:21:00,2024-05-05 06:21:00
500000694,400000347,BILL_TO,Y,ACTIVE,2025-01-24 06:32:00,2025-01-24 06:32:00
500000695,400000347,SHIP_TO,Y,ACTIVE,2025-01-24 06:32:00,2025-01-24 06:32:00
500000696,400000348,BILL_TO,Y,ACTIVE,2026-03-06 05:09:00,2026-03-06 05:09:00
500000697,400000348,SHIP_TO,Y,ACTIVE,2026-03-06 05:09:00,2026-03-06 05:09:00
500000698,400000349,BILL_TO,Y,ACTIVE,2024-04-19 21:10:00,2024-04-19 21:10:00
500000699,400000349,SHIP_TO,Y,ACTIVE,2024-04-19 21:10:00,2024-04-19 21:10:00
500000700,400000350,BILL_TO,Y,ACTIVE,2024-01-06 10:04:00,2024-01-06 10:04:00
500000701,400000350,SHIP_TO,Y,ACTIVE,2024-01-06 10:04:00,2024-01-06 10:04:00
500000702,400000351,BILL_TO,Y,ACTIVE,2024-03-18 04:32:00,2024-03-18 04:32:00
500000703,400000351,SHIP_TO,Y,ACTIVE,2024-03-18 04:32:00,2024-03-18 04:32:00
500000704,400000352,BILL_TO,Y,ACTIVE,2024-10-27 06:06:00,2024-10-27 06:06:00
500000705,400000352,SHIP_TO,Y,ACTIVE,2024-10-27 06:06:00,2024-10-27 06:06:00
500000706,400000353,BILL_TO,Y,ACTIVE,2026-02-15 08:46:00,2026-02-15 08:46:00
500000707,400000353,SHIP_TO,Y,ACTIVE,2026-02-15 08:46:00,2026-02-15 08:46:00
500000708,400000354,BILL_TO,Y,ACTIVE,2025-09-12 03:23:00,2025-09-12 03:23:00
500000709,400000354,SHIP_TO,Y,ACTIVE,2025-09-12 03:23:00,2025-09-12 03:23:00
500000710,400000355,BILL_TO,Y,ACTIVE,2025-11-10 11:19:00,2025-11-10 11:19:00
500000711,400000355,SHIP_TO,Y,ACTIVE,2025-11-10 11:19:00,2025-11-10 11:19:00
500000712,400000356,BILL_TO,Y,ACTIVE,2025-05-09 04:33:00,2025-05-09 04:33:00
500000713,400000356,SHIP_TO,Y,ACTIVE,2025-05-09 04:33:00,2025-05-09 04:33:00
500000714,400000357,BILL_TO,Y,ACTIVE,2025-02-26 03:12:00,2025-02-26 03:12:00
500000715,400000357,SHIP_TO,Y,ACTIVE,2025-02-26 03:12:00,2025-02-26 03:12:00
500000716,400000358,BILL_TO,Y,ACTIVE,2025-01-19 11:24:00,2025-01-19 11:24:00
500000717,400000358,SHIP_TO,Y,ACTIVE,2025-01-19 11:24:00,2025-01-19 11:24:00
500000718,400000359,BILL_TO,Y,ACTIVE,2025-09-28 09:46:00,2025-09-28 09:46:00
500000719,400000359,SHIP_TO,Y,ACTIVE,2025-09-28 09:46:00,2025-09-28 09:46:00
500000720,400000360,BILL_TO,Y,ACTIVE,2024-02-03 02:06:00,2024-02-03 02:06:00
500000721,400000360,SHIP_TO,Y,ACTIVE,2024-02-03 02:06:00,2024-02-03 02:06:00
500000722,400000361,BILL_TO,Y,ACTIVE,2024-01-16 06:12:00,2024-01-16 06:12:00
500000723,400000361,SHIP_TO,Y,ACTIVE,2024-01-16 06:12:00,2024-01-16 06:12:00
500000724,400000362,BILL_TO,Y,ACTIVE,2025-01-25 10:17:00,2025-01-25 10:17:00
500000725,400000362,SHIP_TO,Y,ACTIVE,2025-01-25 10:17:00,2025-01-25 10:17:00
500000726,400000363,BILL_TO,Y,ACTIVE,2025-12-09 13:24:00,2025-12-09 13:24:00
500000727,400000363,SHIP_TO,Y,ACTIVE,2025-12-09 13:24:00,2025-12-09 13:24:00
500000728,400000364,BILL_TO,Y,ACTIVE,2024-10-16 23:50:00,2024-10-16 23:50:00
500000729,400000364,SHIP_TO,Y,ACTIVE,2024-10-16 23:50:00,2024-10-16 23:50:00
500000730,400000365,BILL_TO,Y,ACTIVE,2024-04-28 09:43:00,2024-04-28 09:43:00
500000731,400000365,SHIP_TO,Y,ACTIVE,2024-04-28 09:43:00,2024-04-28 09:43:00
500000732,400000366,BILL_TO,Y,ACTIVE,2023-12-08 18:34:00,2023-12-08 18:34:00
500000733,400000366,SHIP_TO,Y,ACTIVE,2023-12-08 18:34:00,2023-12-08 18:34:00
500000734,400000367,BILL_TO,Y,ACTIVE,2025-11-26 12:56:00,2025-11-26 12:56:00
500000735,400000367,SHIP_TO,Y,ACTIVE,2025-11-26 12:56:00,2025-11-26 12:56:00
500000736,400000368,BILL_TO,Y,ACTIVE,2024-02-23 09:29:00,2024-02-23 09:29:00
500000737,400000368,SHIP_TO,Y,ACTIVE,2024-02-23 09:29:00,2024-02-23 09:29:00
500000738,400000369,BILL_TO,Y,ACTIVE,2025-10-24 09:38:00,2025-10-24 09:38:00
500000739,400000369,SHIP_TO,Y,ACTIVE,2025-10-24 09:38:00,2025-10-24 09:38:00
500000740,400000370,BILL_TO,Y,ACTIVE,2026-03-02 23:39:00,2026-03-02 23:39:00
500000741,400000370,SHIP_TO,Y,ACTIVE,2026-03-02 23:39:00,2026-03-02 23:39:00
500000742,400000371,BILL_TO,Y,ACTIVE,2025-03-30 13:49:00,2025-03-30 13:49:00
500000743,400000371,SHIP_TO,Y,ACTIVE,2025-03-30 13:49:00,2025-03-30 13:49:00
500000744,400000372,BILL_TO,Y,ACTIVE,2024-07-24 13:20:00,2024-07-24 13:20:00
500000745,400000372,SHIP_TO,Y,ACTIVE,2024-07-24 13:20:00,2024-07-24 13:20:00
500000746,400000373,BILL_TO,Y,ACTIVE,2024-02-14 16:21:00,2024-02-14 16:21:00
500000747,400000373,SHIP_TO,Y,ACTIVE,2024-02-14 16:21:00,2024-02-14 16:21:00
500000748,400000374,BILL_TO,Y,ACTIVE,2025-06-08 23:46:00,2025-06-08 23:46:00
500000749,400000374,SHIP_TO,Y,ACTIVE,2025-06-08 23:46:00,2025-06-08 23:46:00
500000750,400000375,BILL_TO,Y,ACTIVE,2026-02-05 03:51:00,2026-02-05 03:51:00
500000751,400000375,SHIP_TO,Y,ACTIVE,2026-02-05 03:51:00,2026-02-05 03:51:00
500000752,400000376,BILL_TO,Y,ACTIVE,2025-09-05 15:05:00,2025-09-05 15:05:00
500000753,400000376,SHIP_TO,Y,ACTIVE,2025-09-05 15:05:00,2025-09-05 15:05:00
500000754,400000377,BILL_TO,Y,ACTIVE,2025-10-02 15:36:00,2025-10-02 15:36:00
500000755,400000377,SHIP_TO,Y,ACTIVE,2025-10-02 15:36:00,2025-10-02 15:36:00
500000756,400000378,BILL_TO,Y,ACTIVE,2024-08-05 21:34:00,2024-08-05 21:34:00
500000757,400000378,SHIP_TO,Y,ACTIVE,2024-08-05 21:34:00,2024-08-05 21:34:00
500000758,400000379,BILL_TO,Y,ACTIVE,2025-03-25 03:15:00,2025-03-25 03:15:00
500000759,400000379,SHIP_TO,Y,ACTIVE,2025-03-25 03:15:00,2025-03-25 03:15:00
500000760,400000380,BILL_TO,Y,ACTIVE,2025-10-12 10:44:00,2025-10-12 10:44:00
500000761,400000380,SHIP_TO,Y,ACTIVE,2025-10-12 10:44:00,2025-10-12 10:44:00
500000762,400000381,BILL_TO,Y,ACTIVE,2024-04-16 10:27:00,2024-04-16 10:27:00
500000763,400000381,SHIP_TO,Y,ACTIVE,2024-04-16 10:27:00,2024-04-16 10:27:00
500000764,400000382,BILL_TO,Y,ACTIVE,2024-06-29 20:05:00,2024-06-29 20:05:00
500000765,400000382,SHIP_TO,Y,ACTIVE,2024-06-29 20:05:00,2024-06-29 20:05:00
500000766,400000383,BILL_TO,Y,ACTIVE,2026-03-23 11:22:00,2026-03-23 11:22:00
500000767,400000383,SHIP_TO,Y,ACTIVE,2026-03-23 11:22:00,2026-03-23 11:22:00
500000768,400000384,BILL_TO,Y,ACTIVE,2023-10-21 01:35:00,2023-10-21 01:35:00
500000769,400000384,SHIP_TO,Y,ACTIVE,2023-10-21 01:35:00,2023-10-21 01:35:00
500000770,400000385,BILL_TO,Y,ACTIVE,2024-11-19 11:13:00,2024-11-19 11:13:00
500000771,400000385,SHIP_TO,Y,ACTIVE,2024-11-19 11:13:00,2024-11-19 11:13:00
500000772,400000386,BILL_TO,Y,ACTIVE,2025-12-02 08:18:00,2025-12-02 08:18:00
500000773,400000386,SHIP_TO,Y,ACTIVE,2025-12-02 08:18:00,2025-12-02 08:18:00
500000774,400000387,BILL_TO,Y,ACTIVE,2024-04-21 13:05:00,2024-04-21 13:05:00
500000775,400000387,SHIP_TO,Y,ACTIVE,2024-04-21 13:05:00,2024-04-21 13:05:00
500000776,400000388,BILL_TO,Y,ACTIVE,2025-11-20 13:36:00,2025-11-20 13:36:00
500000777,400000388,SHIP_TO,Y,ACTIVE,2025-11-20 13:36:00,2025-11-20 13:36:00
500000778,400000389,BILL_TO,Y,ACTIVE,2025-05-31 16:29:00,2025-05-31 16:29:00
500000779,400000389,SHIP_TO,Y,ACTIVE,2025-05-31 16:29:00,2025-05-31 16:29:00
500000780,400000390,BILL_TO,Y,ACTIVE,2024-03-27 17:06:00,2024-03-27 17:06:00
500000781,400000390,SHIP_TO,Y,ACTIVE,2024-03-27 17:06:00,2024-03-27 17:06:00
500000782,400000391,BILL_TO,Y,ACTIVE,2024-09-15 11:54:00,2024-09-15 11:54:00
500000783,400000391,SHIP_TO,Y,ACTIVE,2024-09-15 11:54:00,2024-09-15 11:54:00
500000784,400000392,BILL_TO,Y,ACTIVE,2025-10-09 22:54:00,2025-10-09 22:54:00
500000785,400000392,SHIP_TO,Y,ACTIVE,2025-10-09 22:54:00,2025-10-09 22:54:00
500000786,400000393,BILL_TO,Y,ACTIVE,2023-10-27 03:36:00,2023-10-27 03:36:00
500000787,400000393,SHIP_TO,Y,ACTIVE,2023-10-27 03:36:00,2023-10-27 03:36:00
500000788,400000394,BILL_TO,Y,ACTIVE,2026-01-24 01:02:00,2026-01-24 01:02:00
500000789,400000394,SHIP_TO,Y,ACTIVE,2026-01-24 01:02:00,2026-01-24 01:02:00
500000790,400000395,BILL_TO,Y,ACTIVE,2024-12-28 13:53:00,2024-12-28 13:53:00
500000791,400000395,SHIP_TO,Y,ACTIVE,2024-12-28 13:53:00,2024-12-28 13:53:00
500000792,400000396,BILL_TO,Y,ACTIVE,2024-11-13 01:40:00,2024-11-13 01:40:00
500000793,400000396,SHIP_TO,Y,ACTIVE,2024-11-13 01:40:00,2024-11-13 01:40:00
500000794,400000397,BILL_TO,Y,ACTIVE,2025-07-07 11:19:00,2025-07-07 11:19:00
500000795,400000397,SHIP_TO,Y,ACTIVE,2025-07-07 11:19:00,2025-07-07 11:19:00
500000796,400000398,BILL_TO,Y,ACTIVE,2025-07-20 21:43:00,2025-07-20 21:43:00
500000797,400000398,SHIP_TO,Y,ACTIVE,2025-07-20 21:43:00,2025-07-20 21:43:00
500000798,400000399,BILL_TO,Y,ACTIVE,2023-12-25 08:54:00,2023-12-25 08:54:00
500000799,400000399,SHIP_TO,Y,ACTIVE,2023-12-25 08:54:00,2023-12-25 08:54:00
500000800,400000400,BILL_TO,Y,ACTIVE,2025-11-04 11:24:00,2025-11-04 11:24:00
500000801,400000400,SHIP_TO,Y,ACTIVE,2025-11-04 11:24:00,2025-11-04 11:24:00
500000802,400000401,BILL_TO,Y,ACTIVE,2023-11-16 21:20:00,2023-11-16 21:20:00
500000803,400000401,SHIP_TO,Y,ACTIVE,2023-11-16 21:20:00,2023-11-16 21:20:00
500000804,400000402,BILL_TO,Y,ACTIVE,2024-07-07 17:02:00,2024-07-07 17:02:00
500000805,400000402,SHIP_TO,Y,ACTIVE,2024-07-07 17:02:00,2024-07-07 17:02:00
500000806,400000403,BILL_TO,Y,ACTIVE,2025-01-22 08:36:00,2025-01-22 08:36:00
500000807,400000403,SHIP_TO,Y,ACTIVE,2025-01-22 08:36:00,2025-01-22 08:36:00
500000808,400000404,BILL_TO,Y,ACTIVE,2023-11-13 08:57:00,2023-11-13 08:57:00
500000809,400000404,SHIP_TO,Y,ACTIVE,2023-11-13 08:57:00,2023-11-13 08:57:00
500000810,400000405,BILL_TO,Y,ACTIVE,2025-07-17 16:30:00,2025-07-17 16:30:00
500000811,400000405,SHIP_TO,Y,ACTIVE,2025-07-17 16:30:00,2025-07-17 16:30:00
500000812,400000406,BILL_TO,Y,ACTIVE,2025-11-14 11:34:00,2025-11-14 11:34:00
500000813,400000406,SHIP_TO,Y,ACTIVE,2025-11-14 11:34:00,2025-11-14 11:34:00
