customer_trx_id,trx_number,trx_date,sold_to_customer_id,bill_to_site_use_id,cust_trx_type,currency_code,trx_amount,tax_amount,freight_amount,complete_flag,status,related_order_header_id,created_date,last_update_date
1200003101,INV20240922003101,2024-09-22 15:14:00,300000376,500000754,INVOICE,CNY,65968.81,7589.33,0,Y,CLOSED,900001889,2024-09-08 15:14:00,2024-09-08 15:14:00
1200003102,INV20240930003102,2024-09-30 15:14:00,300000376,500000754,INVOICE,CNY,97749.42,11245.51,0,Y,CLOSED,900001889,2024-09-08 15:14:00,2024-09-08 15:14:00
1200003103,INV20250704003103,2025-07-04 14:10:00,300000264,500000530,INVOICE,CNY,48071.61,5530.36,0,Y,CLOSED,900001890,2025-06-27 14:10:00,2025-06-27 14:10:00
1200003104,INV20250711003104,2025-07-11 14:10:00,300000264,500000530,INVOICE,CNY,13260.53,1525.55,0,Y,CLOSED,900001890,2025-06-27 14:10:00,2025-06-27 14:10:00
1200003105,INV20260405003105,2026-04-05 20:02:00,300000065,500000132,INVOICE,CNY,171325.31,19709.99,0,Y,CLOSED,900001891,2026-03-21 20:02:00,2026-03-21 20:02:00
1200003106,INV20251113003106,2025-11-13 09:59:00,300000630,500001262,INVOICE,CNY,3221.72,370.64,0,Y,OPEN,900001892,2025-10-21 09:59:00,2025-10-21 09:59:00
1200003107,INV20260226003107,2026-02-26 07:13:00,300000212,500000426,INVOICE,CNY,110951.66,12764.35,0,Y,CLOSED,900001893,2026-02-14 07:13:00,2026-02-14 07:13:00
1200003108,INV20260317003108,2026-03-17 20:10:00,300000787,500001576,INVOICE,CNY,13537.84,1557.45,0,Y,OPEN,900001894,2026-02-25 20:10:00,2026-02-25 20:10:00
1200003109,INV20260315003109,2026-03-15 20:10:00,300000787,500001576,INVOICE,CNY,120369.76,13847.85,0,Y,CLOSED,900001894,2026-02-25 20:10:00,2026-02-25 20:10:00
1200003110,INV20260311003110,2026-03-11 20:10:00,300000787,500001576,INVOICE,CNY,21638.16,2489.35,0,Y,OPEN,900001894,2026-02-25 20:10:00,2026-02-25 20:10:00
1200003111,INV20251103003111,2025-11-03 05:42:00,300000060,500000122,INVOICE,CNY,118706.45,13656.49,0,Y,OPEN,900001895,2025-10-17 05:42:00,2025-10-17 05:42:00
1200003112,INV20251130003112,2025-11-30 12:49:00,300000340,500000682,INVOICE,CNY,49334.06,5675.6,0,Y,CLOSED,900001896,2025-11-22 12:49:00,2025-11-22 12:49:00
1200003113,INV20241104003113,2024-11-04 12:39:00,300000921,500001844,INVOICE,CNY,9792.95,1126.62,0,Y,OPEN,900001897,2024-10-18 12:39:00,2024-10-18 12:39:00
1200003114,INV20260108003114,2026-01-08 12:22:00,300000464,500000930,INVOICE,CNY,9564.03,1100.29,0,Y,CLOSED,900001898,2025-12-24 12:22:00,2025-12-24 12:22:00
1200003115,INV20240930003115,2024-09-30 09:49:00,300000460,500000922,INVOICE,CNY,95313.55,10965.28,0,Y,OPEN,900001899,2024-09-21 09:49:00,2024-09-21 09:49:00
1200003116,INV20240515003116,2024-05-15 05:57:00,300000910,500001822,INVOICE,CNY,30847.09,3548.78,0,Y,CLOSED,900001901,2024-05-07 05:57:00,2024-05-07 05:57:00
1200003117,INV20240520003117,2024-05-20 05:57:00,300000910,500001822,INVOICE,CNY,28038.69,3225.69,0,Y,OPEN,900001901,2024-05-07 05:57:00,2024-05-07 05:57:00
1200003118,INV20250609003118,2025-06-09 06:59:00,300000582,500001166,INVOICE,CNY,1506.7,173.34,0,Y,CLOSED,900001903,2025-05-23 06:59:00,2025-05-23 06:59:00
1200003119,INV20240913003119,2024-09-13 03:39:00,300000308,500000618,INVOICE,CNY,53244.06,6125.42,0,Y,CLOSED,900001904,2024-08-23 03:39:00,2024-08-23 03:39:00
1200003120,INV20250428003120,2025-04-28 23:19:00,300000399,500000800,INVOICE,CNY,36322.08,4178.65,0,Y,OPEN,900001905,2025-04-15 23:19:00,2025-04-15 23:19:00
1200003121,INV20250427003121,2025-04-27 23:19:00,300000399,500000800,INVOICE,CNY,109201.05,12562.95,0,Y,OPEN,900001905,2025-04-15 23:19:00,2025-04-15 23:19:00
1200003122,INV20250510003122,2025-05-10 23:19:00,300000399,500000800,INVOICE,CNY,54131.41,6227.51,0,Y,OPEN,900001905,2025-04-15 23:19:00,2025-04-15 23:19:00
1200003123,INV20250829003123,2025-08-29 00:07:00,300000948,500001898,INVOICE,CNY,52531.41,6043.44,0,Y,CLOSED,900001906,2025-08-16 00:07:00,2025-08-16 00:07:00
1200003124,INV20240909003124,2024-09-09 21:13:00,300000620,500001242,INVOICE,CNY,4207.14,484.01,0,Y,CLOSED,900001907,2024-08-28 21:13:00,2024-08-28 21:13:00
1200003125,INV20240909003125,2024-09-09 21:13:00,300000620,500001242,INVOICE,CNY,10746.75,1236.35,0,Y,CLOSED,900001907,2024-08-28 21:13:00,2024-08-28 21:13:00
1200003126,INV20250106003126,2025-01-06 23:24:00,300000077,500000156,INVOICE,CNY,188612.39,21698.77,0,Y,OPEN,900001909,2024-12-19 23:24:00,2024-12-19 23:24:00
1200003127,INV20241231003127,2024-12-31 23:24:00,300000077,500000156,INVOICE,CNY,8632.54,993.12,0,Y,OPEN,900001909,2024-12-19 23:24:00,2024-12-19 23:24:00
1200003128,INV20241029003128,2024-10-29 15:49:00,300000472,500000946,INVOICE,CNY,117808.84,13553.23,0,Y,OPEN,900001910,2024-10-16 15:49:00,2024-10-16 15:49:00
1200003129,INV20250511003129,2025-05-11 17:09:00,300000423,500000848,INVOICE,CNY,1631.18,187.66,0,Y,OPEN,900001911,2025-04-27 17:09:00,2025-04-27 17:09:00
1200003130,INV20250505003130,2025-05-05 17:09:00,300000423,500000848,INVOICE,CNY,11172.33,1285.31,0,Y,OPEN,900001911,2025-04-27 17:09:00,2025-04-27 17:09:00
1200003131,INV20250512003131,2025-05-12 17:09:00,300000423,500000848,INVOICE,CNY,4424.98,509.07,0,Y,CLOSED,900001911,2025-04-27 17:09:00,2025-04-27 17:09:00
1200003132,INV20250615003132,2025-06-15 11:38:00,300000561,500001124,INVOICE,CNY,15366.97,1767.88,0,Y,OPEN,900001912,2025-05-31 11:38:00,2025-05-31 11:38:00
1200003133,INV20250927003133,2025-09-27 12:24:00,300000580,500001162,INVOICE,CNY,13299.11,1529.99,0,Y,CLOSED,900001913,2025-09-06 12:24:00,2025-09-06 12:24:00
1200003134,INV20240502003134,2024-05-02 04:46:00,300000914,500001830,INVOICE,CNY,13916.94,1601.06,0,Y,OPEN,900001914,2024-04-17 04:46:00,2024-04-17 04:46:00
1200003135,INV20241004003135,2024-10-04 06:03:00,300000643,500001288,INVOICE,CNY,2195.53,252.58,0,Y,OPEN,900001915,2024-09-13 06:03:00,2024-09-13 06:03:00
1200003136,INV20241007003136,2024-10-07 06:03:00,300000643,500001288,INVOICE,CNY,110724.86,12738.26,0,Y,OPEN,900001915,2024-09-13 06:03:00,2024-09-13 06:03:00
1200003137,INV20240920003137,2024-09-20 06:03:00,300000643,500001288,INVOICE,CNY,143627.25,16523.49,0,Y,OPEN,900001915,2024-09-13 06:03:00,2024-09-13 06:03:00
1200003138,INV20240811003138,2024-08-11 15:06:00,300000253,500000508,INVOICE,CNY,42228.44,4858.14,0,Y,CLOSED,900001916,2024-07-27 15:06:00,2024-07-27 15:06:00
1200003139,INV20240824003139,2024-08-24 05:26:00,300000805,500001612,INVOICE,CNY,6901.4,793.97,0,Y,OPEN,900001917,2024-08-06 05:26:00,2024-08-06 05:26:00
1200003140,INV20250316003140,2025-03-16 22:07:00,300000271,500000544,INVOICE,CNY,28655.47,3296.65,0,Y,CLOSED,900001919,2025-03-07 22:07:00,2025-03-07 22:07:00
1200003141,INV20250616003141,2025-06-16 00:00:00,300000209,500000420,INVOICE,CNY,166433.54,19147.22,0,Y,OPEN,900001920,2025-06-05 00:00:00,2025-06-05 00:00:00
1200003142,INV20241020003142,2024-10-20 21:28:00,300000635,500001272,INVOICE,CNY,54314.82,6248.61,0,Y,CLOSED,900001921,2024-09-27 21:28:00,2024-09-27 21:28:00
1200003143,INV20241022003143,2024-10-22 21:28:00,300000635,500001272,INVOICE,CNY,76704.17,8824.37,0,Y,OPEN,900001921,2024-09-27 21:28:00,2024-09-27 21:28:00
1200003144,INV20241014003144,2024-10-14 21:28:00,300000635,500001272,INVOICE,CNY,46332.07,5330.24,0,Y,CLOSED,900001921,2024-09-27 21:28:00,2024-09-27 21:28:00
1200003145,INV20250524003145,2025-05-24 05:34:00,300000213,500000428,INVOICE,CNY,34638.62,3984.97,0,Y,CLOSED,900001922,2025-05-10 05:34:00,2025-05-10 05:34:00
1200003146,INV20250527003146,2025-05-27 05:34:00,300000213,500000428,INVOICE,CNY,20496.32,2357.98,0,Y,OPEN,900001922,2025-05-10 05:34:00,2025-05-10 05:34:00
1200003147,INV20241122003147,2024-11-22 22:23:00,300000417,500000836,INVOICE,CNY,37793.39,4347.91,0,Y,OPEN,900001923,2024-11-11 22:23:00,2024-11-11 22:23:00
1200003148,INV20241124003148,2024-11-24 22:23:00,300000417,500000836,INVOICE,CNY,36476.38,4196.4,0,Y,OPEN,900001923,2024-11-11 22:23:00,2024-11-11 22:23:00
1200003149,INV20260102003149,2026-01-02 22:54:00,300000947,500001896,INVOICE,CNY,206706.26,23780.37,0,Y,CLOSED,900001924,2025-12-26 22:54:00,2025-12-26 22:54:00
1200003150,INV20260101003150,2026-01-01 09:20:00,300000537,500001076,INVOICE,CNY,9478.17,1090.41,0,Y,OPEN,900001925,2025-12-22 09:20:00,2025-12-22 09:20:00
1200003151,INV20251228003151,2025-12-28 09:20:00,300000537,500001076,INVOICE,CNY,34926.66,4018.11,0,Y,OPEN,900001925,2025-12-22 09:20:00,2025-12-22 09:20:00
1200003152,INV20260118003152,2026-01-18 09:20:00,300000537,500001076,INVOICE,CNY,6477.08,745.15,0,Y,CLOSED,900001925,2025-12-22 09:20:00,2025-12-22 09:20:00
1200003153,INV20260219003153,2026-02-19 18:33:00,300000147,500000296,INVOICE,CNY,74840.35,8609.95,0,Y,OPEN,900001926,2026-02-04 18:33:00,2026-02-04 18:33:00
1200003154,INV20260217003154,2026-02-17 18:33:00,300000147,500000296,INVOICE,CNY,19683.64,2264.49,0,Y,CLOSED,900001926,2026-02-04 18:33:00,2026-02-04 18:33:00
1200003155,INV20260218003155,2026-02-18 18:33:00,300000147,500000296,INVOICE,CNY,121734.59,14004.86,0,Y,CLOSED,900001926,2026-02-04 18:33:00,2026-02-04 18:33:00
1200003156,INV20251013003156,2025-10-13 13:24:00,300000543,500001088,INVOICE,CNY,9366.03,1077.51,0,Y,OPEN,900001927,2025-09-22 13:24:00,2025-09-22 13:24:00
1200003157,INV20251008003157,2025-10-08 13:24:00,300000543,500001088,INVOICE,CNY,23193.16,2668.24,0,Y,OPEN,900001927,2025-09-22 13:24:00,2025-09-22 13:24:00
1200003158,INV20251009003158,2025-10-09 13:24:00,300000543,500001088,INVOICE,CNY,30102.23,3463.09,0,Y,CLOSED,900001927,2025-09-22 13:24:00,2025-09-22 13:24:00
1200003159,INV20240824003159,2024-08-24 01:59:00,300000239,500000480,INVOICE,CNY,71590.37,8236.06,0,Y,CLOSED,900001928,2024-08-13 01:59:00,2024-08-13 01:59:00
1200003160,INV20240621003160,2024-06-21 22:34:00,300000703,500001408,INVOICE,CNY,1435.08,165.1,0,Y,CLOSED,900001929,2024-06-10 22:34:00,2024-06-10 22:34:00
1200003161,INV20240703003161,2024-07-03 22:34:00,300000703,500001408,INVOICE,CNY,22086.44,2540.92,0,Y,CLOSED,900001929,2024-06-10 22:34:00,2024-06-10 22:34:00
1200003162,INV20240617003162,2024-06-17 11:04:00,300000267,500000536,INVOICE,CNY,56041.56,6447.26,0,Y,CLOSED,900001930,2024-05-28 11:04:00,2024-05-28 11:04:00
1200003163,INV20250714003163,2025-07-14 11:01:00,300000841,500001684,INVOICE,CNY,11402.21,1311.76,0,Y,OPEN,900001931,2025-06-30 11:01:00,2025-06-30 11:01:00
1200003164,INV20250121003164,2025-01-21 05:20:00,300000956,500001914,INVOICE,CNY,108332.2,12463.0,0,Y,CLOSED,900001932,2025-01-10 05:20:00,2025-01-10 05:20:00
1200003165,INV20250330003165,2025-03-30 22:03:00,300000854,500001710,INVOICE,CNY,138190.28,15898.0,0,Y,OPEN,900001933,2025-03-18 22:03:00,2025-03-18 22:03:00
1200003166,INV20250919003166,2025-09-19 18:10:00,300000173,500000348,INVOICE,CNY,115752.31,13316.64,0,Y,CLOSED,900001934,2025-09-12 18:10:00,2025-09-12 18:10:00
1200003167,INV20241110003167,2024-11-10 01:45:00,300000014,500000030,INVOICE,CNY,110604.86,12724.45,0,Y,OPEN,900001935,2024-10-24 01:45:00,2024-10-24 01:45:00
1200003168,INV20241107003168,2024-11-07 01:45:00,300000014,500000030,INVOICE,CNY,86777.45,9983.25,0,Y,OPEN,900001935,2024-10-24 01:45:00,2024-10-24 01:45:00
1200003169,INV20260114003169,2026-01-14 19:35:00,300000870,500001742,INVOICE,CNY,84336.79,9702.46,0,Y,OPEN,900001936,2025-12-30 19:35:00,2025-12-30 19:35:00
1200003170,INV20260107003170,2026-01-07 19:35:00,300000870,500001742,INVOICE,CNY,82147.14,9450.56,0,Y,OPEN,900001936,2025-12-30 19:35:00,2025-12-30 19:35:00
1200003171,INV20251206003171,2025-12-06 13:47:00,300000233,500000468,INVOICE,CNY,30480.53,3506.61,0,Y,CLOSED,900001937,2025-11-30 13:47:00,2025-11-30 13:47:00
1200003172,INV20241128003172,2024-11-28 10:31:00,300000684,500001370,INVOICE,CNY,36940.4,4249.78,0,Y,OPEN,900001939,2024-11-17 10:31:00,2024-11-17 10:31:00
1200003173,INV20241129003173,2024-11-29 10:31:00,300000684,500001370,INVOICE,CNY,104097.91,11975.87,0,Y,OPEN,900001939,2024-11-17 10:31:00,2024-11-17 10:31:00
1200003174,INV20251225003174,2025-12-25 02:57:00,300000120,500000242,INVOICE,CNY,5649.8,649.98,0,Y,CLOSED,900001941,2025-12-16 02:57:00,2025-12-16 02:57:00
1200003175,INV20251008003175,2025-10-08 08:05:00,300000125,500000252,INVOICE,CNY,933.07,107.34,0,Y,CLOSED,900001942,2025-09-26 08:05:00,2025-09-26 08:05:00
1200003176,INV20250306003176,2025-03-06 09:26:00,300000283,500000568,INVOICE,CNY,11407.09,1312.32,0,Y,OPEN,900001944,2025-02-14 09:26:00,2025-02-14 09:26:00
1200003177,INV20250226003177,2025-02-26 09:26:00,300000283,500000568,INVOICE,CNY,27388.39,3150.88,0,Y,CLOSED,900001944,2025-02-14 09:26:00,2025-02-14 09:26:00
1200003178,INV20240917003178,2024-09-17 00:06:00,300000572,500001146,INVOICE,CNY,101474.92,11674.11,0,Y,CLOSED,900001945,2024-09-01 00:06:00,2024-09-01 00:06:00
1200003179,INV20250921003179,2025-09-21 01:44:00,300000579,500001160,INVOICE,CNY,46695.2,5372.01,0,Y,CLOSED,900001946,2025-09-03 01:44:00,2025-09-03 01:44:00
1200003180,INV20250916003180,2025-09-16 01:44:00,300000579,500001160,INVOICE,CNY,4875.87,560.94,0,Y,CLOSED,900001946,2025-09-03 01:44:00,2025-09-03 01:44:00
1200003181,INV20250723003181,2025-07-23 04:38:00,300000189,500000380,INVOICE,CNY,28334.34,3259.7,0,Y,OPEN,900001947,2025-07-11 04:38:00,2025-07-11 04:38:00
1200003182,INV20260228003182,2026-02-28 07:37:00,300000075,500000152,INVOICE,CNY,106667.77,12271.51,0,Y,OPEN,900001948,2026-02-10 07:37:00,2026-02-10 07:37:00
1200003183,INV20260304003183,2026-03-04 07:37:00,300000075,500000152,INVOICE,CNY,52693.2,6062.05,0,Y,OPEN,900001948,2026-02-10 07:37:00,2026-02-10 07:37:00
1200003184,INV20240508003184,2024-05-08 22:25:00,300000729,500001460,INVOICE,CNY,80171.91,9223.32,0,Y,CLOSED,900001949,2024-04-21 22:25:00,2024-04-21 22:25:00
1200003185,INV20260211003185,2026-02-11 20:02:00,300000105,500000212,INVOICE,CNY,107593.01,12377.96,0,Y,OPEN,900001950,2026-01-28 20:02:00,2026-01-28 20:02:00
1200003186,INV20240811003186,2024-08-11 23:22:00,300000941,500001884,INVOICE,CNY,108800.72,12516.9,0,Y,CLOSED,900001951,2024-08-01 23:22:00,2024-08-01 23:22:00
1200003187,INV20240812003187,2024-08-12 23:22:00,300000941,500001884,INVOICE,CNY,5795.7,666.76,0,Y,CLOSED,900001951,2024-08-01 23:22:00,2024-08-01 23:22:00
1200003188,INV20240810003188,2024-08-10 23:22:00,300000941,500001884,INVOICE,CNY,23078.57,2655.06,0,Y,CLOSED,900001951,2024-08-01 23:22:00,2024-08-01 23:22:00
1200003189,INV20241011003189,2024-10-11 07:03:00,300000830,500001662,INVOICE,CNY,106429.21,12244.07,0,Y,OPEN,900001952,2024-09-22 07:03:00,2024-09-22 07:03:00
1200003190,INV20240628003190,2024-06-28 17:08:00,300000029,500000060,INVOICE,CNY,26733.18,3075.5,0,Y,CLOSED,900001953,2024-06-22 17:08:00,2024-06-22 17:08:00
1200003191,INV20240702003191,2024-07-02 17:08:00,300000029,500000060,INVOICE,CNY,18059.86,2077.68,0,Y,CLOSED,900001953,2024-06-22 17:08:00,2024-06-22 17:08:00
1200003192,INV20250429003192,2025-04-29 01:09:00,300000547,500001096,INVOICE,CNY,37990.63,4370.6,0,Y,CLOSED,900001954,2025-04-19 01:09:00,2025-04-19 01:09:00
1200003193,INV20250425003193,2025-04-25 01:09:00,300000547,500001096,INVOICE,CNY,2686.97,309.12,0,Y,CLOSED,900001954,2025-04-19 01:09:00,2025-04-19 01:09:00
1200003194,INV20250426003194,2025-04-26 01:09:00,300000547,500001096,INVOICE,CNY,41612.5,4787.28,0,Y,CLOSED,900001954,2025-04-19 01:09:00,2025-04-19 01:09:00
1200003195,INV20250429003195,2025-04-29 01:09:00,300000547,500001096,INVOICE,CNY,123532.83,14211.74,0,Y,OPEN,900001954,2025-04-19 01:09:00,2025-04-19 01:09:00
1200003196,INV20241012003196,2024-10-12 04:50:00,300000168,500000338,INVOICE,CNY,88637.44,10197.23,0,Y,OPEN,900001955,2024-09-23 04:50:00,2024-09-23 04:50:00
1200003197,INV20240522003197,2024-05-22 01:42:00,300000857,500001716,INVOICE,CNY,18087.1,2080.82,0,Y,CLOSED,900001956,2024-04-28 01:42:00,2024-04-28 01:42:00
1200003198,INV20240511003198,2024-05-11 01:42:00,300000857,500001716,INVOICE,CNY,66597.82,7661.7,0,Y,CLOSED,900001956,2024-04-28 01:42:00,2024-04-28 01:42:00
1200003199,INV20250505003199,2025-05-05 03:08:00,300000280,500000562,INVOICE,CNY,2398.23,275.9,0,Y,CLOSED,900001958,2025-04-18 03:08:00,2025-04-18 03:08:00
1200003200,INV20250501003200,2025-05-01 03:08:00,300000280,500000562,INVOICE,CNY,7421.24,853.77,0,Y,CLOSED,900001958,2025-04-18 03:08:00,2025-04-18 03:08:00
1200003201,INV20250221003201,2025-02-21 19:38:00,300000623,500001248,INVOICE,CNY,31648.2,3640.94,0,Y,OPEN,900001959,2025-02-11 19:38:00,2025-02-11 19:38:00
1200003202,INV20250213003202,2025-02-13 01:57:00,300000401,500000804,INVOICE,CNY,111441.96,12820.76,0,Y,CLOSED,900001960,2025-02-02 01:57:00,2025-02-02 01:57:00
1200003203,INV20250210003203,2025-02-10 01:57:00,300000401,500000804,INVOICE,CNY,18563.01,2135.57,0,Y,CLOSED,900001960,2025-02-02 01:57:00,2025-02-02 01:57:00
1200003204,INV20250225003204,2025-02-25 01:57:00,300000401,500000804,INVOICE,CNY,6242.47,718.16,0,Y,OPEN,900001960,2025-02-02 01:57:00,2025-02-02 01:57:00
1200003205,INV20251122003205,2025-11-22 05:19:00,300000491,500000984,INVOICE,CNY,62000.2,7132.77,0,Y,OPEN,900001961,2025-11-15 05:19:00,2025-11-15 05:19:00
1200003206,INV20251122003206,2025-11-22 05:19:00,300000491,500000984,INVOICE,CNY,163523.24,18812.41,0,Y,CLOSED,900001961,2025-11-15 05:19:00,2025-11-15 05:19:00
1200003207,INV20251122003207,2025-11-22 05:19:00,300000491,500000984,INVOICE,CNY,9235.85,1062.53,0,Y,CLOSED,900001961,2025-11-15 05:19:00,2025-11-15 05:19:00
1200003208,INV20250302003208,2025-03-02 08:41:00,300000119,500000240,INVOICE,CNY,7786.93,895.84,0,Y,CLOSED,900001962,2025-02-17 08:41:00,2025-02-17 08:41:00
1200003209,INV20260408003209,2026-04-08 09:20:00,300000143,500000288,INVOICE,CNY,16465.54,1894.27,0,Y,CLOSED,900001964,2026-03-19 09:20:00,2026-03-19 09:20:00
1200003210,INV20260404003210,2026-04-04 09:20:00,300000143,500000288,INVOICE,CNY,34039.14,3916.01,0,Y,OPEN,900001964,2026-03-19 09:20:00,2026-03-19 09:20:00
1200003211,INV20251027003211,2025-10-27 18:48:00,300000840,500001682,INVOICE,CNY,69094.12,7948.88,0,Y,OPEN,900001965,2025-10-04 18:48:00,2025-10-04 18:48:00
1200003212,INV20240614003212,2024-06-14 07:15:00,300000744,500001490,INVOICE,CNY,38660.11,4447.62,0,Y,OPEN,900001966,2024-06-10 07:15:00,2024-06-10 07:15:00
1200003213,INV20241013003213,2024-10-13 04:19:00,300000447,500000896,INVOICE,CNY,97042.33,11164.16,0,Y,OPEN,900001967,2024-09-25 04:19:00,2024-09-25 04:19:00
1200003214,INV20250903003214,2025-09-03 06:23:00,300000950,500001902,INVOICE,CNY,5087.49,585.29,0,Y,CLOSED,900001968,2025-08-22 06:23:00,2025-08-22 06:23:00
1200003215,INV20250905003215,2025-09-05 06:23:00,300000950,500001902,INVOICE,CNY,8444.51,971.49,0,Y,CLOSED,900001968,2025-08-22 06:23:00,2025-08-22 06:23:00
1200003216,INV20250906003216,2025-09-06 06:23:00,300000950,500001902,INVOICE,CNY,26578.73,3057.73,0,Y,CLOSED,900001968,2025-08-22 06:23:00,2025-08-22 06:23:00
1200003217,INV20250906003217,2025-09-06 06:23:00,300000950,500001902,INVOICE,CNY,20143.58,2317.4,0,Y,OPEN,900001968,2025-08-22 06:23:00,2025-08-22 06:23:00
1200003218,INV20240427003218,2024-04-27 13:18:00,300000921,500001844,INVOICE,CNY,30700.53,3531.92,0,Y,CLOSED,900001969,2024-04-12 13:18:00,2024-04-12 13:18:00
1200003219,INV20250526003219,2025-05-26 07:18:00,300000002,500000006,INVOICE,CNY,14860.99,1709.67,0,Y,CLOSED,900001970,2025-05-15 07:18:00,2025-05-15 07:18:00
1200003220,INV20250216003220,2025-02-16 07:53:00,300000654,500001310,INVOICE,CNY,53755.66,6184.28,0,Y,OPEN,900001971,2025-01-21 07:53:00,2025-01-21 07:53:00
1200003221,INV20250329003221,2025-03-29 10:38:00,300000901,500001804,INVOICE,CNY,112641.24,12958.73,0,Y,CLOSED,900001972,2025-03-12 10:38:00,2025-03-12 10:38:00
1200003222,INV20250405003222,2025-04-05 10:38:00,300000901,500001804,INVOICE,CNY,51255.5,5896.65,0,Y,CLOSED,900001972,2025-03-12 10:38:00,2025-03-12 10:38:00
1200003223,INV20240915003223,2024-09-15 20:28:00,300000311,500000624,INVOICE,CNY,91243.22,10497.01,0,Y,CLOSED,900001973,2024-08-26 20:28:00,2024-08-26 20:28:00
1200003224,INV20240912003224,2024-09-12 20:28:00,300000311,500000624,INVOICE,CNY,2743.5,315.62,0,Y,OPEN,900001973,2024-08-26 20:28:00,2024-08-26 20:28:00
1200003225,INV20240914003225,2024-09-14 20:28:00,300000311,500000624,INVOICE,CNY,10414.51,1198.13,0,Y,CLOSED,900001973,2024-08-26 20:28:00,2024-08-26 20:28:00
1200003226,INV20250407003226,2025-04-07 21:42:00,300000166,500000334,INVOICE,CNY,89977.41,10351.38,0,Y,OPEN,900001974,2025-04-01 21:42:00,2025-04-01 21:42:00
1200003227,INV20250414003227,2025-04-14 21:42:00,300000166,500000334,INVOICE,CNY,2777.51,319.54,0,Y,CLOSED,900001974,2025-04-01 21:42:00,2025-04-01 21:42:00
1200003228,INV20250419003228,2025-04-19 21:42:00,300000166,500000334,INVOICE,CNY,32804.47,3773.97,0,Y,OPEN,900001974,2025-04-01 21:42:00,2025-04-01 21:42:00
1200003229,INV20250621003229,2025-06-21 10:02:00,300000260,500000522,INVOICE,CNY,11134.96,1281.01,0,Y,CLOSED,900001975,2025-06-09 10:02:00,2025-06-09 10:02:00
1200003230,INV20250627003230,2025-06-27 10:02:00,300000260,500000522,INVOICE,CNY,5533.26,636.57,0,Y,OPEN,900001975,2025-06-09 10:02:00,2025-06-09 10:02:00
1200003231,INV20250623003231,2025-06-23 10:02:00,300000260,500000522,INVOICE,CNY,90995.41,10468.5,0,Y,CLOSED,900001975,2025-06-09 10:02:00,2025-06-09 10:02:00
1200003232,INV20250701003232,2025-07-01 10:02:00,300000260,500000522,INVOICE,CNY,38264.83,4402.15,0,Y,OPEN,900001975,2025-06-09 10:02:00,2025-06-09 10:02:00
1200003233,INV20250118003233,2025-01-18 16:59:00,300000492,500000986,INVOICE,CNY,7883.08,906.9,0,Y,OPEN,900001976,2025-01-03 16:59:00,2025-01-03 16:59:00
1200003234,INV20250716003234,2025-07-16 15:37:00,300000626,500001254,INVOICE,CNY,14165.65,1629.68,0,Y,CLOSED,900001978,2025-06-22 15:37:00,2025-06-22 15:37:00
1200003235,INV20250706003235,2025-07-06 15:37:00,300000626,500001254,INVOICE,CNY,60320.8,6939.56,0,Y,OPEN,900001978,2025-06-22 15:37:00,2025-06-22 15:37:00
1200003236,INV20250128003236,2025-01-28 20:11:00,300000683,500001368,INVOICE,CNY,11736.67,1350.24,0,Y,CLOSED,900001979,2025-01-09 20:11:00,2025-01-09 20:11:00
1200003237,INV20250130003237,2025-01-30 20:11:00,300000683,500001368,INVOICE,CNY,126862.0,14594.74,0,Y,CLOSED,900001979,2025-01-09 20:11:00,2025-01-09 20:11:00
1200003238,INV20250120003238,2025-01-20 20:11:00,300000683,500001368,INVOICE,CNY,58319.66,6709.34,0,Y,CLOSED,900001979,2025-01-09 20:11:00,2025-01-09 20:11:00
1200003239,INV20250127003239,2025-01-27 20:11:00,300000683,500001368,INVOICE,CNY,54222.74,6238.01,0,Y,CLOSED,900001979,2025-01-09 20:11:00,2025-01-09 20:11:00
1200003240,INV20241010003240,2024-10-10 03:46:00,300000887,500001776,INVOICE,CNY,34511.16,3970.31,0,Y,CLOSED,900001980,2024-09-22 03:46:00,2024-09-22 03:46:00
1200003241,INV20260405003241,2026-04-05 10:53:00,300000143,500000288,INVOICE,CNY,58020.57,6674.93,0,Y,CLOSED,900001981,2026-03-20 10:53:00,2026-03-20 10:53:00
1200003242,INV20250817003242,2025-08-17 18:48:00,300000308,500000618,INVOICE,CNY,34007.77,3912.4,0,Y,OPEN,900001982,2025-08-09 18:48:00,2025-08-09 18:48:00
1200003243,INV20250826003243,2025-08-26 18:48:00,300000308,500000618,INVOICE,CNY,97575.9,11225.55,0,Y,OPEN,900001982,2025-08-09 18:48:00,2025-08-09 18:48:00
1200003244,INV20250826003244,2025-08-26 18:48:00,300000308,500000618,INVOICE,CNY,79991.8,9202.6,0,Y,OPEN,900001982,2025-08-09 18:48:00,2025-08-09 18:48:00
1200003245,INV20250901003245,2025-09-01 18:48:00,300000308,500000618,INVOICE,CNY,102114.18,11747.65,0,Y,OPEN,900001982,2025-08-09 18:48:00,2025-08-09 18:48:00
1200003246,INV20250823003246,2025-08-23 18:48:00,300000308,500000618,INVOICE,CNY,46400.13,5338.07,0,Y,OPEN,900001982,2025-08-09 18:48:00,2025-08-09 18:48:00
1200003247,INV20260122003247,2026-01-22 05:53:00,300000708,500001418,INVOICE,CNY,20040.43,2305.54,0,Y,CLOSED,900001983,2025-12-28 05:53:00,2025-12-28 05:53:00
