line_id,header_id,line_number,inventory_item_id,ordered_quantity,unit_selling_price,list_price,discount_percent,line_amount,request_date,promise_date,actual_shipment_date,line_status_code,ship_from_org_id,created_date,last_update_date
1000002373,900001164,2,31261,15.12,926.67,945.58,2,14011.25,2025-03-26 05:29:00,2025-03-27 05:29:00,,AWAITING_SHIPPING,2,2025-03-24 05:29:00,2025-03-24 05:29:00
1000002374,900001164,3,74746,4.03,3431.99,3612.62,5,13830.92,2025-03-29 05:29:00,2025-03-30 05:29:00,,INVOICED,3,2025-03-24 05:29:00,2025-03-24 05:29:00
1000002375,900001165,1,54748,2.32,8645.82,8645.82,0,20058.3,2026-01-15 23:38:00,2026-01-17 23:38:00,,AWAITING_SHIPPING,5,2026-01-08 23:38:00,2026-01-08 23:38:00
1000002376,900001165,2,30301,14.41,5374.17,5374.17,0,77441.79,2026-01-14 23:38:00,2026-01-15 23:38:00,,INVOICED,1,2026-01-08 23:38:00,2026-01-08 23:38:00
1000002377,900001166,1,91504,13.5,7802.22,7961.45,2,105329.97,2025-02-03 15:07:00,2025-02-05 15:07:00,,SHIPPED,4,2025-01-28 15:07:00,2025-01-28 15:07:00
1000002378,900001166,2,11421,6.05,7774.06,8637.84,10,47033.06,2025-02-04 15:07:00,2025-02-07 15:07:00,,INVOICED,1,2025-01-28 15:07:00,2025-01-28 15:07:00
1000002379,900001166,3,50804,14.5,3757.49,3834.17,2,54483.6,2025-02-01 15:07:00,2025-02-01 15:07:00,,SHIPPED,4,2025-01-28 15:07:00,2025-01-28 15:07:00
1000002380,900001166,4,28603,6.31,9049.01,9049.01,0,57099.25,2025-02-05 15:07:00,2025-02-07 15:07:00,,SHIPPED,5,2025-01-28 15:07:00,2025-01-28 15:07:00
1000002381,900001166,5,20796,4.39,5338.3,5447.24,2,23435.14,2025-02-03 15:07:00,2025-02-05 15:07:00,,SHIPPED,2,2025-01-28 15:07:00,2025-01-28 15:07:00
1000002382,900001167,1,52380,3.46,6083.57,6083.57,0,21049.15,2024-05-03 15:45:00,2024-05-04 15:45:00,,INVOICED,3,2024-04-27 15:45:00,2024-04-27 15:45:00
1000002383,900001167,2,91383,16.44,1148.4,1305.0,12,18879.7,2024-04-28 15:45:00,2024-04-30 15:45:00,,AWAITING_SHIPPING,5,2024-04-27 15:45:00,2024-04-27 15:45:00
1000002384,900001168,1,29903,17.9,1488.12,1488.12,0,26637.35,2025-07-30 19:40:00,2025-07-31 19:40:00,,AWAITING_SHIPPING,4,2025-07-25 19:40:00,2025-07-25 19:40:00
1000002385,900001168,2,83754,9.04,296.56,302.61,2,2680.9,2025-08-05 19:40:00,2025-08-06 19:40:00,,AWAITING_SHIPPING,1,2025-07-25 19:40:00,2025-07-25 19:40:00
1000002386,900001169,1,40489,6.63,3513.44,3818.96,8,23294.11,2025-07-27 23:21:00,2025-07-30 23:21:00,,SHIPPED,1,2025-07-23 23:21:00,2025-07-23 23:21:00
1000002387,900001169,2,41450,16.63,3375.97,3444.87,2,56142.38,2025-08-03 23:21:00,2025-08-06 23:21:00,,SHIPPED,2,2025-07-23 23:21:00,2025-07-23 23:21:00
1000002388,900001170,1,50534,4.34,9752.95,9752.95,0,42327.8,2025-10-26 13:03:00,2025-10-29 13:03:00,,SHIPPED,5,2025-10-17 13:03:00,2025-10-17 13:03:00
1000002389,900001170,2,88322,7.93,5811.73,6457.48,10,46087.02,2025-10-27 13:03:00,2025-10-30 13:03:00,,INVOICED,2,2025-10-17 13:03:00,2025-10-17 13:03:00
1000002390,900001170,3,16919,15.23,4648.48,5052.7,8,70796.35,2025-10-21 13:03:00,2025-10-22 13:03:00,,SHIPPED,1,2025-10-17 13:03:00,2025-10-17 13:03:00
1000002391,900001171,1,76064,6.85,1789.61,1789.61,0,12258.83,2025-12-16 02:53:00,2025-12-18 02:53:00,,SHIPPED,1,2025-12-09 02:53:00,2025-12-09 02:53:00
1000002392,900001172,1,29532,14.12,8026.98,8449.45,5,113340.96,2025-05-15 10:37:00,2025-05-18 10:37:00,,AWAITING_SHIPPING,1,2025-05-08 10:37:00,2025-05-08 10:37:00
1000002393,900001172,2,66083,1.83,6211.84,6902.04,10,11367.67,2025-05-10 10:37:00,2025-05-10 10:37:00,,AWAITING_SHIPPING,5,2025-05-08 10:37:00,2025-05-08 10:37:00
1000002394,900001173,1,72433,12.53,2113.45,2348.28,10,26481.53,2025-02-19 18:09:00,2025-02-19 18:09:00,,INVOICED,5,2025-02-14 18:09:00,2025-02-14 18:09:00
1000002395,900001174,1,82599,4.91,5026.32,5290.86,5,24679.23,2024-10-23 00:36:00,2024-10-26 00:36:00,,INVOICED,3,2024-10-14 00:36:00,2024-10-14 00:36:00
1000002396,900001175,1,54631,14.68,152.7,160.74,5,2241.64,2024-10-01 13:57:00,2024-10-03 13:57:00,,AWAITING_SHIPPING,3,2024-09-20 13:57:00,2024-09-20 13:57:00
1000002397,900001176,1,41096,18.39,1243.08,1412.59,12,22860.24,2026-02-20 15:06:00,2026-02-23 15:06:00,,INVOICED,3,2026-02-14 15:06:00,2026-02-14 15:06:00
1000002398,900001176,2,91738,8.61,8007.49,8703.79,8,68944.49,2026-02-24 15:06:00,2026-02-26 15:06:00,,AWAITING_SHIPPING,4,2026-02-14 15:06:00,2026-02-14 15:06:00
1000002399,900001176,3,71794,5.03,7880.4,7880.4,0,39638.41,2026-02-27 15:06:00,2026-03-01 15:06:00,,SHIPPED,1,2026-02-14 15:06:00,2026-02-14 15:06:00
1000002400,900001176,4,65373,10.44,4219.12,4441.18,5,44047.61,2026-02-19 15:06:00,2026-02-22 15:06:00,,INVOICED,4,2026-02-14 15:06:00,2026-02-14 15:06:00
1000002401,900001177,1,81911,19.18,5823.48,6129.98,5,111694.35,2024-05-24 19:13:00,2024-05-24 19:13:00,,AWAITING_SHIPPING,1,2024-05-20 19:13:00,2024-05-20 19:13:00
1000002402,900001177,2,24001,19.64,8055.3,8755.76,8,158206.09,2024-05-24 19:13:00,2024-05-27 19:13:00,,SHIPPED,2,2024-05-20 19:13:00,2024-05-20 19:13:00
1000002403,900001178,1,18146,7.04,1504.09,1634.88,8,10588.79,2024-09-07 19:38:00,2024-09-09 19:38:00,,INVOICED,2,2024-09-02 19:38:00,2024-09-02 19:38:00
1000002404,900001178,2,18225,4.31,3305.23,3592.64,8,14245.54,2024-09-11 19:38:00,2024-09-11 19:38:00,,SHIPPED,5,2024-09-02 19:38:00,2024-09-02 19:38:00
1000002405,900001178,3,47846,14.58,4160.15,4160.15,0,60654.99,2024-09-07 19:38:00,2024-09-07 19:38:00,,INVOICED,3,2024-09-02 19:38:00,2024-09-02 19:38:00
1000002406,900001179,1,25821,10.2,4610.71,4610.71,0,47029.24,2025-08-10 01:19:00,2025-08-13 01:19:00,,SHIPPED,4,2025-08-06 01:19:00,2025-08-06 01:19:00
1000002407,900001179,2,30938,16.72,1875.66,2084.07,10,31361.04,2025-08-13 01:19:00,2025-08-13 01:19:00,,SHIPPED,2,2025-08-06 01:19:00,2025-08-06 01:19:00
1000002408,900001180,1,88742,6.17,7438.82,7590.63,2,45897.52,2025-12-21 04:23:00,2025-12-21 04:23:00,,AWAITING_SHIPPING,1,2025-12-16 04:23:00,2025-12-16 04:23:00
1000002409,900001180,2,87977,13.86,4031.26,4580.98,12,55873.26,2025-12-18 04:23:00,2025-12-21 04:23:00,,AWAITING_SHIPPING,4,2025-12-16 04:23:00,2025-12-16 04:23:00
1000002410,900001180,3,15680,4.6,2955.63,3212.64,8,13595.9,2025-12-25 04:23:00,2025-12-26 04:23:00,,INVOICED,2,2025-12-16 04:23:00,2025-12-16 04:23:00
1000002411,900001181,1,52937,12.35,2653.76,2948.62,10,32773.94,2025-11-14 11:31:00,2025-11-16 11:31:00,,SHIPPED,4,2025-11-11 11:31:00,2025-11-11 11:31:00
1000002412,900001182,1,71876,10.28,7338.89,8154.32,10,75443.79,2024-08-03 22:41:00,2024-08-03 22:41:00,,AWAITING_SHIPPING,4,2024-07-24 22:41:00,2024-07-24 22:41:00
1000002413,900001183,1,28781,2.58,6733.4,7651.59,12,17372.17,2026-03-12 22:51:00,2026-03-12 22:51:00,,SHIPPED,1,2026-03-03 22:51:00,2026-03-03 22:51:00
1000002414,900001184,1,90109,14.48,7852.94,8923.8,12,113710.57,2025-08-02 13:13:00,2025-08-03 13:13:00,,AWAITING_SHIPPING,1,2025-07-23 13:13:00,2025-07-23 13:13:00
1000002415,900001185,1,40911,19.95,8987.95,9986.61,10,179309.6,2025-10-05 07:23:00,2025-10-06 07:23:00,,INVOICED,3,2025-10-03 07:23:00,2025-10-03 07:23:00
1000002416,900001185,2,20997,19.36,5301.26,5301.26,0,102632.39,2025-10-11 07:23:00,2025-10-13 07:23:00,,SHIPPED,4,2025-10-03 07:23:00,2025-10-03 07:23:00
1000002417,900001185,3,54238,3.26,6553.22,6553.22,0,21363.5,2025-10-06 07:23:00,2025-10-09 07:23:00,,AWAITING_SHIPPING,1,2025-10-03 07:23:00,2025-10-03 07:23:00
1000002418,900001186,1,51839,11.71,8225.93,8393.81,2,96325.64,2025-04-21 22:19:00,2025-04-22 22:19:00,,INVOICED,5,2025-04-09 22:19:00,2025-04-09 22:19:00
1000002419,900001186,2,67863,1.26,3789.27,3988.71,5,4774.48,2025-04-22 22:19:00,2025-04-25 22:19:00,,AWAITING_SHIPPING,1,2025-04-09 22:19:00,2025-04-09 22:19:00
1000002420,900001187,1,40057,19.0,4766.58,5181.06,8,90565.02,2024-07-20 21:17:00,2024-07-20 21:17:00,,AWAITING_SHIPPING,5,2024-07-12 21:17:00,2024-07-12 21:17:00
1000002421,900001188,1,68162,10.06,9855.1,9855.1,0,99142.31,2025-03-29 05:28:00,2025-04-01 05:28:00,,INVOICED,5,2025-03-25 05:28:00,2025-03-25 05:28:00
1000002422,900001189,1,48217,2.76,3341.82,3341.82,0,9223.42,2026-01-20 08:09:00,2026-01-20 08:09:00,,INVOICED,2,2026-01-13 08:09:00,2026-01-13 08:09:00
1000002423,900001189,2,81605,6.29,1921.27,1921.27,0,12084.79,2026-01-17 08:09:00,2026-01-17 08:09:00,,INVOICED,2,2026-01-13 08:09:00,2026-01-13 08:09:00
1000002424,900001190,1,92316,1.56,5251.58,5527.98,5,8192.46,2025-10-04 22:31:00,2025-10-04 22:31:00,,SHIPPED,4,2025-10-03 22:31:00,2025-10-03 22:31:00
1000002425,900001191,1,22520,2.36,2948.61,2948.61,0,6958.72,2024-07-08 17:37:00,2024-07-10 17:37:00,,SHIPPED,4,2024-06-25 17:37:00,2024-06-25 17:37:00
1000002426,900001191,2,78196,6.26,3194.35,3259.54,2,19996.63,2024-07-06 17:37:00,2024-07-06 17:37:00,,AWAITING_SHIPPING,4,2024-06-25 17:37:00,2024-06-25 17:37:00
1000002427,900001191,3,48896,14.65,987.13,987.13,0,14461.45,2024-06-29 17:37:00,2024-07-02 17:37:00,,AWAITING_SHIPPING,1,2024-06-25 17:37:00,2024-06-25 17:37:00
1000002428,900001191,4,29505,12.25,8015.49,8015.49,0,98189.75,2024-07-01 17:37:00,2024-07-02 17:37:00,,SHIPPED,2,2024-06-25 17:37:00,2024-06-25 17:37:00
1000002429,900001192,1,20989,19.26,6888.6,6888.6,0,132674.44,2025-12-06 01:50:00,2025-12-06 01:50:00,,AWAITING_SHIPPING,3,2025-12-01 01:50:00,2025-12-01 01:50:00
1000002430,900001193,1,62750,11.42,981.85,1067.23,8,11212.73,2025-08-14 13:35:00,2025-08-17 13:35:00,,AWAITING_SHIPPING,5,2025-08-11 13:35:00,2025-08-11 13:35:00
1000002431,900001194,1,25840,12.76,5844.19,6641.12,12,74571.86,2025-07-25 04:18:00,2025-07-26 04:18:00,,INVOICED,4,2025-07-16 04:18:00,2025-07-16 04:18:00
1000002432,900001195,1,13431,18.9,6417.96,7131.07,10,121299.44,2025-02-06 16:12:00,2025-02-08 16:12:00,,AWAITING_SHIPPING,3,2025-01-27 16:12:00,2025-01-27 16:12:00
1000002433,900001196,1,28692,2.71,1091.05,1239.83,12,2956.75,2025-09-02 17:40:00,2025-09-02 17:40:00,,SHIPPED,4,2025-08-28 17:40:00,2025-08-28 17:40:00
1000002434,900001196,2,97280,15.86,5348.49,5348.49,0,84827.05,2025-08-29 17:40:00,2025-08-31 17:40:00,,SHIPPED,4,2025-08-28 17:40:00,2025-08-28 17:40:00
1000002435,900001196,3,70548,1.13,6831.04,6970.45,2,7719.08,2025-08-31 17:40:00,2025-08-31 17:40:00,,INVOICED,3,2025-08-28 17:40:00,2025-08-28 17:40:00
1000002436,900001196,4,16034,8.12,4002.61,4002.61,0,32501.19,2025-09-03 17:40:00,2025-09-06 17:40:00,,INVOICED,2,2025-08-28 17:40:00,2025-08-28 17:40:00
1000002437,900001197,1,16960,5.41,8309.17,8309.17,0,44952.61,2025-06-06 07:36:00,2025-06-09 07:36:00,,INVOICED,5,2025-06-04 07:36:00,2025-06-04 07:36:00
1000002438,900001198,1,10849,2.64,6055.46,6055.46,0,15986.41,2026-04-08 07:37:00,2026-04-09 07:37:00,,SHIPPED,4,2026-03-30 07:37:00,2026-03-30 07:37:00
1000002439,900001198,2,29246,7.44,4393.11,4393.11,0,32684.74,2026-04-10 07:37:00,2026-04-13 07:37:00,,SHIPPED,5,2026-03-30 07:37:00,2026-03-30 07:37:00
1000002440,900001198,3,62765,4.39,8638.97,8638.97,0,37925.08,2026-04-10 07:37:00,2026-04-13 07:37:00,,INVOICED,5,2026-03-30 07:37:00,2026-03-30 07:37:00
1000002441,900001199,1,26212,17.87,6595.07,6942.18,5,117853.9,2024-10-10 06:29:00,2024-10-12 06:29:00,,SHIPPED,3,2024-10-07 06:29:00,2024-10-07 06:29:00
1000002442,900001199,2,33031,2.32,3975.62,4417.35,10,9223.44,2024-10-18 06:29:00,2024-10-21 06:29:00,,SHIPPED,5,2024-10-07 06:29:00,2024-10-07 06:29:00
1000002443,900001199,3,44511,3.6,4515.34,4907.98,8,16255.22,2024-10-14 06:29:00,2024-10-16 06:29:00,,AWAITING_SHIPPING,4,2024-10-07 06:29:00,2024-10-07 06:29:00
1000002444,900001200,1,69255,9.86,3013.74,3348.6,10,29715.48,2025-06-19 18:37:00,2025-06-22 18:37:00,,AWAITING_SHIPPING,3,2025-06-12 18:37:00,2025-06-12 18:37:00
1000002445,900001200,2,55957,14.92,3072.15,3072.15,0,45836.48,2025-06-22 18:37:00,2025-06-25 18:37:00,,INVOICED,5,2025-06-12 18:37:00,2025-06-12 18:37:00
1000002446,900001200,3,71669,8.15,9383.2,9574.69,2,76473.08,2025-06-22 18:37:00,2025-06-23 18:37:00,,SHIPPED,3,2025-06-12 18:37:00,2025-06-12 18:37:00
1000002447,900001200,4,18404,13.63,3703.92,3703.92,0,50484.43,2025-06-13 18:37:00,2025-06-15 18:37:00,,SHIPPED,5,2025-06-12 18:37:00,2025-06-12 18:37:00
1000002448,900001201,1,20597,2.07,6266.41,6962.68,10,12971.47,2026-01-09 15:56:00,2026-01-10 15:56:00,,INVOICED,4,2025-12-31 15:56:00,2025-12-31 15:56:00
1000002449,900001202,1,89075,1.08,4054.07,4054.07,0,4378.4,2026-02-22 23:58:00,2026-02-22 23:58:00,,INVOICED,1,2026-02-20 23:58:00,2026-02-20 23:58:00
1000002450,900001202,2,17097,16.04,7343.4,8344.77,12,117788.14,2026-02-21 23:58:00,2026-02-21 23:58:00,,INVOICED,3,2026-02-20 23:58:00,2026-02-20 23:58:00
1000002451,900001203,1,26027,13.94,2507.81,2558.99,2,34958.87,2025-05-06 19:59:00,2025-05-08 19:59:00,,SHIPPED,5,2025-04-30 19:59:00,2025-04-30 19:59:00
1000002452,900001204,1,94783,12.9,7903.08,8980.77,12,101949.73,2024-04-17 13:14:00,2024-04-20 13:14:00,,INVOICED,5,2024-04-13 13:14:00,2024-04-13 13:14:00
1000002453,900001204,2,82505,5.25,9639.67,9639.67,0,50608.27,2024-04-23 13:14:00,2024-04-25 13:14:00,,SHIPPED,2,2024-04-13 13:14:00,2024-04-13 13:14:00
1000002454,900001205,1,78369,2.96,1608.06,1786.73,10,4759.86,2024-11-22 17:19:00,2024-11-23 17:19:00,,AWAITING_SHIPPING,5,2024-11-19 17:19:00,2024-11-19 17:19:00
1000002455,900001206,1,96446,3.95,7506.35,8340.39,10,29650.08,2025-05-10 19:05:00,2025-05-12 19:05:00,,INVOICED,3,2025-05-02 19:05:00,2025-05-02 19:05:00
1000002456,900001207,1,81011,12.56,6143.5,6981.25,12,77162.36,2024-06-15 01:14:00,2024-06-17 01:14:00,,AWAITING_SHIPPING,5,2024-06-09 01:14:00,2024-06-09 01:14:00
1000002457,900001207,2,20301,4.67,8785.38,9549.33,8,41027.72,2024-06-16 01:14:00,2024-06-18 01:14:00,,INVOICED,1,2024-06-09 01:14:00,2024-06-09 01:14:00
1000002458,900001207,3,48614,16.23,2092.88,2325.42,10,33967.44,2024-06-17 01:14:00,2024-06-18 01:14:00,,SHIPPED,3,2024-06-09 01:14:00,2024-06-09 01:14:00
1000002459,900001207,4,57369,12.76,4316.77,4905.42,12,55081.99,2024-06-18 01:14:00,2024-06-20 01:14:00,,SHIPPED,2,2024-06-09 01:14:00,2024-06-09 01:14:00
1000002460,900001207,5,25826,11.38,1750.41,1786.13,2,19919.67,2024-06-17 01:14:00,2024-06-17 01:14:00,,INVOICED,4,2024-06-09 01:14:00,2024-06-09 01:14:00
1000002461,900001208,1,79097,6.95,1320.37,1320.37,0,9176.57,2025-02-10 06:27:00,2025-02-13 06:27:00,,AWAITING_SHIPPING,4,2025-02-05 06:27:00,2025-02-05 06:27:00
1000002462,900001209,1,74530,4.28,3987.4,3987.4,0,17066.07,2024-06-01 19:06:00,2024-06-03 19:06:00,,INVOICED,5,2024-05-24 19:06:00,2024-05-24 19:06:00
1000002463,900001209,2,89650,19.81,8071.54,8968.38,10,159897.21,2024-05-28 19:06:00,2024-05-28 19:06:00,,AWAITING_SHIPPING,5,2024-05-24 19:06:00,2024-05-24 19:06:00
1000002464,900001209,3,19270,14.68,6462.73,7024.71,8,94872.88,2024-06-05 19:06:00,2024-06-06 19:06:00,,INVOICED,3,2024-05-24 19:06:00,2024-05-24 19:06:00
1000002465,900001209,4,82825,8.67,1095.87,1095.87,0,9501.19,2024-06-04 19:06:00,2024-06-04 19:06:00,,AWAITING_SHIPPING,5,2024-05-24 19:06:00,2024-05-24 19:06:00
1000002466,900001209,5,98406,3.22,4566.94,5189.7,12,14705.55,2024-05-30 19:06:00,2024-05-30 19:06:00,,SHIPPED,2,2024-05-24 19:06:00,2024-05-24 19:06:00
1000002467,900001210,1,18902,8.3,7805.13,7805.13,0,64782.58,2024-12-29 16:37:00,2024-12-30 16:37:00,,SHIPPED,4,2024-12-23 16:37:00,2024-12-23 16:37:00
1000002468,900001211,1,22433,4.96,8200.48,9318.73,12,40674.38,2025-01-21 03:55:00,2025-01-23 03:55:00,,SHIPPED,2,2025-01-15 03:55:00,2025-01-15 03:55:00
1000002469,900001211,2,10982,9.88,6545.85,6545.85,0,64673.0,2025-01-24 03:55:00,2025-01-27 03:55:00,,SHIPPED,4,2025-01-15 03:55:00,2025-01-15 03:55:00
1000002470,900001212,1,40760,10.38,1029.47,1118.99,8,10685.9,2025-06-19 03:18:00,2025-06-20 03:18:00,,INVOICED,2,2025-06-08 03:18:00,2025-06-08 03:18:00
1000002471,900001213,1,74778,6.14,4918.74,5177.62,5,30201.06,2025-12-27 03:50:00,2025-12-30 03:50:00,,INVOICED,3,2025-12-17 03:50:00,2025-12-17 03:50:00
1000002472,900001214,1,38255,14.13,8378.74,8378.74,0,118391.6,2026-02-01 21:37:00,2026-02-04 21:37:00,,SHIPPED,3,2026-01-25 21:37:00,2026-01-25 21:37:00
1000002473,900001214,2,39910,17.02,3475.51,3475.51,0,59153.18,2026-01-30 21:37:00,2026-01-30 21:37:00,,INVOICED,2,2026-01-25 21:37:00,2026-01-25 21:37:00
1000002474,900001215,1,77920,17.77,4071.16,4523.51,10,72344.51,2024-09-20 04:31:00,2024-09-20 04:31:00,,AWAITING_SHIPPING,4,2024-09-13 04:31:00,2024-09-13 04:31:00
1000002475,900001216,1,55193,13.08,5161.14,5609.94,8,67507.71,2025-01-09 18:55:00,2025-01-09 18:55:00,,INVOICED,1,2025-01-01 18:55:00,2025-01-01 18:55:00
1000002476,900001217,1,25790,2.52,925.95,1306.73,29.14,2333.39,2024-11-29 19:06:00,2024-11-30 19:06:00,,INVOICED,1,2024-11-19 19:06:00,2024-11-19 19:06:00
1000002477,900001218,1,24945,11.42,4019.64,4369.17,8,45904.29,2025-12-27 14:29:00,2025-12-27 14:29:00,,AWAITING_SHIPPING,3,2025-12-14 14:29:00,2025-12-14 14:29:00
1000002478,900001218,2,36590,4.2,5088.96,5782.91,12,21373.63,2025-12-19 14:29:00,2025-12-22 14:29:00,,INVOICED,1,2025-12-14 14:29:00,2025-12-14 14:29:00
1000002479,900001219,1,80005,19.22,3220.23,3659.35,12,61892.82,2026-02-11 21:09:00,2026-02-14 21:09:00,,AWAITING_SHIPPING,1,2026-01-29 21:09:00,2026-01-29 21:09:00
1000002480,900001220,1,18862,8.55,2555.9,2839.89,10,21852.95,2025-11-30 02:58:00,2025-12-03 02:58:00,,SHIPPED,1,2025-11-23 02:58:00,2025-11-23 02:58:00
1000002481,900001221,1,51838,18.15,2752.82,3128.2,12,49963.68,2025-09-29 02:03:00,2025-09-29 02:03:00,,AWAITING_SHIPPING,2,2025-09-17 02:03:00,2025-09-17 02:03:00
1000002482,900001222,1,33438,13.2,2759.72,2904.97,5,36428.3,2025-12-15 01:17:00,2025-12-15 01:17:00,,AWAITING_SHIPPING,2,2025-12-06 01:17:00,2025-12-06 01:17:00
1000002483,900001223,1,24995,16.28,8310.29,9443.51,12,135291.52,2024-07-28 11:40:00,2024-07-28 11:40:00,,SHIPPED,4,2024-07-23 11:40:00,2024-07-23 11:40:00
1000002484,900001223,2,78659,16.31,1978.96,2083.12,5,32276.84,2024-07-28 11:40:00,2024-07-30 11:40:00,,AWAITING_SHIPPING,3,2024-07-23 11:40:00,2024-07-23 11:40:00
1000002485,900001223,3,61714,1.34,5298.2,5298.2,0,7099.59,2024-07-26 11:40:00,2024-07-29 11:40:00,,AWAITING_SHIPPING,4,2024-07-23 11:40:00,2024-07-23 11:40:00
1000002486,900001223,4,14047,1.25,4665.45,5301.65,12,5831.81,2024-08-01 11:40:00,2024-08-02 11:40:00,,SHIPPED,5,2024-07-23 11:40:00,2024-07-23 11:40:00
1000002487,900001224,1,19686,4.15,7895.91,8057.05,2,32768.03,2025-12-07 07:05:00,2025-12-10 07:05:00,,INVOICED,5,2025-12-01 07:05:00,2025-12-01 07:05:00
1000002488,900001224,2,35446,9.39,4715.74,4811.98,2,44280.8,2025-12-04 07:05:00,2025-12-04 07:05:00,,INVOICED,1,2025-12-01 07:05:00,2025-12-01 07:05:00
1000002489,900001225,1,59478,18.87,159.76,163.02,2,3014.67,2026-01-11 13:15:00,2026-01-11 13:15:00,,INVOICED,2,2026-01-01 13:15:00,2026-01-01 13:15:00
1000002490,900001225,2,12032,10.56,5224.71,5937.17,12,55172.94,2026-01-08 13:15:00,2026-01-08 13:15:00,,AWAITING_SHIPPING,5,2026-01-01 13:15:00,2026-01-01 13:15:00
1000002491,900001225,3,22500,16.67,646.19,680.2,5,10771.99,2026-01-13 13:15:00,2026-01-13 13:15:00,,SHIPPED,1,2026-01-01 13:15:00,2026-01-01 13:15:00
1000002492,900001226,1,16056,13.48,3162.6,3514.0,10,42631.85,2026-01-30 18:26:00,2026-01-31 18:26:00,,SHIPPED,5,2026-01-21 18:26:00,2026-01-21 18:26:00
1000002493,900001226,2,22469,3.48,8231.92,8665.18,5,28647.08,2026-01-30 18:26:00,2026-01-31 18:26:00,,AWAITING_SHIPPING,5,2026-01-21 18:26:00,2026-01-21 18:26:00
1000002494,900001227,1,70785,11.22,201.81,201.81,0,2264.31,2024-12-10 18:01:00,2024-12-12 18:01:00,,AWAITING_SHIPPING,3,2024-12-07 18:01:00,2024-12-07 18:01:00
1000002495,900001227,2,63378,13.58,8627.27,9585.85,10,117158.33,2024-12-11 18:01:00,2024-12-12 18:01:00,,AWAITING_SHIPPING,5,2024-12-07 18:01:00,2024-12-07 18:01:00
1000002496,900001228,1,99673,9.8,4970.97,4970.97,0,48715.51,2025-02-27 01:12:00,2025-03-01 01:12:00,,AWAITING_SHIPPING,4,2025-02-20 01:12:00,2025-02-20 01:12:00
1000002497,900001228,2,66520,8.47,3735.54,4244.93,12,31640.02,2025-03-05 01:12:00,2025-03-07 01:12:00,,INVOICED,3,2025-02-20 01:12:00,2025-02-20 01:12:00
1000002498,900001228,3,76221,13.39,2071.5,2251.63,8,27737.39,2025-02-24 01:12:00,2025-02-26 01:12:00,,SHIPPED,1,2025-02-20 01:12:00,2025-02-20 01:12:00
1000002499,900001228,4,14940,19.93,1112.29,1112.29,0,22167.94,2025-03-03 01:12:00,2025-03-06 01:12:00,,SHIPPED,5,2025-02-20 01:12:00,2025-02-20 01:12:00
1000002500,900001229,1,53229,8.82,3829.34,3907.49,2,33774.78,2024-10-04 00:57:00,2024-10-04 00:57:00,,AWAITING_SHIPPING,3,2024-09-29 00:57:00,2024-09-29 00:57:00
1000002501,900001229,2,27264,10.26,6462.22,6802.34,5,66302.38,2024-10-02 00:57:00,2024-10-05 00:57:00,,SHIPPED,1,2024-09-29 00:57:00,2024-09-29 00:57:00
1000002502,900001230,1,11710,6.98,9225.36,9225.36,0,64393.01,2024-10-11 05:04:00,2024-10-14 05:04:00,,INVOICED,1,2024-10-01 05:04:00,2024-10-01 05:04:00
1000002503,900001231,1,10229,2.36,345.97,345.97,0,816.49,2025-12-07 23:50:00,2025-12-08 23:50:00,,SHIPPED,5,2025-12-03 23:50:00,2025-12-03 23:50:00
1000002504,900001232,1,49759,1.78,8409.52,8409.52,0,14968.95,2025-09-10 18:26:00,2025-09-10 18:26:00,,SHIPPED,5,2025-09-03 18:26:00,2025-09-03 18:26:00
1000002505,900001233,1,91467,6.99,6756.91,6756.91,0,47230.8,2025-10-03 09:35:00,2025-10-04 09:35:00,,SHIPPED,2,2025-10-02 09:35:00,2025-10-02 09:35:00
1000002506,900001233,2,85588,9.69,1526.53,1734.69,12,14792.08,2025-10-05 09:35:00,2025-10-07 09:35:00,,AWAITING_SHIPPING,5,2025-10-02 09:35:00,2025-10-02 09:35:00
1000002507,900001233,3,16861,14.26,4552.64,4948.52,8,64920.65,2025-10-06 09:35:00,2025-10-09 09:35:00,,SHIPPED,1,2025-10-02 09:35:00,2025-10-02 09:35:00
1000002508,900001234,1,99790,5.24,9416.22,9416.22,0,49340.99,2025-08-14 10:36:00,2025-08-17 10:36:00,,AWAITING_SHIPPING,2,2025-08-04 10:36:00,2025-08-04 10:36:00
1000002509,900001235,1,74457,3.77,9125.37,9918.88,8,34402.64,2025-05-31 13:51:00,2025-06-03 13:51:00,,INVOICED,2,2025-05-28 13:51:00,2025-05-28 13:51:00
1000002510,900001236,1,83005,16.52,186.88,186.88,0,3087.26,2025-04-25 14:15:00,2025-04-28 14:15:00,,INVOICED,4,2025-04-18 14:15:00,2025-04-18 14:15:00
1000002511,900001236,2,13760,12.11,981.63,1115.49,12,11887.54,2025-04-19 14:15:00,2025-04-21 14:15:00,,SHIPPED,2,2025-04-18 14:15:00,2025-04-18 14:15:00
1000002512,900001236,3,17118,4.62,298.18,304.27,2,1377.59,2025-04-27 14:15:00,2025-04-28 14:15:00,,AWAITING_SHIPPING,1,2025-04-18 14:15:00,2025-04-18 14:15:00
1000002513,900001237,1,96764,7.03,3095.71,3095.71,0,21762.84,2025-08-16 07:30:00,2025-08-18 07:30:00,,INVOICED,2,2025-08-15 07:30:00,2025-08-15 07:30:00
