header_id,order_number,sold_to_org_id,ship_to_site_use_id,invoice_to_site_use_id,order_date,booked_date,order_type_code,order_currency_code,transactional_curr_code,order_amount,discount_amount,tax_amount,booked_flag,cancelled_flag,flow_status_code,salesrep_id,org_id,created_date,last_update_date
900001466,SO20250922001466,300000406,500000815,500000814,2025-09-22 20:20:00,2025-09-25 20:20:00,STANDARD,CNY,CNY,182469.71,3295.42,20992.09,Y,N,CLOSED,800000049,1,2025-09-22 20:20:00,2025-09-22 20:20:00
900001467,SO20240501001467,300000412,500000827,500000826,2024-05-01 12:38:00,2024-05-02 12:38:00,STANDARD,CNY,CNY,61866.35,2881.55,7117.37,Y,N,BOOKED,800000006,1,2024-05-01 12:38:00,2024-05-01 12:38:00
900001468,SO20260126001468,300000848,500001699,500001698,2026-01-26 10:53:00,2026-01-28 10:53:00,STANDARD,CNY,CNY,32451.43,1511.43,3733.35,Y,N,CLOSED,800000013,3,2026-01-26 10:53:00,2026-01-26 10:53:00
900001469,SO20250121001469,300000674,500001351,500001350,2025-01-21 04:58:00,2025-01-24 04:58:00,STANDARD,CNY,CNY,113390.2,7326.29,13044.89,Y,N,CLOSED,800000071,2,2025-01-21 04:58:00,2025-01-21 04:58:00
900001470,SO20250220001470,300000884,500001771,500001770,2025-02-20 09:14:00,2025-02-21 09:14:00,STANDARD,CNY,CNY,52078.37,1648.02,5991.31,Y,Y,CANCELLED,800000095,5,2025-02-20 09:14:00,2025-02-20 09:14:00
900001471,SO20240419001471,300000223,500000449,500000448,2024-04-19 08:06:00,2024-04-19 08:06:00,STANDARD,CNY,CNY,28146.3,2862.12,3238.07,Y,N,CLOSED,800000095,4,2024-04-19 08:06:00,2024-04-19 08:06:00
900001472,SO20240608001472,300000715,500001433,500001432,2024-06-08 05:14:00,2024-06-11 05:14:00,STANDARD,CNY,CNY,110782.09,4658.84,12744.84,Y,N,CLOSED,800000077,5,2024-06-08 05:14:00,2024-06-08 05:14:00
900001473,SO20250612001473,300000918,500001839,500001838,2025-06-12 04:07:00,2025-06-12 04:07:00,STANDARD,CNY,CNY,24221.11,0.0,2786.5,Y,N,CLOSED,800000080,1,2025-06-12 04:07:00,2025-06-12 04:07:00
900001474,SO20250707001474,300000151,500000305,500000304,2025-07-07 14:23:00,2025-07-10 14:23:00,STANDARD,CNY,CNY,95135.24,6437.75,10944.76,Y,N,BOOKED,800000062,4,2025-07-07 14:23:00,2025-07-07 14:23:00
900001475,SO20240829001475,300000665,500001333,500001332,2024-08-29 14:10:00,2024-08-31 14:10:00,STANDARD,CNY,CNY,393881.43,24714.75,45313.8,Y,N,CLOSED,800000069,5,2024-08-29 14:10:00,2024-08-29 14:10:00
900001476,SO20240516001476,300000376,500000755,500000754,2024-05-16 12:12:00,2024-05-17 12:12:00,STANDARD,CNY,CNY,143427.97,3509.52,16500.56,Y,N,BOOKED,800000048,4,2024-05-16 12:12:00,2024-05-16 12:12:00
900001477,SO20241209001477,300000211,500000425,500000424,2024-12-09 16:00:00,2024-12-10 16:00:00,STANDARD,CNY,CNY,22858.24,1305.83,2629.71,Y,N,CLOSED,800000083,1,2024-12-09 16:00:00,2024-12-09 16:00:00
900001478,SO20240802001478,300000080,500000163,500000162,2024-08-02 09:08:00,2024-08-04 09:08:00,STANDARD,CNY,CNY,2886.79,0.0,332.11,Y,N,CLOSED,800000112,2,2024-08-02 09:08:00,2024-08-02 09:08:00
900001479,SO20250829001479,300000829,500001661,500001660,2025-08-29 21:46:00,2025-08-31 21:46:00,STANDARD,CNY,CNY,26132.62,1224.94,3006.41,Y,N,CLOSED,800000058,5,2025-08-29 21:46:00,2025-08-29 21:46:00
900001480,SO20241102001480,300000526,500001055,500001054,2024-11-02 04:18:00,2024-11-02 04:18:00,STANDARD,CNY,CNY,162162.38,1125.77,18655.85,Y,N,CLOSED,800000053,1,2024-11-02 04:18:00,2024-11-02 04:18:00
900001481,SO20250914001481,300000150,500000303,500000302,2025-09-14 00:05:00,2025-09-16 00:05:00,STANDARD,CNY,CNY,112331.65,7686.42,12923.11,Y,N,CLOSED,800000045,5,2025-09-14 00:05:00,2025-09-14 00:05:00
900001482,SO20240809001482,300000844,500001691,500001690,2024-08-09 10:46:00,2024-08-09 10:46:00,STANDARD,CNY,CNY,228274.55,12436.43,26261.67,Y,N,BOOKED,800000069,1,2024-08-09 10:46:00,2024-08-09 10:46:00
900001483,SO20240522001483,300000564,500001131,500001130,2024-05-22 04:07:00,2024-05-22 04:07:00,STANDARD,CNY,CNY,75903.31,8172.46,8732.24,Y,N,CLOSED,800000053,2,2024-05-22 04:07:00,2024-05-22 04:07:00
900001484,SO20241004001484,300000109,500000221,500000220,2024-10-04 08:47:00,2024-10-07 08:47:00,STANDARD,CNY,CNY,73972.23,3445.43,8510.08,Y,N,BOOKED,800000047,1,2024-10-04 08:47:00,2024-10-04 08:47:00
900001485,SO20241207001485,300000645,500001293,500001292,2024-12-07 02:47:00,2024-12-09 02:47:00,STANDARD,CNY,CNY,43956.01,4484.61,5056.89,Y,N,BOOKED,800000030,1,2024-12-07 02:47:00,2024-12-07 02:47:00
900001486,SO20251221001486,300000229,500000461,500000460,2025-12-21 12:13:00,2025-12-24 12:13:00,STANDARD,CNY,CNY,41539.04,750.17,4778.83,Y,N,BOOKED,800000001,1,2025-12-21 12:13:00,2025-12-21 12:13:00
900001487,SO20241115001487,300000745,500001493,500001492,2024-11-15 02:33:00,2024-11-16 02:33:00,STANDARD,CNY,CNY,140079.84,0.0,16115.38,Y,N,CLOSED,800000104,4,2024-11-15 02:33:00,2024-11-15 02:33:00
900001488,SO20241219001488,300000293,500000589,500000588,2024-12-19 09:15:00,2024-12-20 09:15:00,STANDARD,CNY,CNY,304906.58,18874.43,35077.74,N,N,ENTERED,800000098,2,2024-12-19 09:15:00,2024-12-19 09:15:00
900001489,SO20250424001489,300000630,500001263,500001262,2025-04-24 07:24:00,2025-04-25 07:24:00,STANDARD,CNY,CNY,74127.99,0.0,8528.0,Y,Y,CANCELLED,800000009,1,2025-04-24 07:24:00,2025-04-24 07:24:00
900001490,SO20241231001490,300000054,500000111,500000110,2024-12-31 19:59:00,2025-01-01 19:59:00,STANDARD,CNY,CNY,190643.33,10702.44,21932.42,Y,N,CLOSED,800000022,4,2024-12-31 19:59:00,2024-12-31 19:59:00
900001491,SO20250818001491,300000038,500000079,500000078,2025-08-18 22:48:00,2025-08-21 22:48:00,STANDARD,CNY,CNY,129744.79,7864.93,14926.4,Y,N,BOOKED,800000094,2,2025-08-18 22:48:00,2025-08-18 22:48:00
900001492,SO20250510001492,300000161,500000325,500000324,2025-05-10 23:20:00,2025-05-12 23:20:00,STANDARD,CNY,CNY,9484.37,0.0,1091.12,Y,N,CLOSED,800000018,4,2025-05-10 23:20:00,2025-05-10 23:20:00
900001493,SO20250220001493,300000525,500001053,500001052,2025-02-20 13:09:00,2025-02-23 13:09:00,STANDARD,CNY,CNY,16408.59,764.24,1887.71,Y,N,BOOKED,800000015,5,2025-02-20 13:09:00,2025-02-20 13:09:00
900001494,SO20240630001494,300000428,500000859,500000858,2024-06-30 00:27:00,2024-07-01 00:27:00,STANDARD,CNY,CNY,202704.59,5326.95,23319.99,Y,N,BOOKED,800000048,2,2024-06-30 00:27:00,2024-06-30 00:27:00
900001495,SO20250228001495,300000280,500000563,500000562,2025-02-28 11:08:00,2025-03-03 11:08:00,STANDARD,CNY,CNY,246232.05,680.26,28327.58,Y,N,CLOSED,800000019,2,2025-02-28 11:08:00,2025-02-28 11:08:00
900001496,SO20241031001496,300000762,500001527,500001526,2024-10-31 13:37:00,2024-10-31 13:37:00,STANDARD,CNY,CNY,29866.09,1391.07,3435.92,Y,N,CLOSED,800000025,5,2024-10-31 13:37:00,2024-10-31 13:37:00
900001497,SO20250405001497,300000465,500000933,500000932,2025-04-05 02:11:00,2025-04-05 02:11:00,STANDARD,CNY,CNY,189354.11,10559.02,21784.11,N,N,ENTERED,800000100,2,2025-04-05 02:11:00,2025-04-05 02:11:00
900001498,SO20240702001498,300000231,500000465,500000464,2024-07-02 17:47:00,2024-07-04 17:47:00,STANDARD,CNY,CNY,17009.79,0.0,1956.88,Y,N,CLOSED,800000056,3,2024-07-02 17:47:00,2024-07-02 17:47:00
900001499,SO20241017001499,300000748,500001499,500001498,2024-10-17 23:17:00,2024-10-19 23:17:00,STANDARD,CNY,CNY,58401.02,2720.04,6718.7,N,N,ENTERED,800000102,4,2024-10-17 23:17:00,2024-10-17 23:17:00
900001500,SO20260208001500,300000635,500001273,500001272,2026-02-08 19:01:00,2026-02-10 19:01:00,STANDARD,CNY,CNY,328278.3,18782.23,37766.53,Y,N,CLOSED,800000102,2,2026-02-08 19:01:00,2026-02-08 19:01:00
900001501,SO20250911001501,300000991,500001985,500001984,2025-09-11 23:49:00,2025-09-13 23:49:00,STANDARD,CNY,CNY,96931.66,9531.1,11151.43,Y,N,BOOKED,800000012,4,2025-09-11 23:49:00,2025-09-11 23:49:00
900001502,SO20260311001502,300000746,500001495,500001494,2026-03-11 04:10:00,2026-03-11 04:10:00,STANDARD,CNY,CNY,115061.9,0.0,13237.21,Y,N,CLOSED,800000071,4,2026-03-11 04:10:00,2026-03-11 04:10:00
900001503,SO20240410001503,300000362,500000727,500000726,2024-04-10 05:39:00,2024-04-12 05:39:00,STANDARD,CNY,CNY,13205.36,0.0,1519.2,Y,N,CLOSED,800000012,4,2024-04-10 05:39:00,2024-04-10 05:39:00
900001504,SO20250817001504,300000774,500001551,500001550,2025-08-17 20:41:00,2025-08-17 20:41:00,STANDARD,CNY,CNY,119267.05,11727.45,13720.99,N,N,ENTERED,800000020,3,2025-08-17 20:41:00,2025-08-17 20:41:00
900001505,SO20240731001505,300000208,500000419,500000418,2024-07-31 11:45:00,2024-08-02 11:45:00,STANDARD,CNY,CNY,52876.73,4069.07,6083.16,Y,N,BOOKED,800000094,1,2024-07-31 11:45:00,2024-07-31 11:45:00
900001506,SO20240418001506,300000849,500001701,500001700,2024-04-18 05:23:00,2024-04-21 05:23:00,STANDARD,CNY,CNY,43470.66,3345.19,5001.05,Y,N,CLOSED,800000005,2,2024-04-18 05:23:00,2024-04-18 05:23:00
900001507,SO20240813001507,300000898,500001799,500001798,2024-08-13 23:59:00,2024-08-15 23:59:00,STANDARD,CNY,CNY,81514.06,8528.2,9377.72,Y,N,CLOSED,800000051,4,2024-08-13 23:59:00,2024-08-13 23:59:00
900001508,SO20250718001508,300000495,500000993,500000992,2025-07-18 00:07:00,2025-07-19 00:07:00,STANDARD,CNY,CNY,30681.52,2360.99,3529.73,Y,N,CLOSED,800000114,5,2025-07-18 00:07:00,2025-07-18 00:07:00
900001509,SO20250313001509,300000518,500001039,500001038,2025-03-13 12:48:00,2025-03-13 12:48:00,STANDARD,CNY,CNY,20076.89,935.12,2309.73,Y,N,BOOKED,800000049,4,2025-03-13 12:48:00,2025-03-13 12:48:00
900001510,SO20250616001510,300000801,500001605,500001604,2025-06-16 07:51:00,2025-06-16 07:51:00,STANDARD,CNY,CNY,33459.32,1654.84,3849.3,N,N,ENTERED,800000028,1,2025-06-16 07:51:00,2025-06-16 07:51:00
900001511,SO20250826001511,300000274,500000551,500000550,2025-08-26 09:31:00,2025-08-26 09:31:00,STANDARD,CNY,CNY,37189.22,0.0,4278.41,Y,N,CLOSED,800000086,2,2025-08-26 09:31:00,2025-08-26 09:31:00
900001512,SO20241115001512,300000864,500001731,500001730,2024-11-15 08:03:00,2024-11-16 08:03:00,STANDARD,CNY,CNY,45685.55,3274.21,5255.86,Y,N,CLOSED,800000080,5,2024-11-15 08:03:00,2024-11-15 08:03:00
900001513,SO20250330001513,300000695,500001393,500001392,2025-03-30 22:32:00,2025-03-31 22:32:00,STANDARD,CNY,CNY,291569.85,0.0,33543.43,Y,N,CLOSED,800000089,4,2025-03-30 22:32:00,2025-03-30 22:32:00
900001514,SO20241212001514,300000478,500000959,500000958,2024-12-12 13:43:00,2024-12-12 13:43:00,STANDARD,CNY,CNY,15687.97,283.32,1804.81,Y,N,BOOKED,800000112,5,2024-12-12 13:43:00,2024-12-12 13:43:00
900001515,SO20250210001515,300000759,500001521,500001520,2025-02-10 07:24:00,2025-02-10 07:24:00,STANDARD,CNY,CNY,121501.28,10535.76,13978.02,Y,N,CLOSED,800000019,2,2025-02-10 07:24:00,2025-02-10 07:24:00
900001516,SO20240714001516,300000725,500001453,500001452,2024-07-14 02:12:00,2024-07-16 02:12:00,STANDARD,CNY,CNY,48696.33,654.34,5602.23,Y,N,CLOSED,800000104,3,2024-07-14 02:12:00,2024-07-14 02:12:00
900001517,SO20251009001517,300000116,500000235,500000234,2025-10-09 05:01:00,2025-10-12 05:01:00,STANDARD,CNY,CNY,23000.42,1769.9,2646.07,Y,N,CLOSED,800000073,2,2025-10-09 05:01:00,2025-10-09 05:01:00
900001518,SO20240623001518,300000568,500001139,500001138,2024-06-23 02:55:00,2024-06-24 02:55:00,STANDARD,CNY,CNY,275372.08,1828.61,31679.97,Y,N,BOOKED,800000088,2,2024-06-23 02:55:00,2024-06-23 02:55:00
900001519,SO20240811001519,300000185,500000373,500000372,2024-08-11 21:23:00,2024-08-14 21:23:00,STANDARD,CNY,CNY,168437.1,2521.17,19377.72,Y,Y,CANCELLED,800000078,2,2024-08-11 21:23:00,2024-08-11 21:23:00
900001520,SO20251114001520,300000017,500000037,500000036,2025-11-14 15:43:00,2025-11-17 15:43:00,STANDARD,CNY,CNY,244802.73,13187.54,28163.15,Y,N,CLOSED,800000039,1,2025-11-14 15:43:00,2025-11-14 15:43:00
900001521,SO20250205001521,300000848,500001699,500001698,2025-02-05 14:43:00,2025-02-06 14:43:00,STANDARD,CNY,CNY,9782.18,455.62,1125.38,Y,N,CLOSED,800000093,1,2025-02-05 14:43:00,2025-02-05 14:43:00
900001522,SO20240429001522,300000660,500001323,500001322,2024-04-29 07:07:00,2024-05-02 07:07:00,STANDARD,CNY,CNY,12974.34,0.0,1492.62,Y,N,CLOSED,800000049,2,2024-04-29 07:07:00,2024-04-29 07:07:00
900001523,SO20260127001523,300000464,500000931,500000930,2026-01-27 20:20:00,2026-01-28 20:20:00,STANDARD,CNY,CNY,223468.88,12808.79,25708.81,Y,N,CLOSED,800000100,5,2026-01-27 20:20:00,2026-01-27 20:20:00
900001524,SO20250725001524,300000782,500001567,500001566,2025-07-25 05:30:00,2025-07-26 05:30:00,STANDARD,CNY,CNY,179106.79,822.71,20605.2,Y,N,CLOSED,800000002,3,2025-07-25 05:30:00,2025-07-25 05:30:00
900001525,SO20260322001525,300000240,500000483,500000482,2026-03-22 04:00:00,2026-03-25 04:00:00,STANDARD,CNY,CNY,64002.93,7723.58,7363.17,Y,N,CLOSED,800000114,4,2026-03-22 04:00:00,2026-03-22 04:00:00
900001526,SO20241017001526,300000566,500001135,500001134,2024-10-17 16:02:00,2024-10-19 16:02:00,STANDARD,CNY,CNY,91719.33,6815.06,10551.78,Y,N,CLOSED,800000093,3,2024-10-17 16:02:00,2024-10-17 16:02:00
900001527,SO20250304001527,300000095,500000193,500000192,2025-03-04 08:37:00,2025-03-06 08:37:00,STANDARD,CNY,CNY,172215.16,0.0,19812.36,Y,N,BOOKED,800000090,3,2025-03-04 08:37:00,2025-03-04 08:37:00
900001528,SO20251222001528,300000955,500001913,500001912,2025-12-22 05:01:00,2025-12-25 05:01:00,STANDARD,CNY,CNY,66439.83,0.0,7643.52,Y,N,CLOSED,800000117,3,2025-12-22 05:01:00,2025-12-22 05:01:00
900001529,SO20251230001529,300000133,500000269,500000268,2025-12-30 21:06:00,2025-12-30 21:06:00,STANDARD,CNY,CNY,145224.57,17525.08,16707.25,Y,N,CLOSED,800000023,3,2025-12-30 21:06:00,2025-12-30 21:06:00
900001530,SO20240723001530,300000516,500001035,500001034,2024-07-23 08:10:00,2024-07-26 08:10:00,STANDARD,CNY,CNY,250368.14,9616.52,28803.41,N,N,ENTERED,800000092,1,2024-07-23 08:10:00,2024-07-23 08:10:00
900001531,SO20250601001531,300000767,500001537,500001536,2025-06-01 04:14:00,2025-06-01 04:14:00,STANDARD,CNY,CNY,49903.57,0.0,5741.12,N,N,ENTERED,800000036,3,2025-06-01 04:14:00,2025-06-01 04:14:00
900001532,SO20240915001532,300000739,500001481,500001480,2024-09-15 11:21:00,2024-09-18 11:21:00,STANDARD,CNY,CNY,30770.59,1631.69,3539.98,Y,N,CLOSED,800000106,2,2024-09-15 11:21:00,2024-09-15 11:21:00
900001533,SO20250612001533,300000752,500001507,500001506,2025-06-12 17:22:00,2025-06-13 17:22:00,STANDARD,CNY,CNY,316746.27,8915.7,36439.83,Y,N,CLOSED,800000079,1,2025-06-12 17:22:00,2025-06-12 17:22:00
900001534,SO20251220001534,300000785,500001573,500001572,2025-12-20 10:59:00,2025-12-20 10:59:00,STANDARD,CNY,CNY,69251.47,5024.31,7966.99,Y,N,BOOKED,800000092,5,2025-12-20 10:59:00,2025-12-20 10:59:00
900001535,SO20251030001535,300000211,500000425,500000424,2025-10-30 04:57:00,2025-10-30 04:57:00,STANDARD,CNY,CNY,19491.38,352.03,2242.37,Y,N,BOOKED,800000007,2,2025-10-30 04:57:00,2025-10-30 04:57:00
900001536,SO20240817001536,300000275,500000553,500000552,2024-08-17 05:18:00,2024-08-18 05:18:00,STANDARD,CNY,CNY,214215.52,10951.33,24644.26,Y,Y,CANCELLED,800000109,3,2024-08-17 05:18:00,2024-08-17 05:18:00
900001537,SO20241015001537,300000171,500000345,500000344,2024-10-15 06:17:00,2024-10-16 06:17:00,STANDARD,CNY,CNY,26794.64,2062.01,3082.57,Y,N,CLOSED,800000067,1,2024-10-15 06:17:00,2024-10-15 06:17:00
900001538,SO20250206001538,300000534,500001071,500001070,2025-02-06 18:04:00,2025-02-07 18:04:00,STANDARD,CNY,CNY,169698.87,1698.97,19522.88,Y,N,BOOKED,800000053,5,2025-02-06 18:04:00,2025-02-06 18:04:00
900001539,SO20241030001539,300000954,500001911,500001910,2024-10-30 08:57:00,2024-11-02 08:57:00,STANDARD,CNY,CNY,203479.04,2113.22,23409.1,Y,N,CLOSED,800000021,3,2024-10-30 08:57:00,2024-10-30 08:57:00
900001540,SO20240811001540,300000892,500001787,500001786,2024-08-11 22:06:00,2024-08-11 22:06:00,STANDARD,CNY,CNY,162239.88,2551.79,18664.77,Y,N,BOOKED,800000055,4,2024-08-11 22:06:00,2024-08-11 22:06:00
900001541,SO20240916001541,300000813,500001629,500001628,2024-09-16 03:11:00,2024-09-19 03:11:00,STANDARD,CNY,CNY,69421.47,3608.88,7986.54,Y,N,CLOSED,800000120,1,2024-09-16 03:11:00,2024-09-16 03:11:00
900001542,SO20250328001542,300000101,500000205,500000204,2025-03-28 23:17:00,2025-03-31 23:17:00,STANDARD,CNY,CNY,226840.73,21861.11,26096.72,Y,Y,CANCELLED,800000006,2,2025-03-28 23:17:00,2025-03-28 23:17:00
900001543,SO20250709001543,300000175,500000353,500000352,2025-07-09 20:02:00,2025-07-09 20:02:00,STANDARD,CNY,CNY,96252.5,0.0,11073.3,Y,N,CLOSED,800000008,5,2025-07-09 20:02:00,2025-07-09 20:02:00
900001544,SO20250328001544,300000364,500000731,500000730,2025-03-28 15:13:00,2025-03-28 15:13:00,STANDARD,CNY,CNY,157143.94,7738.01,18078.5,Y,N,CLOSED,800000043,3,2025-03-28 15:13:00,2025-03-28 15:13:00
900001545,SO20251228001545,300000751,500001505,500001504,2025-12-28 09:58:00,2025-12-31 09:58:00,STANDARD,CNY,CNY,179843.53,10308.6,20689.96,Y,N,BOOKED,800000021,1,2025-12-28 09:58:00,2025-12-28 09:58:00
900001546,SO20250302001546,300000380,500000763,500000762,2025-03-02 05:02:00,2025-03-02 05:02:00,STANDARD,CNY,CNY,111516.83,0.0,12829.37,Y,N,CLOSED,800000002,5,2025-03-02 05:02:00,2025-03-02 05:02:00
900001547,SO20260120001547,300000969,500001941,500001940,2026-01-20 10:03:00,2026-01-21 10:03:00,STANDARD,CNY,CNY,164449.61,11084.0,18918.98,Y,N,CLOSED,800000035,1,2026-01-20 10:03:00,2026-01-20 10:03:00
900001548,SO20241105001548,300000061,500000125,500000124,2024-11-05 04:36:00,2024-11-05 04:36:00,STANDARD,CNY,CNY,45134.45,0.0,5192.46,Y,N,BOOKED,800000069,4,2024-11-05 04:36:00,2024-11-05 04:36:00
900001549,SO20240813001549,300000546,500001095,500001094,2024-08-13 04:01:00,2024-08-14 04:01:00,STANDARD,CNY,CNY,183504.12,1418.57,21111.1,Y,N,CLOSED,800000048,4,2024-08-13 04:01:00,2024-08-13 04:01:00
900001550,SO20250629001550,300000652,500001307,500001306,2025-06-29 09:01:00,2025-06-30 09:01:00,STANDARD,CNY,CNY,12762.74,1540.15,1468.28,Y,Y,CANCELLED,800000051,2,2025-06-29 09:01:00,2025-06-29 09:01:00
900001551,SO20250429001551,300000359,500000721,500000720,2025-04-29 03:54:00,2025-04-30 03:54:00,STANDARD,CNY,CNY,124898.99,12281.11,14368.91,Y,N,CLOSED,800000049,4,2025-04-29 03:54:00,2025-04-29 03:54:00
900001552,SO20251219001552,300000587,500001177,500001176,2025-12-19 22:10:00,2025-12-20 22:10:00,STANDARD,CNY,CNY,37702.95,0.0,4337.51,N,N,ENTERED,800000096,4,2025-12-19 22:10:00,2025-12-19 22:10:00
900001553,SO20240708001553,300000280,500000563,500000562,2024-07-08 09:12:00,2024-07-11 09:12:00,STANDARD,CNY,CNY,210670.0,0.0,24236.37,N,N,ENTERED,800000120,3,2024-07-08 09:12:00,2024-07-08 09:12:00
900001554,SO20250923001554,300000417,500000837,500000836,2025-09-23 02:46:00,2025-09-26 02:46:00,STANDARD,CNY,CNY,304643.22,31083.47,35047.45,Y,N,CLOSED,800000043,5,2025-09-23 02:46:00,2025-09-23 02:46:00
900001555,SO20250827001555,300000324,500000651,500000650,2025-08-27 08:49:00,2025-08-29 08:49:00,STANDARD,CNY,CNY,6029.78,0.0,693.69,Y,N,CLOSED,800000068,4,2025-08-27 08:49:00,2025-08-27 08:49:00
900001556,SO20241010001556,300000525,500001053,500001052,2024-10-10 04:00:00,2024-10-13 04:00:00,STANDARD,CNY,CNY,144634.7,6736.54,16639.39,Y,Y,CANCELLED,800000026,4,2024-10-10 04:00:00,2024-10-10 04:00:00
900001557,SO20251207001557,300000976,500001955,500001954,2025-12-07 19:46:00,2025-12-10 19:46:00,STANDARD,CNY,CNY,32502.04,2501.12,3739.17,Y,N,CLOSED,800000048,5,2025-12-07 19:46:00,2025-12-07 19:46:00
900001558,SO20250617001558,300000223,500000449,500000448,2025-06-17 13:47:00,2025-06-17 13:47:00,STANDARD,CNY,CNY,50301.03,5937.08,5786.84,Y,Y,CANCELLED,800000029,5,2025-06-17 13:47:00,2025-06-17 13:47:00
900001559,SO20240614001559,300000996,500001995,500001994,2024-06-14 00:56:00,2024-06-15 00:56:00,STANDARD,CNY,CNY,207820.62,35408.09,23908.57,Y,N,CLOSED,800000022,2,2024-06-14 00:56:00,2024-06-14 00:56:00
900001560,SO20240829001560,300000686,500001375,500001374,2024-08-29 04:09:00,2024-08-30 04:09:00,STANDARD,CNY,CNY,132548.8,5988.07,15248.98,Y,N,CLOSED,800000027,1,2024-08-29 04:09:00,2024-08-29 04:09:00
900001561,SO20240721001561,300000988,500001979,500001978,2024-07-21 15:10:00,2024-07-22 15:10:00,STANDARD,CNY,CNY,55425.87,0.0,6376.43,Y,N,CLOSED,800000002,3,2024-07-21 15:10:00,2024-07-21 15:10:00
900001562,SO20241210001562,300000845,500001693,500001692,2024-12-10 07:59:00,2024-12-11 07:59:00,STANDARD,CNY,CNY,69003.95,0.0,7938.51,Y,N,CLOSED,800000012,3,2024-12-10 07:59:00,2024-12-10 07:59:00
900001563,SO20241028001563,300000426,500000855,500000854,2024-10-28 15:53:00,2024-10-29 15:53:00,STANDARD,CNY,CNY,234420.82,22168.32,26968.77,Y,N,CLOSED,800000071,3,2024-10-28 15:53:00,2024-10-28 15:53:00
900001564,SO20260323001564,300000611,500001225,500001224,2026-03-23 09:35:00,2026-03-25 09:35:00,STANDARD,CNY,CNY,12075.97,929.28,1389.27,Y,N,CLOSED,800000016,5,2026-03-23 09:35:00,2026-03-23 09:35:00
900001565,SO20240904001565,300000611,500001225,500001224,2024-09-04 19:55:00,2024-09-05 19:55:00,STANDARD,CNY,CNY,2617.89,257.44,301.17,Y,N,CLOSED,800000078,5,2024-09-04 19:55:00,2024-09-04 19:55:00
900001566,SO20241111001566,300000628,500001259,500001258,2024-11-11 22:04:00,2024-11-12 22:04:00,STANDARD,CNY,CNY,66057.71,0.0,7599.56,Y,N,CLOSED,800000003,1,2024-11-11 22:04:00,2024-11-11 22:04:00
900001567,SO20250524001567,300000260,500000523,500000522,2025-05-24 07:38:00,2025-05-24 07:38:00,STANDARD,CNY,CNY,125441.21,7928.06,14431.29,Y,N,CLOSED,800000101,2,2025-05-24 07:38:00,2025-05-24 07:38:00
900001568,SO20260303001568,300000028,500000059,500000058,2026-03-03 07:34:00,2026-03-03 07:34:00,STANDARD,CNY,CNY,148833.86,4129.53,17122.48,Y,N,BOOKED,800000084,4,2026-03-03 07:34:00,2026-03-03 07:34:00
900001569,SO20241002001569,300000528,500001059,500001058,2024-10-02 09:57:00,2024-10-05 09:57:00,STANDARD,CNY,CNY,214567.66,13118.48,24684.77,Y,N,CLOSED,800000042,4,2024-10-02 09:57:00,2024-10-02 09:57:00
900001570,SO20241110001570,300000618,500001239,500001238,2024-11-10 23:31:00,2024-11-11 23:31:00,STANDARD,CNY,CNY,147190.46,9539.27,16933.42,N,N,ENTERED,800000038,5,2024-11-10 23:31:00,2024-11-10 23:31:00
900001571,SO20251209001571,300000582,500001167,500001166,2025-12-09 14:28:00,2025-12-10 14:28:00,STANDARD,CNY,CNY,186255.41,18314.17,21427.62,Y,N,BOOKED,800000060,5,2025-12-09 14:28:00,2025-12-09 14:28:00
900001572,SO20240827001572,300000755,500001513,500001512,2024-08-27 13:30:00,2024-08-29 13:30:00,STANDARD,CNY,CNY,184921.03,805.68,21274.1,Y,N,CLOSED,800000005,5,2024-08-27 13:30:00,2024-08-27 13:30:00
900001573,SO20250922001573,300000798,500001599,500001598,2025-09-22 15:05:00,2025-09-24 15:05:00,STANDARD,CNY,CNY,93544.84,4356.98,10761.79,Y,N,CLOSED,800000033,1,2025-09-22 15:05:00,2025-09-22 15:05:00
900001574,SO20241121001574,300000570,500001143,500001142,2024-11-21 05:34:00,2024-11-22 05:34:00,STANDARD,CNY,CNY,164741.32,335.92,18952.54,Y,N,CLOSED,800000043,4,2024-11-21 05:34:00,2024-11-21 05:34:00
900001575,SO20240521001575,300000433,500000869,500000868,2024-05-21 10:43:00,2024-05-24 10:43:00,STANDARD,CNY,CNY,77879.68,9398.16,8959.61,Y,N,BOOKED,800000060,2,2024-05-21 10:43:00,2024-05-21 10:43:00
900001576,SO20250610001576,300000728,500001459,500001458,2025-06-10 05:04:00,2025-06-13 05:04:00,STANDARD,CNY,CNY,17271.08,0.0,1986.94,Y,N,CLOSED,800000074,3,2025-06-10 05:04:00,2025-06-10 05:04:00
900001577,SO20250718001577,300000740,500001483,500001482,2025-07-18 13:14:00,2025-07-20 13:14:00,STANDARD,CNY,CNY,123951.02,13609.24,14259.85,N,N,ENTERED,800000074,4,2025-07-18 13:14:00,2025-07-18 13:14:00
900001578,SO20240829001578,300000126,500000255,500000254,2024-08-29 19:29:00,2024-08-31 19:29:00,STANDARD,CNY,CNY,15017.63,407.47,1727.69,Y,N,CLOSED,800000100,5,2024-08-29 19:29:00,2024-08-29 19:29:00
900001579,SO20250530001579,300000206,500000415,500000414,2025-05-30 16:06:00,2025-05-31 16:06:00,STANDARD,CNY,CNY,6912.56,0.0,795.25,Y,N,BOOKED,800000007,5,2025-05-30 16:06:00,2025-05-30 16:06:00
