adjustment_id,header_id,line_id,adjustment_type,adjustment_reason,list_price,adjusted_price,adjustment_amount,adjustment_percent,approved_flag,approver_id,approval_time,created_by,created_date,last_update_date
1800002015,900001540,1000003132,DISCOUNT,促销折扣,290.95,267.67,162.73,8,Y,800000040,2024-08-11 22:06:00,800000055,2024-08-11 22:06:00,2024-08-11 22:06:00
1800002016,900001541,1000003134,DISCOUNT,促销折扣,4303.46,4088.29,2997.32,5,Y,800000067,2024-09-19 03:11:00,800000120,2024-09-16 03:11:00,2024-09-16 03:11:00
1800002017,900001541,1000003135,DISCOUNT,促销折扣,498.69,438.85,611.56,12,Y,800000021,2024-09-19 03:11:00,800000120,2024-09-16 03:11:00,2024-09-16 03:11:00
1800002018,900001542,1000003137,DISCOUNT,促销折扣,6156.39,5540.75,4875.87,10,Y,800000054,2025-03-31 23:17:00,800000006,2025-03-28 23:17:00,2025-03-28 23:17:00
1800002019,900001542,1000003139,DISCOUNT,促销折扣,8224.46,7237.52,16985.24,12,Y,800000027,2025-03-31 23:17:00,800000006,2025-03-28 23:17:00,2025-03-28 23:17:00
1800002020,900001544,1000003142,DISCOUNT,促销折扣,3683.48,3388.8,5625.44,8,Y,800000019,2025-03-28 15:13:00,800000043,2025-03-28 15:13:00,2025-03-28 15:13:00
1800002021,900001544,1000003144,DISCOUNT,促销折扣,2571.66,2443.08,2112.57,5,Y,800000072,2025-03-28 15:13:00,800000043,2025-03-28 15:13:00,2025-03-28 15:13:00
1800002022,900001545,1000003145,DISCOUNT,促销折扣,7205.25,6844.99,7161.97,5,Y,800000066,2025-12-31 09:58:00,800000021,2025-12-28 09:58:00,2025-12-28 09:58:00
1800002023,900001545,1000003146,DISCOUNT,促销折扣,8347.8,7346.06,2384.14,12,Y,800000025,2025-12-31 09:58:00,800000021,2025-12-28 09:58:00,2025-12-28 09:58:00
1800002024,900001545,1000003147,DISCOUNT,促销折扣,1019.91,897.52,762.49,12,Y,800000003,2025-12-31 09:58:00,800000021,2025-12-28 09:58:00,2025-12-28 09:58:00
1800002025,900001547,1000003149,DISCOUNT,促销折扣,7754.78,7134.4,10602.29,8,Y,800000035,2026-01-21 10:03:00,800000035,2026-01-20 10:03:00,2026-01-20 10:03:00
1800002026,900001547,1000003150,DISCOUNT,促销折扣,6861.95,6724.71,481.71,2,Y,800000083,2026-01-21 10:03:00,800000035,2026-01-20 10:03:00,2026-01-20 10:03:00
1800002027,900001549,1000003152,DISCOUNT,促销折扣,5313.12,5206.86,1418.57,2,Y,800000111,2024-08-14 04:01:00,800000048,2024-08-13 04:01:00,2024-08-13 04:01:00
1800002028,900001550,1000003154,DISCOUNT,促销折扣,769.0,676.72,1540.15,12,Y,800000037,2025-06-30 09:01:00,800000051,2025-06-29 09:01:00,2025-06-29 09:01:00
1800002029,900001551,1000003155,DISCOUNT,促销折扣,9505.51,8554.96,12281.11,10,Y,800000073,2025-04-30 03:54:00,800000049,2025-04-29 03:54:00,2025-04-29 03:54:00
1800002030,900001554,1000003159,DISCOUNT,促销折扣,7010.62,6169.35,7638.73,12,Y,800000066,2025-09-26 02:46:00,800000043,2025-09-23 02:46:00,2025-09-23 02:46:00
1800002031,900001554,1000003160,DISCOUNT,促销折扣,7329.82,6450.24,13448.78,12,Y,800000070,2025-09-26 02:46:00,800000043,2025-09-23 02:46:00,2025-09-23 02:46:00
1800002032,900001554,1000003161,DISCOUNT,促销折扣,6430.77,5916.31,9995.96,8,Y,800000060,2025-09-26 02:46:00,800000043,2025-09-23 02:46:00,2025-09-23 02:46:00
1800002033,900001556,1000003163,DISCOUNT,促销折扣,7109.86,6754.37,6736.54,5,Y,800000095,2024-10-13 04:00:00,800000026,2024-10-10 04:00:00,2024-10-10 04:00:00
1800002034,900001557,1000003164,DISCOUNT,促销折扣,2022.25,1860.47,2501.12,8,Y,800000115,2025-12-10 19:46:00,800000048,2025-12-07 19:46:00,2025-12-07 19:46:00
1800002035,900001558,1000003165,DISCOUNT,促销折扣,3966.9,3490.87,5702.84,12,Y,800000079,2025-06-17 13:47:00,800000029,2025-06-17 13:47:00,2025-06-17 13:47:00
1800002036,900001558,1000003166,DISCOUNT,促销折扣,382.72,352.1,234.24,8,Y,800000046,2025-06-17 13:47:00,800000029,2025-06-17 13:47:00,2025-06-17 13:47:00
1800002037,900001559,1000003167,DISCOUNT,人工改价,4594.07,2931.94,13961.89,36.18,N,,,800000022,2024-06-14 00:56:00,2024-06-14 00:56:00
1800002038,900001559,1000003168,DISCOUNT,促销折扣,9352.12,8229.87,21446.2,12,Y,800000043,2024-06-15 00:56:00,800000022,2024-06-14 00:56:00,2024-06-14 00:56:00
1800002039,900001560,1000003170,DISCOUNT,促销折扣,6270.49,6145.08,1585.18,2,Y,800000085,2024-08-30 04:09:00,800000027,2024-08-29 04:09:00,2024-08-29 04:09:00
1800002040,900001560,1000003171,DISCOUNT,促销折扣,9108.4,8197.56,1284.28,10,Y,800000104,2024-08-30 04:09:00,800000027,2024-08-29 04:09:00,2024-08-29 04:09:00
1800002041,900001560,1000003172,DISCOUNT,促销折扣,5743.29,5168.96,3118.61,10,Y,800000107,2024-08-30 04:09:00,800000027,2024-08-29 04:09:00,2024-08-29 04:09:00
1800002042,900001563,1000003175,DISCOUNT,促销折扣,5514.94,4853.15,11396.02,12,Y,800000002,2024-10-29 15:53:00,800000071,2024-10-28 15:53:00,2024-10-28 15:53:00
1800002043,900001563,1000003176,DISCOUNT,促销折扣,7402.59,6810.38,10772.3,8,Y,800000082,2024-10-29 15:53:00,800000071,2024-10-28 15:53:00,2024-10-28 15:53:00
1800002044,900001564,1000003177,DISCOUNT,促销折扣,7795.96,7172.28,929.28,8,Y,800000004,2026-03-25 09:35:00,800000016,2026-03-23 09:35:00,2026-03-23 09:35:00
1800002045,900001565,1000003178,DISCOUNT,促销折扣,400.96,360.86,257.44,10,Y,800000034,2024-09-05 19:55:00,800000078,2024-09-04 19:55:00,2024-09-04 19:55:00
1800002046,900001567,1000003180,DISCOUNT,促销折扣,3401.24,3061.12,3962.4,10,Y,800000012,2025-05-24 07:38:00,800000101,2025-05-24 07:38:00,2025-05-24 07:38:00
1800002047,900001567,1000003181,DISCOUNT,促销折扣,8649.24,8216.78,3965.66,5,Y,800000115,2025-05-24 07:38:00,800000101,2025-05-24 07:38:00,2025-05-24 07:38:00
1800002048,900001568,1000003182,DISCOUNT,促销折扣,9444.54,9255.65,2245.9,2,Y,800000026,2026-03-03 07:34:00,800000084,2026-03-03 07:34:00,2026-03-03 07:34:00
1800002049,900001568,1000003183,DISCOUNT,促销折扣,7981.47,7342.95,1883.63,8,Y,800000068,2026-03-03 07:34:00,800000084,2026-03-03 07:34:00,2026-03-03 07:34:00
1800002050,900001569,1000003184,DISCOUNT,促销折扣,9322.23,8856.12,2064.87,5,Y,800000068,2024-10-05 09:57:00,800000042,2024-10-02 09:57:00,2024-10-02 09:57:00
1800002051,900001569,1000003185,DISCOUNT,促销折扣,5209.34,4792.59,1396.11,8,Y,800000007,2024-10-05 09:57:00,800000042,2024-10-02 09:57:00,2024-10-02 09:57:00
1800002052,900001569,1000003186,DISCOUNT,促销折扣,6222.34,5724.55,9029.91,8,Y,800000041,2024-10-05 09:57:00,800000042,2024-10-02 09:57:00,2024-10-02 09:57:00
1800002053,900001569,1000003187,DISCOUNT,促销折扣,8644.45,8471.56,627.59,2,Y,800000115,2024-10-05 09:57:00,800000042,2024-10-02 09:57:00,2024-10-02 09:57:00
1800002054,900001570,1000003188,DISCOUNT,促销折扣,5746.15,5458.84,732.64,5,Y,800000073,2024-11-11 23:31:00,800000038,2024-11-10 23:31:00,2024-11-10 23:31:00
1800002055,900001570,1000003189,DISCOUNT,促销折扣,2576.34,2447.52,2008.3,5,Y,800000054,2024-11-11 23:31:00,800000038,2024-11-10 23:31:00,2024-11-10 23:31:00
1800002056,900001570,1000003190,DISCOUNT,促销折扣,5800.58,5336.53,6798.33,8,Y,800000109,2024-11-11 23:31:00,800000038,2024-11-10 23:31:00,2024-11-10 23:31:00
1800002057,900001571,1000003191,DISCOUNT,促销折扣,3553.24,3197.92,5827.25,10,Y,800000103,2025-12-10 14:28:00,800000060,2025-12-09 14:28:00,2025-12-09 14:28:00
1800002058,900001571,1000003192,DISCOUNT,促销折扣,9353.47,8418.12,12486.92,10,Y,800000078,2025-12-10 14:28:00,800000060,2025-12-09 14:28:00,2025-12-09 14:28:00
1800002059,900001572,1000003195,DISCOUNT,促销折扣,1549.38,1425.43,805.68,8,Y,800000115,2024-08-29 13:30:00,800000005,2024-08-27 13:30:00,2024-08-27 13:30:00
1800002060,900001573,1000003196,DISCOUNT,促销折扣,8278.63,7864.7,3890.94,5,Y,800000105,2025-09-24 15:05:00,800000033,2025-09-22 15:05:00,2025-09-22 15:05:00
1800002061,900001573,1000003197,DISCOUNT,促销折扣,543.81,516.62,466.04,5,Y,800000037,2025-09-24 15:05:00,800000033,2025-09-22 15:05:00,2025-09-22 15:05:00
1800002062,900001574,1000003198,DISCOUNT,促销折扣,7599.94,7447.94,335.92,2,Y,800000114,2024-11-22 05:34:00,800000043,2024-11-21 05:34:00,2024-11-21 05:34:00
1800002063,900001575,1000003200,DISCOUNT,促销折扣,9192.28,8089.21,9398.16,12,Y,800000018,2024-05-24 10:43:00,800000060,2024-05-21 10:43:00,2024-05-21 10:43:00
1800002064,900001577,1000003203,DISCOUNT,促销折扣,7563.78,6656.13,12761.56,12,Y,800000098,2025-07-20 13:14:00,800000074,2025-07-18 13:14:00,2025-07-18 13:14:00
1800002065,900001577,1000003204,DISCOUNT,促销折扣,8111.8,7706.21,847.68,5,Y,800000019,2025-07-20 13:14:00,800000074,2025-07-18 13:14:00,2025-07-18 13:14:00
1800002066,900001578,1000003205,DISCOUNT,促销折扣,4897.49,4505.69,407.47,8,Y,800000042,2024-08-31 19:29:00,800000100,2024-08-29 19:29:00,2024-08-29 19:29:00
1800002067,900001580,1000003208,DISCOUNT,促销折扣,8271.65,7858.07,2229.2,5,Y,800000078,2025-01-17 00:12:00,800000115,2025-01-16 00:12:00,2025-01-16 00:12:00
1800002068,900001581,1000003210,DISCOUNT,促销折扣,4505.79,3965.1,8272.56,12,Y,800000010,2024-11-23 01:54:00,800000016,2024-11-22 01:54:00,2024-11-22 01:54:00
1800002069,900001582,1000003211,DISCOUNT,促销折扣,8894.23,7826.92,20140.14,12,Y,800000036,2024-10-07 19:59:00,800000112,2024-10-05 19:59:00,2024-10-05 19:59:00
1800002070,900001582,1000003212,DISCOUNT,促销折扣,7383.34,7014.17,6198.36,5,Y,800000011,2024-10-07 19:59:00,800000112,2024-10-05 19:59:00,2024-10-05 19:59:00
1800002071,900001582,1000003213,DISCOUNT,促销折扣,2647.31,2514.94,1150.3,5,Y,800000087,2024-10-07 19:59:00,800000112,2024-10-05 19:59:00,2024-10-05 19:59:00
1800002072,900001582,1000003214,DISCOUNT,促销折扣,8715.34,7669.5,6160.0,12,Y,800000007,2024-10-07 19:59:00,800000112,2024-10-05 19:59:00,2024-10-05 19:59:00
1800002073,900001583,1000003216,DISCOUNT,促销折扣,8963.81,8784.53,3262.9,2,Y,800000063,2024-07-14 05:21:00,800000047,2024-07-13 05:21:00,2024-07-13 05:21:00
1800002074,900001584,1000003217,DISCOUNT,促销折扣,1964.56,1807.4,2973.47,8,Y,800000114,2025-04-04 05:53:00,800000109,2025-04-02 05:53:00,2025-04-02 05:53:00
1800002075,900001585,1000003220,DISCOUNT,促销折扣,3217.96,2896.16,389.38,10,Y,800000009,2025-06-07 02:12:00,800000003,2025-06-07 02:12:00,2025-06-07 02:12:00
1800002076,900001586,1000003221,DISCOUNT,促销折扣,4551.88,4187.73,1478.45,8,Y,800000030,2024-06-16 13:05:00,800000093,2024-06-14 13:05:00,2024-06-14 13:05:00
1800002077,900001586,1000003222,DISCOUNT,促销折扣,3056.25,2811.75,3066.03,8,Y,800000093,2024-06-16 13:05:00,800000093,2024-06-14 13:05:00,2024-06-14 13:05:00
1800002078,900001587,1000003226,DISCOUNT,促销折扣,826.13,784.82,653.52,5,Y,800000082,2025-06-24 16:31:00,800000066,2025-06-22 16:31:00,2025-06-22 16:31:00
1800002079,900001588,1000003227,DISCOUNT,促销折扣,9631.72,8861.18,7520.47,8,Y,800000115,2025-09-21 10:28:00,800000076,2025-09-20 10:28:00,2025-09-20 10:28:00
1800002080,900001590,1000003230,DISCOUNT,促销折扣,7195.3,6475.77,6245.52,10,Y,800000084,2024-07-11 16:17:00,800000015,2024-07-10 16:17:00,2024-07-10 16:17:00
1800002081,900001591,1000003232,DISCOUNT,促销折扣,2642.77,2589.91,898.62,2,Y,800000024,2025-09-23 07:17:00,800000042,2025-09-22 07:17:00,2025-09-22 07:17:00
1800002082,900001592,1000003233,DISCOUNT,促销折扣,5774.17,5081.27,1087.85,12,Y,800000039,2024-07-23 04:18:00,800000047,2024-07-21 04:18:00,2024-07-21 04:18:00
1800002083,900001593,1000003234,DISCOUNT,促销折扣,9861.16,8677.82,10827.56,12,Y,800000078,2024-10-13 20:38:00,800000059,2024-10-11 20:38:00,2024-10-11 20:38:00
1800002084,900001594,1000003235,DISCOUNT,促销折扣,3934.7,3462.54,9046.59,12,Y,800000018,2024-04-11 04:47:00,800000010,2024-04-10 04:47:00,2024-04-10 04:47:00
1800002085,900001595,1000003236,DISCOUNT,促销折扣,3387.61,2981.1,4943.16,12,Y,800000015,2025-10-08 10:28:00,800000011,2025-10-06 10:28:00,2025-10-06 10:28:00
1800002086,900001596,1000003238,DISCOUNT,促销折扣,2496.53,2296.81,391.45,8,Y,800000014,2025-04-28 16:38:00,800000113,2025-04-26 16:38:00,2025-04-26 16:38:00
1800002087,900001597,1000003239,DISCOUNT,促销折扣,3383.08,2977.11,1985.19,12,Y,800000045,2024-09-12 09:09:00,800000065,2024-09-11 09:09:00,2024-09-11 09:09:00
1800002088,900001597,1000003240,DISCOUNT,促销折扣,4254.79,3829.31,1310.48,10,Y,800000106,2024-09-12 09:09:00,800000065,2024-09-11 09:09:00,2024-09-11 09:09:00
1800002089,900001599,1000003243,DISCOUNT,促销折扣,961.05,845.72,375.98,12,Y,800000005,2024-07-29 23:41:00,800000011,2024-07-27 23:41:00,2024-07-27 23:41:00
1800002090,900001600,1000003245,DISCOUNT,促销折扣,4963.97,4715.77,305.29,5,Y,800000045,2025-06-21 19:03:00,800000034,2025-06-20 19:03:00,2025-06-20 19:03:00
1800002091,900001601,1000003246,DISCOUNT,促销折扣,8243.2,7831.04,7859.89,5,Y,800000073,2025-12-02 19:20:00,800000120,2025-12-01 19:20:00,2025-12-01 19:20:00
1800002092,900001601,1000003247,DISCOUNT,促销折扣,9319.82,9133.42,1972.11,2,Y,800000001,2025-12-02 19:20:00,800000120,2025-12-01 19:20:00,2025-12-01 19:20:00
1800002093,900001601,1000003248,DISCOUNT,促销折扣,4414.5,3884.76,1557.44,12,Y,800000112,2025-12-02 19:20:00,800000120,2025-12-01 19:20:00,2025-12-01 19:20:00
1800002094,900001601,1000003249,DISCOUNT,促销折扣,9621.95,8659.76,17550.35,10,Y,800000009,2025-12-02 19:20:00,800000120,2025-12-01 19:20:00,2025-12-01 19:20:00
1800002095,900001601,1000003250,DISCOUNT,促销折扣,492.8,433.66,557.69,12,Y,800000012,2025-12-02 19:20:00,800000120,2025-12-01 19:20:00,2025-12-01 19:20:00
1800002096,900001602,1000003251,DISCOUNT,促销折扣,2961.86,2606.44,4361.0,12,Y,800000086,2026-01-21 03:23:00,800000059,2026-01-19 03:23:00,2026-01-19 03:23:00
1800002097,900001603,1000003252,DISCOUNT,人工改价,8062.15,4784.08,14521.85,40.66,N,,,800000114,2026-01-15 14:16:00,2026-01-15 14:16:00
1800002098,900001603,1000003253,DISCOUNT,促销折扣,4501.07,4411.05,720.16,2,Y,800000119,2026-01-15 14:16:00,800000114,2026-01-15 14:16:00,2026-01-15 14:16:00
1800002099,900001604,1000003254,DISCOUNT,促销折扣,2245.71,2200.8,669.61,2,Y,800000054,2025-07-01 18:06:00,800000050,2025-06-29 18:06:00,2025-06-29 18:06:00
1800002100,900001606,1000003256,DISCOUNT,促销折扣,8614.94,7753.45,4419.44,10,Y,800000035,2025-03-24 09:43:00,800000095,2025-03-21 09:43:00,2025-03-21 09:43:00
1800002101,900001608,1000003259,DISCOUNT,促销折扣,2107.13,1854.27,2103.8,12,Y,800000111,2026-01-24 14:58:00,800000020,2026-01-21 14:58:00,2026-01-21 14:58:00
1800002102,900001610,1000003264,DISCOUNT,促销折扣,2310.69,2125.83,1534.34,8,Y,800000099,2025-06-03 09:34:00,800000074,2025-06-03 09:34:00,2025-06-03 09:34:00
1800002103,900001612,1000003266,DISCOUNT,促销折扣,1399.49,1259.54,1199.37,10,Y,800000026,2025-06-09 02:45:00,800000092,2025-06-07 02:45:00,2025-06-07 02:45:00
1800002104,900001612,1000003267,DISCOUNT,促销折扣,9932.71,8939.44,2612.3,10,Y,800000066,2025-06-09 02:45:00,800000092,2025-06-07 02:45:00,2025-06-07 02:45:00
1800002105,900001612,1000003269,DISCOUNT,促销折扣,2062.16,1855.94,1363.11,10,Y,800000045,2025-06-09 02:45:00,800000092,2025-06-07 02:45:00,2025-06-07 02:45:00
1800002106,900001613,1000003270,DISCOUNT,促销折扣,560.39,493.14,868.87,12,Y,800000034,2025-06-26 03:33:00,800000054,2025-06-23 03:33:00,2025-06-23 03:33:00
1800002107,900001613,1000003273,DISCOUNT,促销折扣,725.31,667.29,215.83,8,Y,800000015,2025-06-26 03:33:00,800000054,2025-06-23 03:33:00,2025-06-23 03:33:00
1800002108,900001614,1000003274,DISCOUNT,促销折扣,2755.08,2699.98,251.26,2,Y,800000120,2025-08-08 05:57:00,800000046,2025-08-08 05:57:00,2025-08-08 05:57:00
1800002109,900001614,1000003275,DISCOUNT,促销折扣,9113.69,8658.01,2068.79,5,Y,800000066,2025-08-08 05:57:00,800000046,2025-08-08 05:57:00,2025-08-08 05:57:00
1800002110,900001615,1000003276,DISCOUNT,促销折扣,9548.84,9357.86,1206.99,2,Y,800000078,2024-12-13 20:45:00,800000096,2024-12-10 20:45:00,2024-12-10 20:45:00
1800002111,900001615,1000003277,DISCOUNT,促销折扣,7025.89,6182.78,8743.05,12,Y,800000109,2024-12-13 20:45:00,800000096,2024-12-10 20:45:00,2024-12-10 20:45:00
1800002112,900001616,1000003278,DISCOUNT,促销折扣,583.62,554.44,578.06,5,Y,800000028,2024-04-24 04:02:00,800000079,2024-04-24 04:02:00,2024-04-24 04:02:00
1800002113,900001616,1000003279,DISCOUNT,促销折扣,3661.15,3478.09,2551.86,5,Y,800000096,2024-04-24 04:02:00,800000079,2024-04-24 04:02:00,2024-04-24 04:02:00
1800002114,900001617,1000003280,DISCOUNT,促销折扣,614.54,553.09,1112.24,10,Y,800000023,2025-04-10 02:03:00,800000003,2025-04-10 02:03:00,2025-04-10 02:03:00
1800002115,900001617,1000003281,DISCOUNT,促销折扣,6854.07,6305.74,8071.42,8,Y,800000064,2025-04-10 02:03:00,800000003,2025-04-10 02:03:00,2025-04-10 02:03:00
1800002116,900001617,1000003282,DISCOUNT,促销折扣,5278.25,4644.86,2501.89,12,Y,800000032,2025-04-10 02:03:00,800000003,2025-04-10 02:03:00,2025-04-10 02:03:00
1800002117,900001618,1000003285,DISCOUNT,促销折扣,5910.13,5319.12,8179.58,10,Y,800000003,2025-07-27 08:05:00,800000119,2025-07-27 08:05:00,2025-07-27 08:05:00
1800002118,900001619,1000003286,DISCOUNT,促销折扣,4476.44,4028.8,8164.95,10,Y,800000003,2024-11-20 16:54:00,800000091,2024-11-20 16:54:00,2024-11-20 16:54:00
1800002119,900001619,1000003287,DISCOUNT,促销折扣,3512.07,3160.86,2138.87,10,Y,800000067,2024-11-20 16:54:00,800000091,2024-11-20 16:54:00,2024-11-20 16:54:00
1800002120,900001620,1000003288,DISCOUNT,促销折扣,5259.58,5154.39,161.99,2,Y,800000063,2025-07-17 09:09:00,800000017,2025-07-16 09:09:00,2025-07-16 09:09:00
1800002121,900001621,1000003290,DISCOUNT,促销折扣,490.63,431.75,766.62,12,Y,800000045,2024-09-15 22:28:00,800000002,2024-09-15 22:28:00,2024-09-15 22:28:00
1800002122,900001622,1000003291,DISCOUNT,促销折扣,9663.61,8697.25,1768.44,10,Y,800000115,2024-08-28 17:59:00,800000060,2024-08-27 17:59:00,2024-08-27 17:59:00
1800002123,900001623,1000003292,DISCOUNT,促销折扣,7032.03,6328.83,7889.9,10,Y,800000043,2025-01-07 03:29:00,800000055,2025-01-05 03:29:00,2025-01-05 03:29:00
1800002124,900001627,1000003296,DISCOUNT,促销折扣,9297.19,8181.53,3994.06,12,Y,800000083,2026-01-10 17:42:00,800000054,2026-01-09 17:42:00,2026-01-09 17:42:00
1800002125,900001628,1000003297,DISCOUNT,促销折扣,1589.56,1557.77,312.18,2,Y,800000084,2024-06-27 05:31:00,800000077,2024-06-27 05:31:00,2024-06-27 05:31:00
1800002126,900001629,1000003298,DISCOUNT,促销折扣,3622.65,3187.93,7816.27,12,Y,800000072,2025-10-25 09:28:00,800000072,2025-10-24 09:28:00,2025-10-24 09:28:00
1800002127,900001629,1000003299,DISCOUNT,促销折扣,642.06,629.22,221.1,2,Y,800000064,2025-10-25 09:28:00,800000072,2025-10-24 09:28:00,2025-10-24 09:28:00
1800002128,900001629,1000003300,DISCOUNT,促销折扣,4183.19,3681.21,1259.97,12,Y,800000093,2025-10-25 09:28:00,800000072,2025-10-24 09:28:00,2025-10-24 09:28:00
1800002129,900001629,1000003302,DISCOUNT,促销折扣,3412.19,3241.58,1497.96,5,Y,800000118,2025-10-25 09:28:00,800000072,2025-10-24 09:28:00,2025-10-24 09:28:00
1800002130,900001630,1000003303,DISCOUNT,促销折扣,9477.86,8530.07,10387.78,10,Y,800000051,2025-07-07 23:31:00,800000014,2025-07-05 23:31:00,2025-07-05 23:31:00
1800002131,900001630,1000003304,DISCOUNT,促销折扣,4160.55,4077.34,834.6,2,Y,800000035,2025-07-07 23:31:00,800000014,2025-07-05 23:31:00,2025-07-05 23:31:00
1800002132,900001632,1000003306,DISCOUNT,促销折扣,1725.43,1552.89,515.89,10,Y,800000029,2025-03-10 03:34:00,800000078,2025-03-09 03:34:00,2025-03-09 03:34:00
1800002133,900001633,1000003307,DISCOUNT,促销折扣,4985.75,4886.03,1270.43,2,Y,800000079,2024-05-31 17:13:00,800000062,2024-05-29 17:13:00,2024-05-29 17:13:00
1800002134,900001633,1000003308,DISCOUNT,促销折扣,7775.38,7153.35,1779.01,8,Y,800000073,2024-05-31 17:13:00,800000062,2024-05-29 17:13:00,2024-05-29 17:13:00
1800002135,900001635,1000003311,DISCOUNT,促销折扣,8583.61,8411.94,758.78,2,Y,800000070,2025-02-21 21:23:00,800000032,2025-02-19 21:23:00,2025-02-19 21:23:00
1800002136,900001636,1000003314,DISCOUNT,促销折扣,8792.24,8088.86,8342.09,8,Y,800000118,2024-10-31 19:26:00,800000014,2024-10-29 19:26:00,2024-10-29 19:26:00
1800002137,900001636,1000003315,DISCOUNT,促销折扣,6574.9,5917.41,10651.34,10,Y,800000019,2024-10-31 19:26:00,800000014,2024-10-29 19:26:00,2024-10-29 19:26:00
1800002138,900001637,1000003316,DISCOUNT,促销折扣,4559.63,4012.47,4054.46,12,Y,800000086,2024-07-17 10:40:00,800000032,2024-07-17 10:40:00,2024-07-17 10:40:00
1800002139,900001638,1000003317,DISCOUNT,促销折扣,4110.02,3616.82,3255.12,12,Y,800000063,2024-05-13 21:09:00,800000008,2024-05-12 21:09:00,2024-05-12 21:09:00
1800002140,900001640,1000003319,DISCOUNT,促销折扣,4560.51,4104.46,1395.51,10,Y,800000009,2025-10-20 18:38:00,800000024,2025-10-17 18:38:00,2025-10-17 18:38:00
1800002141,900001641,1000003320,DISCOUNT,促销折扣,9288.77,8174.12,12004.78,12,Y,800000078,2024-07-19 02:41:00,800000042,2024-07-19 02:41:00,2024-07-19 02:41:00
1800002142,900001641,1000003323,DISCOUNT,促销折扣,209.35,188.41,94.02,10,Y,800000056,2024-07-19 02:41:00,800000042,2024-07-19 02:41:00,2024-07-19 02:41:00
1800002143,900001642,1000003327,DISCOUNT,促销折扣,3908.7,3830.53,1550.11,2,Y,800000054,2025-08-03 03:41:00,800000022,2025-08-01 03:41:00,2025-08-01 03:41:00
1800002144,900001644,1000003330,DISCOUNT,促销折扣,6050.2,5747.69,4952.09,5,Y,800000050,2024-12-31 06:24:00,800000012,2024-12-30 06:24:00,2024-12-30 06:24:00
1800002145,900001645,1000003332,DISCOUNT,促销折扣,4770.46,4293.41,3363.2,10,Y,800000078,2024-10-16 07:51:00,800000084,2024-10-13 07:51:00,2024-10-13 07:51:00
1800002146,900001646,1000003335,DISCOUNT,促销折扣,8329.03,7329.55,16051.65,12,Y,800000054,2024-12-20 21:18:00,800000024,2024-12-18 21:18:00,2024-12-18 21:18:00
1800002147,900001646,1000003336,DISCOUNT,促销折扣,4756.03,4660.91,699.13,2,Y,800000061,2024-12-20 21:18:00,800000024,2024-12-18 21:18:00,2024-12-18 21:18:00
1800002148,900001647,1000003338,DISCOUNT,促销折扣,2998.8,2698.92,5130.95,10,Y,800000089,2025-05-10 13:19:00,800000089,2025-05-08 13:19:00,2025-05-08 13:19:00
1800002149,900001647,1000003339,DISCOUNT,促销折扣,1486.04,1367.16,1100.83,8,Y,800000007,2025-05-10 13:19:00,800000089,2025-05-08 13:19:00,2025-05-08 13:19:00
1800002150,900001648,1000003340,DISCOUNT,促销折扣,3808.99,3732.81,1372.76,2,Y,800000090,2025-03-03 05:17:00,800000114,2025-03-02 05:17:00,2025-03-02 05:17:00
1800002151,900001648,1000003341,DISCOUNT,促销折扣,5966.88,5847.54,1348.54,2,Y,800000013,2025-03-03 05:17:00,800000114,2025-03-02 05:17:00,2025-03-02 05:17:00
1800002152,900001649,1000003342,DISCOUNT,促销折扣,5564.69,5119.51,6321.56,8,Y,800000098,2024-04-14 10:20:00,800000028,2024-04-12 10:20:00,2024-04-12 10:20:00
1800002153,900001649,1000003343,DISCOUNT,促销折扣,4005.82,3685.35,1531.85,8,Y,800000030,2024-04-14 10:20:00,800000028,2024-04-12 10:20:00,2024-04-12 10:20:00
1800002154,900001649,1000003344,DISCOUNT,促销折扣,9950.53,9453.0,7522.65,5,Y,800000101,2024-04-14 10:20:00,800000028,2024-04-12 10:20:00,2024-04-12 10:20:00
1800002155,900001649,1000003345,DISCOUNT,促销折扣,4700.71,4136.62,6210.63,12,Y,800000065,2024-04-14 10:20:00,800000028,2024-04-12 10:20:00,2024-04-12 10:20:00
1800002156,900001650,1000003347,DISCOUNT,促销折扣,7654.8,7042.42,9106.09,8,Y,800000047,2025-06-30 14:11:00,800000024,2025-06-29 14:11:00,2025-06-29 14:11:00
1800002157,900001652,1000003350,DISCOUNT,促销折扣,2494.22,2244.8,4023.14,10,Y,800000100,2024-11-22 03:04:00,800000075,2024-11-19 03:04:00,2024-11-19 03:04:00
1800002158,900001652,1000003353,DISCOUNT,促销折扣,6268.58,6143.21,1296.33,2,Y,800000101,2024-11-22 03:04:00,800000075,2024-11-19 03:04:00,2024-11-19 03:04:00
1800002159,900001653,1000003356,DISCOUNT,促销折扣,5720.03,5262.43,5724.58,8,Y,800000050,2026-02-24 20:44:00,800000013,2026-02-21 20:44:00,2026-02-21 20:44:00
1800002160,900001653,1000003357,DISCOUNT,促销折扣,1640.37,1558.35,317.42,5,Y,800000119,2026-02-24 20:44:00,800000013,2026-02-21 20:44:00,2026-02-21 20:44:00
1800002161,900001653,1000003358,DISCOUNT,促销折扣,2485.42,2236.88,3718.16,10,Y,800000083,2026-02-24 20:44:00,800000013,2026-02-21 20:44:00,2026-02-21 20:44:00
