link_id,customer_trx_line_id,order_line_id,delivery_detail_id,link_type,match_status,created_date,last_update_date
1400002716,1300002716,1000003341,1100003002,DELIVERY_TO_INVOICE,FULL,2025-03-02 05:17:00,2025-03-02 05:17:00
1400002717,1300002717,1000003342,1100003003,DELIVERY_TO_INVOICE,FULL,2024-04-12 10:20:00,2024-04-12 10:20:00
1400002718,1300002718,1000003343,1100003004,DELIVERY_TO_INVOICE,FULL,2024-04-12 10:20:00,2024-04-12 10:20:00
1400002719,1300002719,1000003344,1100003005,DELIVERY_TO_INVOICE,FULL,2024-04-12 10:20:00,2024-04-12 10:20:00
1400002720,1300002720,1000003345,1100003006,DELIVERY_TO_INVOICE,FULL,2024-04-12 10:20:00,2024-04-12 10:20:00
1400002721,1300002721,1000003347,1100003008,DELIVERY_TO_INVOICE,FULL,2025-06-29 14:11:00,2025-06-29 14:11:00
1400002722,1300002722,1000003349,1100003010,DELIVERY_TO_INVOICE,FULL,2025-01-25 07:43:00,2025-01-25 07:43:00
1400002723,1300002723,1000003350,1100003011,DELIVERY_TO_INVOICE,FULL,2024-11-19 03:04:00,2024-11-19 03:04:00
1400002724,1300002724,1000003351,1100003012,DELIVERY_TO_INVOICE,FULL,2024-11-19 03:04:00,2024-11-19 03:04:00
1400002725,1300002725,1000003352,1100003013,DELIVERY_TO_INVOICE,FULL,2024-11-19 03:04:00,2024-11-19 03:04:00
1400002726,1300002726,1000003353,1100003014,DELIVERY_TO_INVOICE,FULL,2024-11-19 03:04:00,2024-11-19 03:04:00
1400002727,1300002727,1000003355,1100003016,DELIVERY_TO_INVOICE,FULL,2026-02-21 20:44:00,2026-02-21 20:44:00
1400002728,1300002728,1000003356,1100003017,DELIVERY_TO_INVOICE,FULL,2026-02-21 20:44:00,2026-02-21 20:44:00
1400002729,1300002729,1000003357,1100003018,DELIVERY_TO_INVOICE,FULL,2026-02-21 20:44:00,2026-02-21 20:44:00
1400002730,1300002730,1000003358,1100003019,DELIVERY_TO_INVOICE,FULL,2026-02-21 20:44:00,2026-02-21 20:44:00
1400002731,1300002731,1000003359,1100003020,DELIVERY_TO_INVOICE,FULL,2024-10-10 13:53:00,2024-10-10 13:53:00
1400002732,1300002732,1000003360,1100003021,DELIVERY_TO_INVOICE,FULL,2024-08-27 16:15:00,2024-08-27 16:15:00
1400002733,1300002733,1000003361,1100003022,DELIVERY_TO_INVOICE,FULL,2024-08-27 16:15:00,2024-08-27 16:15:00
1400002734,1300002734,1000003362,1100003023,DELIVERY_TO_INVOICE,FULL,2024-08-27 16:15:00,2024-08-27 16:15:00
1400002735,1300002735,1000003363,1100003024,DELIVERY_TO_INVOICE,FULL,2024-08-27 16:15:00,2024-08-27 16:15:00
1400002736,1300002736,1000003364,1100003025,DELIVERY_TO_INVOICE,FULL,2025-12-13 13:37:00,2025-12-13 13:37:00
1400002737,1300002737,1000003371,1100003026,DELIVERY_TO_INVOICE,FULL,2024-04-25 16:57:00,2024-04-25 16:57:00
1400002738,1300002738,1000003374,1100003029,DELIVERY_TO_INVOICE,FULL,2025-10-07 10:39:00,2025-10-07 10:39:00
1400002739,1300002739,1000003375,1100003030,DELIVERY_TO_INVOICE,FULL,2025-10-07 10:39:00,2025-10-07 10:39:00
1400002740,1300002740,1000003376,1100003031,DELIVERY_TO_INVOICE,FULL,2025-10-07 10:39:00,2025-10-07 10:39:00
1400002741,1300002741,1000003377,1100003032,DELIVERY_TO_INVOICE,FULL,2025-10-07 10:39:00,2025-10-07 10:39:00
1400002742,1300002742,1000003378,1100003033,DELIVERY_TO_INVOICE,FULL,2024-10-23 18:46:00,2024-10-23 18:46:00
1400002743,1300002743,1000003379,1100003034,DELIVERY_TO_INVOICE,FULL,2024-10-23 18:46:00,2024-10-23 18:46:00
1400002744,1300002744,1000003380,1100003035,DELIVERY_TO_INVOICE,FULL,2024-10-23 18:46:00,2024-10-23 18:46:00
1400002745,1300002745,1000003381,1100003036,DELIVERY_TO_INVOICE,FULL,2024-10-23 18:46:00,2024-10-23 18:46:00
1400002746,1300002746,1000003382,1100003037,DELIVERY_TO_INVOICE,FULL,2024-11-10 02:32:00,2024-11-10 02:32:00
1400002747,1300002747,1000003383,1100003038,DELIVERY_TO_INVOICE,FULL,2024-11-10 02:32:00,2024-11-10 02:32:00
1400002748,1300002748,1000003385,1100003040,DELIVERY_TO_INVOICE,FULL,2024-11-10 02:32:00,2024-11-10 02:32:00
1400002749,1300002749,1000003386,1100003041,DELIVERY_TO_INVOICE,FULL,2024-10-29 05:20:00,2024-10-29 05:20:00
1400002750,1300002750,1000003387,1100003042,DELIVERY_TO_INVOICE,FULL,2025-02-13 16:56:00,2025-02-13 16:56:00
1400002751,1300002751,1000003388,1100003043,DELIVERY_TO_INVOICE,FULL,2025-03-29 07:34:00,2025-03-29 07:34:00
1400002752,1300002752,1000003389,1100003044,DELIVERY_TO_INVOICE,FULL,2025-03-29 07:34:00,2025-03-29 07:34:00
1400002753,1300002753,1000003390,1100003045,DELIVERY_TO_INVOICE,FULL,2024-10-02 23:27:00,2024-10-02 23:27:00
1400002754,1300002754,1000003391,1100003046,DELIVERY_TO_INVOICE,FULL,2026-02-13 13:31:00,2026-02-13 13:31:00
1400002755,1300002755,1000003393,1100003048,DELIVERY_TO_INVOICE,FULL,2026-01-11 16:36:00,2026-01-11 16:36:00
1400002756,1300002756,1000003396,1100003049,DELIVERY_TO_INVOICE,FULL,2025-11-06 19:06:00,2025-11-06 19:06:00
1400002757,1300002757,1000003397,1100003050,DELIVERY_TO_INVOICE,FULL,2025-05-30 14:53:00,2025-05-30 14:53:00
1400002758,1300002758,1000003398,1100003051,DELIVERY_TO_INVOICE,FULL,2025-07-25 05:54:00,2025-07-25 05:54:00
1400002759,1300002759,1000003399,1100003052,DELIVERY_TO_INVOICE,FULL,2025-07-25 05:54:00,2025-07-25 05:54:00
1400002760,1300002760,1000003400,1100003053,DELIVERY_TO_INVOICE,FULL,2025-07-25 05:54:00,2025-07-25 05:54:00
1400002761,1300002761,1000003401,1100003054,DELIVERY_TO_INVOICE,FULL,2024-10-19 11:58:00,2024-10-19 11:58:00
1400002762,1300002762,1000003402,1100003055,DELIVERY_TO_INVOICE,FULL,2024-10-19 11:58:00,2024-10-19 11:58:00
1400002763,1300002763,1000003406,1100003057,DELIVERY_TO_INVOICE,FULL,2025-05-08 03:40:00,2025-05-08 03:40:00
1400002764,1300002764,1000003407,1100003058,DELIVERY_TO_INVOICE,FULL,2026-03-30 06:39:00,2026-03-30 06:39:00
1400002765,1300002765,1000003408,1100003059,DELIVERY_TO_INVOICE,FULL,2026-03-30 06:39:00,2026-03-30 06:39:00
1400002766,1300002766,1000003412,1100003062,DELIVERY_TO_INVOICE,FULL,2024-12-01 20:05:00,2024-12-01 20:05:00
1400002767,1300002767,1000003413,1100003063,DELIVERY_TO_INVOICE,FULL,2024-10-31 06:29:00,2024-10-31 06:29:00
1400002768,1300002768,1000003415,1100003065,DELIVERY_TO_INVOICE,FULL,2025-03-16 05:28:00,2025-03-16 05:28:00
1400002769,1300002769,1000003416,1100003066,DELIVERY_TO_INVOICE,FULL,2025-03-16 05:28:00,2025-03-16 05:28:00
1400002770,1300002770,1000003417,1100003067,DELIVERY_TO_INVOICE,FULL,2024-08-28 13:14:00,2024-08-28 13:14:00
1400002771,1300002771,1000003418,1100003068,DELIVERY_TO_INVOICE,FULL,2024-04-23 19:04:00,2024-04-23 19:04:00
1400002772,1300002772,1000003421,1100003071,DELIVERY_TO_INVOICE,FULL,2024-04-23 19:04:00,2024-04-23 19:04:00
1400002773,1300002773,1000003422,1100003072,DELIVERY_TO_INVOICE,FULL,2024-04-23 19:04:00,2024-04-23 19:04:00
1400002774,1300002774,1000003423,1100003073,DELIVERY_TO_INVOICE,FULL,2026-03-11 12:09:00,2026-03-11 12:09:00
1400002775,1300002775,1000003424,1100003074,DELIVERY_TO_INVOICE,FULL,2025-06-10 18:46:00,2025-06-10 18:46:00
1400002776,1300002776,1000003425,1100003075,DELIVERY_TO_INVOICE,FULL,2025-06-10 18:46:00,2025-06-10 18:46:00
1400002777,1300002777,1000003426,1100003076,DELIVERY_TO_INVOICE,FULL,2024-11-29 13:09:00,2024-11-29 13:09:00
1400002778,1300002778,1000003427,1100003077,DELIVERY_TO_INVOICE,FULL,2025-01-11 13:24:00,2025-01-11 13:24:00
1400002779,1300002779,1000003428,1100003078,DELIVERY_TO_INVOICE,FULL,2025-01-11 13:24:00,2025-01-11 13:24:00
1400002780,1300002780,1000003429,1100003079,DELIVERY_TO_INVOICE,FULL,2024-05-14 04:43:00,2024-05-14 04:43:00
1400002781,1300002781,1000003430,1100003080,DELIVERY_TO_INVOICE,FULL,2026-02-07 06:54:00,2026-02-07 06:54:00
1400002782,1300002782,1000003435,1100003082,DELIVERY_TO_INVOICE,FULL,2025-09-09 15:29:00,2025-09-09 15:29:00
1400002783,1300002783,1000003436,1100003083,DELIVERY_TO_INVOICE,FULL,2025-09-09 15:29:00,2025-09-09 15:29:00
1400002784,1300002784,1000003437,1100003084,DELIVERY_TO_INVOICE,FULL,2025-09-09 15:29:00,2025-09-09 15:29:00
1400002785,1300002785,1000003438,1100003085,DELIVERY_TO_INVOICE,FULL,2025-09-09 15:29:00,2025-09-09 15:29:00
1400002786,1300002786,1000003439,1100003086,DELIVERY_TO_INVOICE,FULL,2025-08-12 17:42:00,2025-08-12 17:42:00
1400002787,1300002787,1000003440,1100003087,DELIVERY_TO_INVOICE,FULL,2024-07-16 05:50:00,2024-07-16 05:50:00
1400002788,1300002788,1000003441,1100003088,DELIVERY_TO_INVOICE,FULL,2025-07-27 00:51:00,2025-07-27 00:51:00
1400002789,1300002789,1000003442,1100003089,DELIVERY_TO_INVOICE,FULL,2025-03-31 11:13:00,2025-03-31 11:13:00
1400002790,1300002790,1000003443,1100003090,DELIVERY_TO_INVOICE,FULL,2025-03-31 11:13:00,2025-03-31 11:13:00
1400002791,1300002791,1000003447,1100003093,DELIVERY_TO_INVOICE,FULL,2025-03-23 12:49:00,2025-03-23 12:49:00
1400002792,1300002792,1000003448,1100003094,DELIVERY_TO_INVOICE,FULL,2026-02-05 03:48:00,2026-02-05 03:48:00
1400002793,1300002793,1000003449,1100003095,DELIVERY_TO_INVOICE,FULL,2026-02-05 03:48:00,2026-02-05 03:48:00
1400002794,1300002794,1000003450,1100003096,DELIVERY_TO_INVOICE,FULL,2026-02-05 03:48:00,2026-02-05 03:48:00
1400002795,1300002795,1000003451,1100003097,DELIVERY_TO_INVOICE,FULL,2025-06-03 07:02:00,2025-06-03 07:02:00
1400002796,1300002796,1000003452,1100003098,DELIVERY_TO_INVOICE,FULL,2025-11-10 23:35:00,2025-11-10 23:35:00
1400002797,1300002797,1000003453,1100003099,DELIVERY_TO_INVOICE,FULL,2025-11-10 23:35:00,2025-11-10 23:35:00
1400002798,1300002798,1000003454,1100003100,DELIVERY_TO_INVOICE,FULL,2024-05-23 18:01:00,2024-05-23 18:01:00
1400002799,1300002799,1000003455,1100003101,DELIVERY_TO_INVOICE,FULL,2024-09-12 00:13:00,2024-09-12 00:13:00
1400002800,1300002800,1000003456,1100003102,DELIVERY_TO_INVOICE,FULL,2024-09-12 00:13:00,2024-09-12 00:13:00
1400002801,1300002801,1000003457,1100003103,DELIVERY_TO_INVOICE,FULL,2024-09-12 00:13:00,2024-09-12 00:13:00
1400002802,1300002802,1000003458,1100003104,DELIVERY_TO_INVOICE,FULL,2024-09-12 00:13:00,2024-09-12 00:13:00
1400002803,1300002803,1000003459,1100003105,DELIVERY_TO_INVOICE,FULL,2024-09-12 00:13:00,2024-09-12 00:13:00
1400002804,1300002804,1000003460,1100003106,DELIVERY_TO_INVOICE,FULL,2025-08-19 16:21:00,2025-08-19 16:21:00
1400002805,1300002805,1000003461,1100003107,DELIVERY_TO_INVOICE,FULL,2025-02-28 23:58:00,2025-02-28 23:58:00
1400002806,1300002806,1000003462,1100003108,DELIVERY_TO_INVOICE,FULL,2025-07-21 20:39:00,2025-07-21 20:39:00
1400002807,1300002807,1000003463,1100003109,DELIVERY_TO_INVOICE,FULL,2025-07-21 20:39:00,2025-07-21 20:39:00
1400002808,1300002808,1000003464,1100003110,DELIVERY_TO_INVOICE,FULL,2025-04-10 19:51:00,2025-04-10 19:51:00
1400002809,1300002809,1000003465,1100003111,DELIVERY_TO_INVOICE,FULL,2025-04-10 19:51:00,2025-04-10 19:51:00
1400002810,1300002810,1000003466,1100003112,DELIVERY_TO_INVOICE,FULL,2024-09-01 00:54:00,2024-09-01 00:54:00
1400002811,1300002811,1000003468,1100003114,DELIVERY_TO_INVOICE,FULL,2024-05-13 07:29:00,2024-05-13 07:29:00
1400002812,1300002812,1000003469,1100003115,DELIVERY_TO_INVOICE,FULL,2024-05-13 07:29:00,2024-05-13 07:29:00
1400002813,1300002813,1000003471,1100003116,DELIVERY_TO_INVOICE,FULL,2024-11-06 19:41:00,2024-11-06 19:41:00
1400002814,1300002814,1000003473,1100003118,DELIVERY_TO_INVOICE,FULL,2026-01-27 10:30:00,2026-01-27 10:30:00
1400002815,1300002815,1000003474,1100003119,DELIVERY_TO_INVOICE,FULL,2026-01-27 10:30:00,2026-01-27 10:30:00
1400002816,1300002816,1000003475,1100003120,DELIVERY_TO_INVOICE,FULL,2026-01-27 10:30:00,2026-01-27 10:30:00
1400002817,1300002817,1000003476,1100003121,DELIVERY_TO_INVOICE,FULL,2025-04-24 07:48:00,2025-04-24 07:48:00
1400002818,1300002818,1000003477,1100003122,DELIVERY_TO_INVOICE,FULL,2025-06-14 01:15:00,2025-06-14 01:15:00
1400002819,1300002819,1000003478,1100003123,DELIVERY_TO_INVOICE,FULL,2025-03-01 07:26:00,2025-03-01 07:26:00
1400002820,1300002820,1000003479,1100003124,DELIVERY_TO_INVOICE,FULL,2025-03-01 07:26:00,2025-03-01 07:26:00
1400002821,1300002821,1000003480,1100003125,DELIVERY_TO_INVOICE,FULL,2025-03-01 07:26:00,2025-03-01 07:26:00
1400002822,1300002822,1000003481,1100003126,DELIVERY_TO_INVOICE,FULL,2025-03-01 07:26:00,2025-03-01 07:26:00
1400002823,1300002823,1000003482,1100003127,DELIVERY_TO_INVOICE,FULL,2025-09-21 04:26:00,2025-09-21 04:26:00
1400002824,1300002824,1000003483,1100003128,DELIVERY_TO_INVOICE,FULL,2025-06-08 03:36:00,2025-06-08 03:36:00
1400002825,1300002825,1000003484,1100003129,DELIVERY_TO_INVOICE,FULL,2025-06-08 03:36:00,2025-06-08 03:36:00
1400002826,1300002826,1000003485,1100003130,DELIVERY_TO_INVOICE,FULL,2025-06-08 03:36:00,2025-06-08 03:36:00
1400002827,1300002827,1000003486,1100003131,DELIVERY_TO_INVOICE,FULL,2025-06-08 03:36:00,2025-06-08 03:36:00
1400002828,1300002828,1000003487,1100003132,DELIVERY_TO_INVOICE,FULL,2025-04-05 21:18:00,2025-04-05 21:18:00
1400002829,1300002829,1000003488,1100003133,DELIVERY_TO_INVOICE,FULL,2025-07-27 10:01:00,2025-07-27 10:01:00
1400002830,1300002830,1000003489,1100003134,DELIVERY_TO_INVOICE,FULL,2024-07-14 10:03:00,2024-07-14 10:03:00
1400002831,1300002831,1000003490,1100003135,DELIVERY_TO_INVOICE,FULL,2024-07-14 10:03:00,2024-07-14 10:03:00
1400002832,1300002832,1000003491,1100003136,DELIVERY_TO_INVOICE,FULL,2026-02-21 03:25:00,2026-02-21 03:25:00
1400002833,1300002833,1000003492,1100003137,DELIVERY_TO_INVOICE,FULL,2026-02-21 03:25:00,2026-02-21 03:25:00
1400002834,1300002834,1000003494,1100003138,DELIVERY_TO_INVOICE,FULL,2025-03-22 04:06:00,2025-03-22 04:06:00
1400002835,1300002835,1000003497,1100003141,DELIVERY_TO_INVOICE,FULL,2025-11-02 12:18:00,2025-11-02 12:18:00
1400002836,1300002836,1000003498,1100003142,DELIVERY_TO_INVOICE,FULL,2025-11-02 12:18:00,2025-11-02 12:18:00
1400002837,1300002837,1000003499,1100003143,DELIVERY_TO_INVOICE,FULL,2025-11-02 12:18:00,2025-11-02 12:18:00
1400002838,1300002838,1000003500,1100003144,DELIVERY_TO_INVOICE,FULL,2024-09-07 01:34:00,2024-09-07 01:34:00
1400002839,1300002839,1000003501,1100003145,DELIVERY_TO_INVOICE,FULL,2024-09-07 01:34:00,2024-09-07 01:34:00
1400002840,1300002840,1000003502,1100003146,DELIVERY_TO_INVOICE,FULL,2026-01-16 15:39:00,2026-01-16 15:39:00
1400002841,1300002841,1000003503,1100003147,DELIVERY_TO_INVOICE,FULL,2026-01-16 15:39:00,2026-01-16 15:39:00
1400002842,1300002842,1000003505,1100003149,DELIVERY_TO_INVOICE,FULL,2026-01-16 15:39:00,2026-01-16 15:39:00
1400002843,1300002843,1000003506,1100003150,DELIVERY_TO_INVOICE,FULL,2026-01-31 08:56:00,2026-01-31 08:56:00
1400002844,1300002844,1000003507,1100003151,DELIVERY_TO_INVOICE,FULL,2026-01-31 08:56:00,2026-01-31 08:56:00
1400002845,1300002845,1000003508,1100003152,DELIVERY_TO_INVOICE,FULL,2026-01-31 08:56:00,2026-01-31 08:56:00
1400002846,1300002846,1000003509,1100003153,DELIVERY_TO_INVOICE,FULL,2024-08-14 08:12:00,2024-08-14 08:12:00
1400002847,1300002847,1000003510,1100003154,DELIVERY_TO_INVOICE,FULL,2024-08-14 08:12:00,2024-08-14 08:12:00
1400002848,1300002848,1000003512,1100003156,DELIVERY_TO_INVOICE,FULL,2024-12-27 22:53:00,2024-12-27 22:53:00
1400002849,1300002849,1000003514,1100003158,DELIVERY_TO_INVOICE,FULL,2025-10-26 19:15:00,2025-10-26 19:15:00
1400002850,1300002850,1000003515,1100003159,DELIVERY_TO_INVOICE,FULL,2025-08-12 20:40:00,2025-08-12 20:40:00
1400002851,1300002851,1000003517,1100003161,DELIVERY_TO_INVOICE,FULL,2024-06-29 05:45:00,2024-06-29 05:45:00
1400002852,1300002852,1000003518,1100003162,DELIVERY_TO_INVOICE,FULL,2025-12-14 09:23:00,2025-12-14 09:23:00
1400002853,1300002853,1000003519,1100003163,DELIVERY_TO_INVOICE,FULL,2025-12-14 09:23:00,2025-12-14 09:23:00
1400002854,1300002854,1000003520,1100003164,DELIVERY_TO_INVOICE,FULL,2025-12-14 09:23:00,2025-12-14 09:23:00
1400002855,1300002855,1000003521,1100003165,DELIVERY_TO_INVOICE,FULL,2025-12-14 09:23:00,2025-12-14 09:23:00
1400002856,1300002856,1000003522,1100003166,DELIVERY_TO_INVOICE,FULL,2025-07-24 14:41:00,2025-07-24 14:41:00
1400002857,1300002857,1000003523,1100003167,DELIVERY_TO_INVOICE,FULL,2025-02-21 18:39:00,2025-02-21 18:39:00
1400002858,1300002858,1000003524,1100003168,DELIVERY_TO_INVOICE,FULL,2025-02-21 18:39:00,2025-02-21 18:39:00
1400002859,1300002859,1000003525,1100003169,DELIVERY_TO_INVOICE,FULL,2025-02-21 18:39:00,2025-02-21 18:39:00
1400002860,1300002860,1000003526,1100003170,DELIVERY_TO_INVOICE,FULL,2025-02-21 18:39:00,2025-02-21 18:39:00
1400002861,1300002861,1000003527,1100003171,DELIVERY_TO_INVOICE,FULL,2025-03-13 23:18:00,2025-03-13 23:18:00
1400002862,1300002862,1000003528,1100003172,DELIVERY_TO_INVOICE,FULL,2026-01-12 22:31:00,2026-01-12 22:31:00
1400002863,1300002863,1000003529,1100003173,DELIVERY_TO_INVOICE,FULL,2026-01-12 22:31:00,2026-01-12 22:31:00
1400002864,1300002864,1000003530,1100003174,DELIVERY_TO_INVOICE,FULL,2026-01-12 22:31:00,2026-01-12 22:31:00
1400002865,1300002865,1000003532,1100003176,DELIVERY_TO_INVOICE,FULL,2025-08-01 08:55:00,2025-08-01 08:55:00
1400002866,1300002866,1000003533,1100003177,DELIVERY_TO_INVOICE,FULL,2025-06-20 01:54:00,2025-06-20 01:54:00
1400002867,1300002867,1000003534,1100003178,DELIVERY_TO_INVOICE,FULL,2025-06-20 01:54:00,2025-06-20 01:54:00
1400002868,1300002868,1000003535,1100003179,DELIVERY_TO_INVOICE,FULL,2025-06-20 01:54:00,2025-06-20 01:54:00
1400002869,1300002869,1000003536,1100003180,DELIVERY_TO_INVOICE,FULL,2024-08-10 22:53:00,2024-08-10 22:53:00
1400002870,1300002870,1000003538,1100003181,DELIVERY_TO_INVOICE,FULL,2024-07-19 18:12:00,2024-07-19 18:12:00
1400002871,1300002871,1000003539,1100003182,DELIVERY_TO_INVOICE,FULL,2024-07-19 18:12:00,2024-07-19 18:12:00
1400002872,1300002872,1000003540,1100003183,DELIVERY_TO_INVOICE,FULL,2024-12-15 22:08:00,2024-12-15 22:08:00
1400002873,1300002873,1000003542,1100003185,DELIVERY_TO_INVOICE,FULL,2024-06-24 10:23:00,2024-06-24 10:23:00
1400002874,1300002874,1000003543,1100003186,DELIVERY_TO_INVOICE,FULL,2025-05-06 21:35:00,2025-05-06 21:35:00
1400002875,1300002875,1000003544,1100003187,DELIVERY_TO_INVOICE,FULL,2025-05-06 21:35:00,2025-05-06 21:35:00
1400002876,1300002876,1000003545,1100003188,DELIVERY_TO_INVOICE,FULL,2024-09-01 21:24:00,2024-09-01 21:24:00
1400002877,1300002877,1000003546,1100003189,DELIVERY_TO_INVOICE,FULL,2024-09-01 21:24:00,2024-09-01 21:24:00
1400002878,1300002878,1000003547,1100003190,DELIVERY_TO_INVOICE,FULL,2024-09-01 21:24:00,2024-09-01 21:24:00
1400002879,1300002879,1000003548,1100003191,DELIVERY_TO_INVOICE,FULL,2024-09-01 21:24:00,2024-09-01 21:24:00
1400002880,1300002880,1000003553,1100003192,DELIVERY_TO_INVOICE,FULL,2026-02-26 22:36:00,2026-02-26 22:36:00
1400002881,1300002881,1000003554,1100003193,DELIVERY_TO_INVOICE,FULL,2026-02-26 22:36:00,2026-02-26 22:36:00
1400002882,1300002882,1000003555,1100003194,DELIVERY_TO_INVOICE,FULL,2024-04-22 07:01:00,2024-04-22 07:01:00
1400002883,1300002883,1000003556,1100003195,DELIVERY_TO_INVOICE,FULL,2024-08-20 20:03:00,2024-08-20 20:03:00
1400002884,1300002884,1000003557,1100003196,DELIVERY_TO_INVOICE,FULL,2025-09-29 14:21:00,2025-09-29 14:21:00
1400002885,1300002885,1000003558,1100003197,DELIVERY_TO_INVOICE,FULL,2025-09-29 14:21:00,2025-09-29 14:21:00
1400002886,1300002886,1000003560,1100003198,DELIVERY_TO_INVOICE,FULL,2026-01-18 16:09:00,2026-01-18 16:09:00
1400002887,1300002887,1000003561,1100003199,DELIVERY_TO_INVOICE,FULL,2025-03-08 05:25:00,2025-03-08 05:25:00
1400002888,1300002888,1000003562,1100003200,DELIVERY_TO_INVOICE,FULL,2025-03-08 05:25:00,2025-03-08 05:25:00
1400002889,1300002889,1000003563,1100003201,DELIVERY_TO_INVOICE,FULL,2025-03-08 05:25:00,2025-03-08 05:25:00
1400002890,1300002890,1000003565,1100003203,DELIVERY_TO_INVOICE,FULL,2026-01-21 07:25:00,2026-01-21 07:25:00
1400002891,1300002891,1000003567,1100003205,DELIVERY_TO_INVOICE,FULL,2025-10-12 00:33:00,2025-10-12 00:33:00
1400002892,1300002892,1000003568,1100003206,DELIVERY_TO_INVOICE,FULL,2025-10-12 00:33:00,2025-10-12 00:33:00
1400002893,1300002893,1000003569,1100003207,DELIVERY_TO_INVOICE,FULL,2025-01-13 05:14:00,2025-01-13 05:14:00
1400002894,1300002894,1000003571,1100003209,DELIVERY_TO_INVOICE,FULL,2024-12-04 10:54:00,2024-12-04 10:54:00
1400002895,1300002895,1000003572,1100003210,DELIVERY_TO_INVOICE,FULL,2025-07-31 00:27:00,2025-07-31 00:27:00
1400002896,1300002896,1000003573,1100003211,DELIVERY_TO_INVOICE,FULL,2026-02-14 08:50:00,2026-02-14 08:50:00
1400002897,1300002897,1000003576,1100003212,DELIVERY_TO_INVOICE,FULL,2025-12-11 15:01:00,2025-12-11 15:01:00
1400002898,1300002898,1000003577,1100003213,DELIVERY_TO_INVOICE,FULL,2025-09-14 11:22:00,2025-09-14 11:22:00
1400002899,1300002899,1000003578,1100003214,DELIVERY_TO_INVOICE,FULL,2025-09-14 11:22:00,2025-09-14 11:22:00
1400002900,1300002900,1000003581,1100003217,DELIVERY_TO_INVOICE,FULL,2024-08-20 10:41:00,2024-08-20 10:41:00
1400002901,1300002901,1000003582,1100003218,DELIVERY_TO_INVOICE,FULL,2024-04-10 00:45:00,2024-04-10 00:45:00
1400002902,1300002902,1000003583,1100003219,DELIVERY_TO_INVOICE,FULL,2024-08-28 01:34:00,2024-08-28 01:34:00
1400002903,1300002903,1000003584,1100003220,DELIVERY_TO_INVOICE,FULL,2024-06-21 05:05:00,2024-06-21 05:05:00
1400002904,1300002904,1000003585,1100003221,DELIVERY_TO_INVOICE,FULL,2024-05-21 03:36:00,2024-05-21 03:36:00
1400002905,1300002905,1000003586,1100003222,DELIVERY_TO_INVOICE,FULL,2024-05-21 03:36:00,2024-05-21 03:36:00
1400002906,1300002906,1000003587,1100003223,DELIVERY_TO_INVOICE,FULL,2024-05-21 03:36:00,2024-05-21 03:36:00
1400002907,1300002907,1000003588,1100003224,DELIVERY_TO_INVOICE,FULL,2024-05-21 03:36:00,2024-05-21 03:36:00
1400002908,1300002908,1000003589,1100003225,DELIVERY_TO_INVOICE,FULL,2026-01-03 04:55:00,2026-01-03 04:55:00
1400002909,1300002909,1000003590,1100003226,DELIVERY_TO_INVOICE,FULL,2026-01-03 04:55:00,2026-01-03 04:55:00
1400002910,1300002910,1000003591,1100003227,DELIVERY_TO_INVOICE,FULL,2024-07-21 18:02:00,2024-07-21 18:02:00
1400002911,1300002911,1000003592,1100003228,DELIVERY_TO_INVOICE,FULL,2025-03-05 11:46:00,2025-03-05 11:46:00
1400002912,1300002912,1000003593,1100003229,DELIVERY_TO_INVOICE,FULL,2025-09-14 13:01:00,2025-09-14 13:01:00
1400002913,1300002913,1000003595,1100003231,DELIVERY_TO_INVOICE,FULL,2025-09-14 13:01:00,2025-09-14 13:01:00
1400002914,1300002914,1000003596,1100003232,DELIVERY_TO_INVOICE,FULL,2025-09-14 13:01:00,2025-09-14 13:01:00
1400002915,1300002915,1000003597,1100003233,DELIVERY_TO_INVOICE,FULL,2025-09-14 13:01:00,2025-09-14 13:01:00
1400002916,1300002916,1000003598,1100003234,DELIVERY_TO_INVOICE,FULL,2024-07-08 23:21:00,2024-07-08 23:21:00
1400002917,1300002917,1000003599,1100003235,DELIVERY_TO_INVOICE,FULL,2026-03-17 05:10:00,2026-03-17 05:10:00
1400002918,1300002918,1000003602,1100003236,DELIVERY_TO_INVOICE,FULL,2025-06-07 01:25:00,2025-06-07 01:25:00
1400002919,1300002919,1000003603,1100003237,DELIVERY_TO_INVOICE,FULL,2025-06-07 01:25:00,2025-06-07 01:25:00
1400002920,1300002920,1000003604,1100003238,DELIVERY_TO_INVOICE,FULL,2025-06-07 01:25:00,2025-06-07 01:25:00
1400002921,1300002921,1000003605,1100003239,DELIVERY_TO_INVOICE,FULL,2025-12-22 01:47:00,2025-12-22 01:47:00
1400002922,1300002922,1000003606,1100003240,DELIVERY_TO_INVOICE,FULL,2025-12-22 01:47:00,2025-12-22 01:47:00
1400002923,1300002923,1000003607,1100003241,DELIVERY_TO_INVOICE,FULL,2024-04-23 19:54:00,2024-04-23 19:54:00
1400002924,1300002924,1000003608,1100003242,DELIVERY_TO_INVOICE,FULL,2024-04-23 19:54:00,2024-04-23 19:54:00
1400002925,1300002925,1000003609,1100003243,DELIVERY_TO_INVOICE,FULL,2024-04-23 19:54:00,2024-04-23 19:54:00
1400002926,1300002926,1000003611,1100003245,DELIVERY_TO_INVOICE,FULL,2025-06-05 16:14:00,2025-06-05 16:14:00
