receivable_application_id,cash_receipt_id,applied_customer_trx_id,amount_applied,apply_date,application_type,status,created_date,last_update_date
1700002097,1600002097,1200002097,19172.55,2024-11-10 18:31:00,CASH,APPLIED,2024-09-27 18:31:00,2024-09-27 18:31:00
1700002098,1600002098,1200002098,33139.85,2025-09-28 01:36:00,CASH,APPLIED,2025-07-12 01:36:00,2025-07-12 01:36:00
1700002099,1600002099,1200002099,24322.09,2025-01-01 11:58:00,CASH,APPLIED,2024-10-08 11:58:00,2024-10-08 11:58:00
1700002100,1600002100,1200002100,29629.11,2024-12-02 11:58:00,CASH,APPLIED,2024-10-08 11:58:00,2024-10-08 11:58:00
1700002101,1600002101,1200002101,34536.49,2024-12-11 11:58:00,CASH,APPLIED,2024-10-08 11:58:00,2024-10-08 11:58:00
1700002102,1600002102,1200002102,53356.01,2025-10-16 17:49:00,CASH,APPLIED,2025-08-19 17:49:00,2025-08-19 17:49:00
1700002103,1600002103,1200002103,7789.99,2025-02-11 10:55:00,CASH,APPLIED,2024-11-23 10:55:00,2024-11-23 10:55:00
1700002104,1600002104,1200002104,12554.97,2025-03-24 10:49:00,CASH,APPLIED,2025-03-01 10:49:00,2025-03-01 10:49:00
1700002105,1600002105,1200002105,7034.1,2025-05-10 10:49:00,CASH,APPLIED,2025-03-01 10:49:00,2025-03-01 10:49:00
1700002106,1600002106,1200002106,70163.12,2025-03-11 10:49:00,CASH,APPLIED,2025-03-01 10:49:00,2025-03-01 10:49:00
1700002107,1600002107,1200002107,47.27,2026-02-24 14:48:00,CASH,APPLIED,2026-01-22 14:48:00,2026-01-22 14:48:00
1700002108,1600002108,1200002108,5771.36,2026-04-22 14:48:00,CASH,APPLIED,2026-01-22 14:48:00,2026-01-22 14:48:00
1700002109,1600002109,1200002109,7130.08,2024-11-22 08:54:00,CASH,APPLIED,2024-10-29 08:54:00,2024-10-29 08:54:00
1700002110,1600002110,1200002110,6645.61,2025-10-10 01:21:00,CASH,APPLIED,2025-07-02 01:21:00,2025-07-02 01:21:00
1700002111,1600002111,1200002111,6371.81,2025-12-01 17:01:00,CASH,APPLIED,2025-09-05 17:01:00,2025-09-05 17:01:00
1700002112,1600002112,1200002112,5973.17,2025-09-24 17:01:00,CASH,APPLIED,2025-09-05 17:01:00,2025-09-05 17:01:00
1700002113,1600002113,1200002113,968.51,2025-12-15 17:01:00,CASH,APPLIED,2025-09-05 17:01:00,2025-09-05 17:01:00
1700002114,1600002114,1200002114,3062.1,2025-10-19 17:01:00,CASH,APPLIED,2025-09-05 17:01:00,2025-09-05 17:01:00
1700002115,1600002115,1200002115,1922.67,2026-02-24 16:16:00,CASH,APPLIED,2025-10-29 16:16:00,2025-10-29 16:16:00
1700002116,1600002116,1200002116,1366.7,2026-03-07 16:16:00,CASH,APPLIED,2025-10-29 16:16:00,2025-10-29 16:16:00
1700002117,1600002117,1200002117,85542.2,2026-01-14 16:16:00,CASH,APPLIED,2025-10-29 16:16:00,2025-10-29 16:16:00
1700002118,1600002118,1200002118,76634.83,2026-02-12 16:16:00,CASH,APPLIED,2025-10-29 16:16:00,2025-10-29 16:16:00
1700002119,1600002119,1200002119,4065.7,2026-04-21 22:10:00,CASH,APPLIED,2026-01-29 22:10:00,2026-01-29 22:10:00
1700002120,1600002120,1200002120,74209.78,2024-11-16 05:03:00,CASH,APPLIED,2024-10-28 05:03:00,2024-10-28 05:03:00
1700002121,1600002121,1200002121,12801.91,2025-06-24 00:02:00,CASH,APPLIED,2025-06-06 00:02:00,2025-06-06 00:02:00
1700002122,1600002122,1200002122,10581.43,2024-08-10 21:40:00,CASH,APPLIED,2024-06-10 21:40:00,2024-06-10 21:40:00
1700002123,1600002123,1200002123,20561.14,2024-08-29 21:40:00,CASH,APPLIED,2024-06-10 21:40:00,2024-06-10 21:40:00
1700002124,1600002124,1200002124,45667.28,2024-09-12 21:40:00,CASH,APPLIED,2024-06-10 21:40:00,2024-06-10 21:40:00
1700002125,1600002125,1200002125,50113.68,2026-03-24 21:45:00,CASH,APPLIED,2025-12-08 21:45:00,2025-12-08 21:45:00
1700002126,1600002126,1200002126,107945.95,2026-03-12 21:45:00,CASH,APPLIED,2025-12-08 21:45:00,2025-12-08 21:45:00
1700002127,1600002127,1200002127,17060.57,2026-02-07 21:45:00,CASH,APPLIED,2025-12-08 21:45:00,2025-12-08 21:45:00
1700002128,1600002128,1200002128,1515.3,2025-06-17 02:17:00,CASH,APPLIED,2025-01-31 02:17:00,2025-01-31 02:17:00
1700002129,1600002129,1200002129,175.13,2025-05-18 05:54:00,CASH,APPLIED,2025-02-26 05:54:00,2025-02-26 05:54:00
1700002130,1600002130,1200002130,14355.41,2026-02-11 22:10:00,CASH,APPLIED,2026-01-17 22:10:00,2026-01-17 22:10:00
1700002131,1600002131,1200002131,9275.06,2025-04-02 04:03:00,CASH,APPLIED,2025-03-06 04:03:00,2025-03-06 04:03:00
1700002132,1600002132,1200002132,30246.37,2025-03-22 04:03:00,CASH,APPLIED,2025-03-06 04:03:00,2025-03-06 04:03:00
1700002133,1600002133,1200002133,25112.66,2026-02-01 22:51:00,CASH,APPLIED,2025-09-10 22:51:00,2025-09-10 22:51:00
1700002134,1600002134,1200002134,120583.54,2025-10-23 22:51:00,CASH,APPLIED,2025-09-10 22:51:00,2025-09-10 22:51:00
1700002135,1600002135,1200002135,54879.65,2024-08-29 07:20:00,CASH,APPLIED,2024-07-17 07:20:00,2024-07-17 07:20:00
1700002136,1600002136,1200002136,41638.73,2024-09-07 07:20:00,CASH,APPLIED,2024-07-17 07:20:00,2024-07-17 07:20:00
1700002137,1600002137,1200002137,72071.52,2024-09-24 07:20:00,CASH,APPLIED,2024-07-17 07:20:00,2024-07-17 07:20:00
1700002138,1600002138,1200002138,80189.5,2025-11-06 13:21:00,CASH,APPLIED,2025-10-07 13:21:00,2025-10-07 13:21:00
1700002139,1600002139,1200002139,28787.45,2025-11-11 08:50:00,CASH,APPLIED,2025-10-26 08:50:00,2025-10-26 08:50:00
1700002140,1600002140,1200002140,120100.63,2026-01-18 08:50:00,CASH,APPLIED,2025-10-26 08:50:00,2025-10-26 08:50:00
1700002141,1600002141,1200002141,30948.2,2024-11-08 06:45:00,CASH,APPLIED,2024-07-28 06:45:00,2024-07-28 06:45:00
1700002142,1600002142,1200002142,28571.99,2024-06-25 10:50:00,CASH,APPLIED,2024-05-17 10:50:00,2024-05-17 10:50:00
1700002143,1600002143,1200002143,8210.53,2025-10-17 02:06:00,CASH,APPLIED,2025-07-25 02:06:00,2025-07-25 02:06:00
1700002144,1600002144,1200002144,2762.75,2025-08-14 02:06:00,CASH,APPLIED,2025-07-25 02:06:00,2025-07-25 02:06:00
1700002145,1600002145,1200002145,201.64,2024-06-18 08:47:00,CASH,APPLIED,2024-05-11 08:47:00,2024-05-11 08:47:00
1700002146,1600002146,1200002146,1032.26,2024-07-10 08:47:00,CASH,APPLIED,2024-05-11 08:47:00,2024-05-11 08:47:00
1700002147,1600002147,1200002147,1629.72,2024-09-29 08:47:00,CASH,APPLIED,2024-05-11 08:47:00,2024-05-11 08:47:00
1700002148,1600002148,1200002148,16477.13,2024-07-12 09:55:00,CASH,APPLIED,2024-05-03 09:55:00,2024-05-03 09:55:00
1700002149,1600002149,1200002149,55201.38,2026-05-07 08:33:00,CASH,APPLIED,2026-03-02 08:33:00,2026-03-02 08:33:00
1700002150,1600002150,1200002150,18314.82,2026-05-14 08:33:00,CASH,APPLIED,2026-03-02 08:33:00,2026-03-02 08:33:00
1700002151,1600002151,1200002151,12557.16,2026-05-09 08:33:00,CASH,APPLIED,2026-03-02 08:33:00,2026-03-02 08:33:00
1700002152,1600002152,1200002152,7638.13,2025-11-01 17:58:00,CASH,APPLIED,2025-06-24 17:58:00,2025-06-24 17:58:00
1700002153,1600002153,1200002153,30771.7,2026-04-16 12:26:00,CASH,APPLIED,2026-02-06 12:26:00,2026-02-06 12:26:00
1700002154,1600002154,1200002154,23021.41,2024-07-12 10:25:00,CASH,APPLIED,2024-04-22 10:25:00,2024-04-22 10:25:00
1700002155,1600002155,1200002155,3713.9,2024-07-22 06:28:00,CASH,APPLIED,2024-07-08 06:28:00,2024-07-08 06:28:00
1700002156,1600002156,1200002156,53093.97,2025-09-10 05:07:00,CASH,APPLIED,2025-06-25 05:07:00,2025-06-25 05:07:00
1700002157,1600002157,1200002157,66565.67,2024-07-31 02:14:00,CASH,APPLIED,2024-04-13 02:14:00,2024-04-13 02:14:00
1700002158,1600002158,1200002158,12428.85,2025-06-13 07:20:00,CASH,APPLIED,2025-03-16 07:20:00,2025-03-16 07:20:00
1700002159,1600002159,1200002159,24986.6,2026-05-16 00:13:00,CASH,APPLIED,2026-02-28 00:13:00,2026-02-28 00:13:00
1700002160,1600002160,1200002160,11453.18,2026-03-11 00:13:00,CASH,APPLIED,2026-02-28 00:13:00,2026-02-28 00:13:00
1700002161,1600002161,1200002161,594.5,2026-05-27 00:13:00,CASH,APPLIED,2026-02-28 00:13:00,2026-02-28 00:13:00
1700002162,1600002162,1200002162,97821.26,2024-09-18 10:16:00,CASH,APPLIED,2024-06-20 10:16:00,2024-06-20 10:16:00
1700002163,1600002163,1200002163,1012.96,2024-09-21 10:16:00,CASH,APPLIED,2024-06-20 10:16:00,2024-06-20 10:16:00
1700002164,1600002164,1200002164,4579.53,2024-12-11 11:45:00,CASH,APPLIED,2024-11-10 11:45:00,2024-11-10 11:45:00
1700002165,1600002165,1200002165,10496.42,2025-01-22 11:45:00,CASH,APPLIED,2024-11-10 11:45:00,2024-11-10 11:45:00
1700002166,1600002166,1200002166,2767.25,2024-12-09 11:45:00,CASH,APPLIED,2024-11-10 11:45:00,2024-11-10 11:45:00
1700002167,1600002167,1200002167,5227.8,2025-07-17 08:53:00,CASH,APPLIED,2025-03-10 08:53:00,2025-03-10 08:53:00
1700002168,1600002168,1200002168,129230.87,2025-03-31 08:53:00,CASH,APPLIED,2025-03-10 08:53:00,2025-03-10 08:53:00
1700002169,1600002169,1200002169,797.83,2025-05-22 08:53:00,CASH,APPLIED,2025-03-10 08:53:00,2025-03-10 08:53:00
1700002170,1600002170,1200002170,119846.7,2025-05-26 00:00:00,CASH,APPLIED,2025-02-12 00:00:00,2025-02-12 00:00:00
1700002171,1600002171,1200002171,37899.24,2025-06-09 00:00:00,CASH,APPLIED,2025-02-12 00:00:00,2025-02-12 00:00:00
1700002172,1600002172,1200002172,2627.08,2025-06-08 00:00:00,CASH,APPLIED,2025-02-12 00:00:00,2025-02-12 00:00:00
1700002173,1600002173,1200002173,19835.61,2025-04-28 00:00:00,CASH,APPLIED,2025-02-12 00:00:00,2025-02-12 00:00:00
1700002174,1600002174,1200002174,8586.78,2025-02-08 04:51:00,CASH,APPLIED,2024-12-05 04:51:00,2024-12-05 04:51:00
1700002175,1600002175,1200002175,949.15,2024-10-22 16:52:00,CASH,APPLIED,2024-10-01 16:52:00,2024-10-01 16:52:00
1700002176,1600002176,1200002176,21751.83,2024-10-26 16:52:00,CASH,APPLIED,2024-10-01 16:52:00,2024-10-01 16:52:00
1700002177,1600002177,1200002177,12356.32,2025-02-01 16:52:00,CASH,APPLIED,2024-10-01 16:52:00,2024-10-01 16:52:00
1700002178,1600002178,1200002178,26063.96,2024-11-06 16:52:00,CASH,APPLIED,2024-10-01 16:52:00,2024-10-01 16:52:00
1700002179,1600002179,1200002179,14471.64,2025-01-21 16:52:00,CASH,APPLIED,2024-10-01 16:52:00,2024-10-01 16:52:00
1700002180,1600002180,1200002180,12070.95,2024-07-25 13:06:00,CASH,APPLIED,2024-05-09 13:06:00,2024-05-09 13:06:00
1700002181,1600002181,1200002181,22739.31,2024-07-27 07:22:00,CASH,APPLIED,2024-07-04 07:22:00,2024-07-04 07:22:00
1700002182,1600002182,1200002182,6831.02,2025-05-28 19:01:00,CASH,APPLIED,2025-03-01 19:01:00,2025-03-01 19:01:00
1700002183,1600002183,1200002183,148369.12,2025-06-07 19:01:00,CASH,APPLIED,2025-03-01 19:01:00,2025-03-01 19:01:00
1700002184,1600002184,1200002184,27065.74,2024-05-31 12:17:00,CASH,APPLIED,2024-04-19 12:17:00,2024-04-19 12:17:00
1700002185,1600002185,1200002185,496.01,2024-08-31 12:17:00,CASH,APPLIED,2024-04-19 12:17:00,2024-04-19 12:17:00
1700002186,1600002186,1200002186,956.19,2024-08-25 08:14:00,CASH,APPLIED,2024-08-01 08:14:00,2024-08-01 08:14:00
1700002187,1600002187,1200002187,103968.48,2025-03-08 12:10:00,CASH,APPLIED,2024-12-10 12:10:00,2024-12-10 12:10:00
1700002188,1600002188,1200002188,84191.88,2025-02-02 12:10:00,CASH,APPLIED,2024-12-10 12:10:00,2024-12-10 12:10:00
1700002189,1600002189,1200002189,2685.48,2026-04-10 18:12:00,CASH,APPLIED,2025-12-09 18:12:00,2025-12-09 18:12:00
1700002190,1600002190,1200002190,16846.83,2025-09-17 08:26:00,CASH,APPLIED,2025-06-27 08:26:00,2025-06-27 08:26:00
1700002191,1600002191,1200002191,295.46,2026-03-25 23:58:00,CASH,APPLIED,2026-02-11 23:58:00,2026-02-11 23:58:00
1700002192,1600002192,1200002192,67716.82,2025-04-21 10:34:00,CASH,APPLIED,2025-01-08 10:34:00,2025-01-08 10:34:00
1700002193,1600002193,1200002193,2530.31,2025-02-28 10:34:00,CASH,APPLIED,2025-01-08 10:34:00,2025-01-08 10:34:00
1700002194,1600002194,1200002194,59185.19,2025-02-18 10:34:00,CASH,APPLIED,2025-01-08 10:34:00,2025-01-08 10:34:00
1700002195,1600002195,1200002195,10503.59,2025-07-16 10:09:00,CASH,APPLIED,2025-04-08 10:09:00,2025-04-08 10:09:00
1700002196,1600002196,1200002196,4281.84,2024-06-14 13:04:00,CASH,APPLIED,2024-04-19 13:04:00,2024-04-19 13:04:00
1700002197,1600002197,1200002197,13895.45,2024-08-13 13:04:00,CASH,APPLIED,2024-04-19 13:04:00,2024-04-19 13:04:00
1700002198,1600002198,1200002198,34934.36,2026-04-10 20:37:00,CASH,APPLIED,2026-01-09 20:37:00,2026-01-09 20:37:00
1700002199,1600002199,1200002199,173118.35,2026-02-01 20:37:00,CASH,APPLIED,2026-01-09 20:37:00,2026-01-09 20:37:00
1700002200,1600002200,1200002200,64511.32,2026-01-31 20:37:00,CASH,APPLIED,2026-01-09 20:37:00,2026-01-09 20:37:00
1700002201,1600002201,1200002201,2209.56,2025-02-11 20:07:00,CASH,APPLIED,2024-11-24 20:07:00,2024-11-24 20:07:00
1700002202,1600002202,1200002202,501.02,2025-01-30 20:07:00,CASH,APPLIED,2024-11-24 20:07:00,2024-11-24 20:07:00
1700002203,1600002203,1200002203,13002.61,2024-12-04 17:52:00,CASH,APPLIED,2024-11-11 17:52:00,2024-11-11 17:52:00
1700002204,1600002204,1200002204,14908.69,2025-05-01 21:01:00,CASH,APPLIED,2025-03-17 21:01:00,2025-03-17 21:01:00
1700002205,1600002205,1200002205,103934.35,2025-11-12 15:54:00,CASH,APPLIED,2025-07-21 15:54:00,2025-07-21 15:54:00
1700002206,1600002206,1200002206,1365.51,2025-09-17 21:30:00,CASH,APPLIED,2025-07-06 21:30:00,2025-07-06 21:30:00
1700002207,1600002207,1200002207,2414.84,2025-11-17 21:30:00,CASH,APPLIED,2025-07-06 21:30:00,2025-07-06 21:30:00
1700002208,1600002208,1200002208,25410.71,2024-12-23 21:18:00,CASH,APPLIED,2024-11-22 21:18:00,2024-11-22 21:18:00
1700002209,1600002209,1200002209,184699.99,2025-09-28 21:35:00,CASH,APPLIED,2025-05-27 21:35:00,2025-05-27 21:35:00
1700002210,1600002210,1200002210,945.73,2025-10-11 21:35:00,CASH,APPLIED,2025-05-27 21:35:00,2025-05-27 21:35:00
1700002211,1600002211,1200002211,3789.44,2025-07-26 21:35:00,CASH,APPLIED,2025-05-27 21:35:00,2025-05-27 21:35:00
1700002212,1600002212,1200002212,8217.5,2025-07-18 21:35:00,CASH,APPLIED,2025-05-27 21:35:00,2025-05-27 21:35:00
1700002213,1600002213,1200002213,2092.83,2024-05-06 01:11:00,CASH,APPLIED,2024-04-09 01:11:00,2024-04-09 01:11:00
1700002214,1600002214,1200002214,8654.72,2025-01-28 19:29:00,CASH,APPLIED,2024-11-02 19:29:00,2024-11-02 19:29:00
1700002215,1600002215,1200002215,18620.79,2025-02-09 19:29:00,CASH,APPLIED,2024-11-02 19:29:00,2024-11-02 19:29:00
1700002216,1600002216,1200002216,59945.43,2025-01-05 19:29:00,CASH,APPLIED,2024-11-02 19:29:00,2024-11-02 19:29:00
1700002217,1600002217,1200002217,18653.02,2024-10-14 17:18:00,CASH,APPLIED,2024-07-03 17:18:00,2024-07-03 17:18:00
1700002218,1600002218,1200002218,28096.79,2024-10-21 17:18:00,CASH,APPLIED,2024-07-03 17:18:00,2024-07-03 17:18:00
1700002219,1600002219,1200002219,74137.75,2024-08-23 17:18:00,CASH,APPLIED,2024-07-03 17:18:00,2024-07-03 17:18:00
1700002220,1600002220,1200002220,1385.91,2025-10-16 12:05:00,CASH,APPLIED,2025-09-14 12:05:00,2025-09-14 12:05:00
1700002221,1600002221,1200002221,91409.61,2024-08-09 20:21:00,CASH,APPLIED,2024-04-28 20:21:00,2024-04-28 20:21:00
1700002222,1600002222,1200002222,15846.8,2025-04-21 09:04:00,CASH,APPLIED,2025-02-28 09:04:00,2025-02-28 09:04:00
1700002223,1600002223,1200002223,4820.22,2025-06-17 09:04:00,CASH,APPLIED,2025-02-28 09:04:00,2025-02-28 09:04:00
1700002224,1600002224,1200002224,15232.07,2026-02-16 16:09:00,CASH,APPLIED,2025-10-25 16:09:00,2025-10-25 16:09:00
1700002225,1600002225,1200002225,27218.44,2025-11-27 16:09:00,CASH,APPLIED,2025-10-25 16:09:00,2025-10-25 16:09:00
1700002226,1600002226,1200002226,7456.33,2025-12-12 16:09:00,CASH,APPLIED,2025-10-25 16:09:00,2025-10-25 16:09:00
1700002227,1600002227,1200002227,12743.22,2026-02-06 16:09:00,CASH,APPLIED,2025-10-25 16:09:00,2025-10-25 16:09:00
1700002228,1600002228,1200002228,2629.06,2025-02-24 03:03:00,CASH,APPLIED,2024-12-12 03:03:00,2024-12-12 03:03:00
1700002229,1600002229,1200002229,9766.39,2025-01-04 03:03:00,CASH,APPLIED,2024-12-12 03:03:00,2024-12-12 03:03:00
1700002230,1600002230,1200002230,14644.73,2025-01-11 03:03:00,CASH,APPLIED,2024-12-12 03:03:00,2024-12-12 03:03:00
1700002231,1600002231,1200002231,30771.46,2025-04-12 03:03:00,CASH,APPLIED,2024-12-12 03:03:00,2024-12-12 03:03:00
1700002232,1600002232,1200002232,61357.05,2024-07-21 05:45:00,CASH,APPLIED,2024-05-03 05:45:00,2024-05-03 05:45:00
1700002233,1600002233,1200002233,61377.31,2024-07-10 05:45:00,CASH,APPLIED,2024-05-03 05:45:00,2024-05-03 05:45:00
1700002234,1600002234,1200002234,84200.66,2024-07-26 05:45:00,CASH,APPLIED,2024-05-03 05:45:00,2024-05-03 05:45:00
1700002235,1600002235,1200002235,128321.12,2025-11-01 12:30:00,CASH,APPLIED,2025-09-22 12:30:00,2025-09-22 12:30:00
1700002236,1600002236,1200002236,5452.44,2025-09-14 08:37:00,CASH,APPLIED,2025-07-30 08:37:00,2025-07-30 08:37:00
1700002237,1600002237,1200002237,27576.41,2025-09-01 08:37:00,CASH,APPLIED,2025-07-30 08:37:00,2025-07-30 08:37:00
1700002238,1600002238,1200002238,3421.95,2025-09-02 22:02:00,CASH,APPLIED,2025-05-22 22:02:00,2025-05-22 22:02:00
1700002239,1600002239,1200002239,766.34,2025-08-31 22:02:00,CASH,APPLIED,2025-05-22 22:02:00,2025-05-22 22:02:00
1700002240,1600002240,1200002240,73687.02,2025-07-20 22:02:00,CASH,APPLIED,2025-05-22 22:02:00,2025-05-22 22:02:00
1700002241,1600002241,1200002241,47605.37,2026-03-18 03:39:00,CASH,APPLIED,2025-11-23 03:39:00,2025-11-23 03:39:00
1700002242,1600002242,1200002242,19215.16,2025-09-07 17:30:00,CASH,APPLIED,2025-06-26 17:30:00,2025-06-26 17:30:00
1700002243,1600002243,1200002243,5705.72,2024-07-29 00:13:00,CASH,APPLIED,2024-05-29 00:13:00,2024-05-29 00:13:00
1700002244,1600002244,1200002244,15769.58,2024-08-01 00:13:00,CASH,APPLIED,2024-05-29 00:13:00,2024-05-29 00:13:00
1700002245,1600002245,1200002245,15576.31,2024-08-30 00:13:00,CASH,APPLIED,2024-05-29 00:13:00,2024-05-29 00:13:00
1700002246,1600002246,1200002246,51173.07,2024-08-06 00:13:00,CASH,APPLIED,2024-05-29 00:13:00,2024-05-29 00:13:00
1700002247,1600002247,1200002247,28347.07,2024-07-12 00:13:00,CASH,APPLIED,2024-05-29 00:13:00,2024-05-29 00:13:00
1700002248,1600002248,1200002248,28806.91,2025-07-20 08:23:00,CASH,APPLIED,2025-05-21 08:23:00,2025-05-21 08:23:00
1700002249,1600002249,1200002249,6313.47,2025-09-14 08:23:00,CASH,APPLIED,2025-05-21 08:23:00,2025-05-21 08:23:00
1700002250,1600002250,1200002250,5436.13,2025-04-25 15:08:00,CASH,APPLIED,2025-03-04 15:08:00,2025-03-04 15:08:00
1700002251,1600002251,1200002251,124675.22,2026-01-26 10:28:00,CASH,APPLIED,2025-12-12 10:28:00,2025-12-12 10:28:00
1700002252,1600002252,1200002252,7343.17,2026-03-26 10:28:00,CASH,APPLIED,2025-12-12 10:28:00,2025-12-12 10:28:00
1700002253,1600002253,1200002253,72482.7,2026-01-16 10:28:00,CASH,APPLIED,2025-12-12 10:28:00,2025-12-12 10:28:00
1700002254,1600002254,1200002254,1.25,2024-11-16 02:15:00,CASH,APPLIED,2024-07-12 02:15:00,2024-07-12 02:15:00
1700002255,1600002255,1200002255,5160.8,2024-11-04 02:15:00,CASH,APPLIED,2024-07-12 02:15:00,2024-07-12 02:15:00
1700002256,1600002256,1200002256,28749.69,2024-08-05 02:15:00,CASH,APPLIED,2024-07-12 02:15:00,2024-07-12 02:15:00
1700002257,1600002257,1200002257,26064.92,2025-09-25 13:55:00,CASH,APPLIED,2025-08-25 13:55:00,2025-08-25 13:55:00
1700002258,1600002258,1200002258,85668.59,2026-03-30 16:27:00,CASH,APPLIED,2025-12-15 16:27:00,2025-12-15 16:27:00
1700002259,1600002259,1200002259,44249.65,2026-04-13 16:27:00,CASH,APPLIED,2025-12-15 16:27:00,2025-12-15 16:27:00
1700002260,1600002260,1200002260,36915.05,2026-04-20 20:06:00,CASH,APPLIED,2026-01-21 20:06:00,2026-01-21 20:06:00
1700002261,1600002261,1200002261,21620.61,2026-03-04 20:06:00,CASH,APPLIED,2026-01-21 20:06:00,2026-01-21 20:06:00
1700002262,1600002262,1200002262,73529.01,2026-04-27 20:06:00,CASH,APPLIED,2026-01-21 20:06:00,2026-01-21 20:06:00
1700002263,1600002263,1200002263,118891.33,2026-03-08 20:06:00,CASH,APPLIED,2026-01-21 20:06:00,2026-01-21 20:06:00
1700002264,1600002264,1200002264,85427.82,2026-03-25 18:02:00,CASH,APPLIED,2026-02-12 18:02:00,2026-02-12 18:02:00
1700002265,1600002265,1200002265,7780.84,2026-01-16 13:00:00,CASH,APPLIED,2025-11-15 13:00:00,2025-11-15 13:00:00
1700002266,1600002266,1200002266,122286.4,2024-11-26 12:34:00,CASH,APPLIED,2024-08-24 12:34:00,2024-08-24 12:34:00
1700002267,1600002267,1200002267,47320.11,2025-02-21 01:03:00,CASH,APPLIED,2024-11-24 01:03:00,2024-11-24 01:03:00
1700002268,1600002268,1200002268,11870.94,2025-03-31 01:03:00,CASH,APPLIED,2024-11-24 01:03:00,2024-11-24 01:03:00
1700002269,1600002269,1200002269,29172.63,2024-09-02 08:50:00,CASH,APPLIED,2024-06-04 08:50:00,2024-06-04 08:50:00
1700002270,1600002270,1200002270,14012.19,2025-12-01 02:00:00,CASH,APPLIED,2025-08-12 02:00:00,2025-08-12 02:00:00
1700002271,1600002271,1200002271,97766.28,2026-03-26 21:14:00,CASH,APPLIED,2026-03-01 21:14:00,2026-03-01 21:14:00
1700002272,1600002272,1200002272,41380.13,2026-02-16 15:10:00,CASH,APPLIED,2025-12-05 15:10:00,2025-12-05 15:10:00
1700002273,1600002273,1200002273,16015.64,2025-08-27 20:13:00,CASH,APPLIED,2025-05-04 20:13:00,2025-05-04 20:13:00
1700002274,1600002274,1200002274,106350.17,2025-08-11 07:55:00,CASH,APPLIED,2025-05-25 07:55:00,2025-05-25 07:55:00
1700002275,1600002275,1200002275,1707.84,2024-07-31 14:00:00,CASH,APPLIED,2024-06-01 14:00:00,2024-06-01 14:00:00
1700002276,1600002276,1200002276,27224.27,2025-09-22 14:53:00,CASH,APPLIED,2025-06-16 14:53:00,2025-06-16 14:53:00
1700002277,1600002277,1200002277,18379.38,2025-09-30 14:53:00,CASH,APPLIED,2025-06-16 14:53:00,2025-06-16 14:53:00
1700002278,1600002278,1200002278,96773.35,2025-08-16 14:53:00,CASH,APPLIED,2025-06-16 14:53:00,2025-06-16 14:53:00
1700002279,1600002279,1200002279,27571.17,2024-10-16 16:52:00,CASH,APPLIED,2024-07-19 16:52:00,2024-07-19 16:52:00
1700002280,1600002280,1200002280,9068.3,2025-04-05 10:38:00,CASH,APPLIED,2025-01-09 10:38:00,2025-01-09 10:38:00
1700002281,1600002281,1200002281,11039.24,2025-02-18 08:36:00,CASH,APPLIED,2024-10-30 08:36:00,2024-10-30 08:36:00
1700002282,1600002282,1200002282,567.22,2025-01-03 08:36:00,CASH,APPLIED,2024-10-30 08:36:00,2024-10-30 08:36:00
1700002283,1600002283,1200002283,51719.14,2025-01-20 08:36:00,CASH,APPLIED,2024-10-30 08:36:00,2024-10-30 08:36:00
1700002284,1600002284,1200002284,8963.77,2024-11-25 08:36:00,CASH,APPLIED,2024-10-30 08:36:00,2024-10-30 08:36:00
1700002285,1600002285,1200002285,26076.56,2025-01-27 08:36:00,CASH,APPLIED,2024-10-30 08:36:00,2024-10-30 08:36:00
1700002286,1600002286,1200002286,9188.46,2024-11-19 18:30:00,CASH,APPLIED,2024-09-03 18:30:00,2024-09-03 18:30:00
1700002287,1600002287,1200002287,136182.68,2026-05-04 18:23:00,CASH,APPLIED,2025-12-22 18:23:00,2025-12-22 18:23:00
1700002288,1600002288,1200002288,3095.29,2026-04-18 18:23:00,CASH,APPLIED,2025-12-22 18:23:00,2025-12-22 18:23:00
1700002289,1600002289,1200002289,22507.56,2025-05-18 08:23:00,CASH,APPLIED,2025-02-27 08:23:00,2025-02-27 08:23:00
1700002290,1600002290,1200002290,79740.34,2025-05-23 08:23:00,CASH,APPLIED,2025-02-27 08:23:00,2025-02-27 08:23:00
1700002291,1600002291,1200002291,68867.43,2025-09-09 21:50:00,CASH,APPLIED,2025-08-13 21:50:00,2025-08-13 21:50:00
1700002292,1600002292,1200002292,14940.07,2025-12-03 21:50:00,CASH,APPLIED,2025-08-13 21:50:00,2025-08-13 21:50:00
1700002293,1600002293,1200002293,12210.09,2025-01-07 09:51:00,CASH,APPLIED,2024-10-24 09:51:00,2024-10-24 09:51:00
1700002294,1600002294,1200002294,1036.38,2025-02-23 09:51:00,CASH,APPLIED,2024-10-24 09:51:00,2024-10-24 09:51:00
1700002295,1600002295,1200002295,57037.91,2024-11-24 09:51:00,CASH,APPLIED,2024-10-24 09:51:00,2024-10-24 09:51:00
1700002296,1600002296,1200002296,2830.98,2024-09-19 10:01:00,CASH,APPLIED,2024-07-21 10:01:00,2024-07-21 10:01:00
1700002297,1600002297,1200002297,11250.26,2025-10-14 17:25:00,CASH,APPLIED,2025-08-13 17:25:00,2025-08-13 17:25:00
1700002298,1600002298,1200002298,24431.4,2026-01-01 17:25:00,CASH,APPLIED,2025-08-13 17:25:00,2025-08-13 17:25:00
