customer_trx_id,trx_number,trx_date,sold_to_customer_id,cust_trx_type,trx_amount,tax_amount,status
1200002747,INV20241120002747,2024-11-20 02:32:00,300000878,INVOICE,9487.20,1091.45,OPEN
1200002748,INV20241127002748,2024-11-27 02:32:00,300000878,INVOICE,91869.52,10569.06,CLOSED
1200002749,INV20241103002749,2024-11-03 05:20:00,300000225,INVOICE,2077.08,238.96,CLOSED
1200002750,INV20250303002750,2025-03-03 16:56:00,300000634,INVOICE,97751.41,11245.74,OPEN
1200002751,INV20250406002751,2025-04-06 07:34:00,300000676,INVOICE,52676.94,6060.18,CLOSED
1200002752,INV20250404002752,2025-04-04 07:34:00,300000676,INVOICE,21899.59,2519.42,OPEN
1200002753,INV20241027002753,2024-10-27 23:27:00,300000217,INVOICE,826.62,95.10,CLOSED
1200002754,INV20260301002754,2026-03-01 13:31:00,300000225,INVOICE,34102.77,3923.33,OPEN
1200002755,INV20260116002755,2026-01-16 16:36:00,300000646,INVOICE,89412.69,10286.42,OPEN
1200002756,INV20251116002756,2025-11-16 19:06:00,300000765,INVOICE,77022.14,8860.95,CLOSED
1200002757,INV20250610002757,2025-06-10 14:53:00,300000288,INVOICE,10449.97,1202.21,OPEN
1200002758,INV20250803002758,2025-08-03 05:54:00,300000142,INVOICE,143167.35,16470.58,OPEN
1200002759,INV20250730002759,2025-07-30 05:54:00,300000142,INVOICE,35886.28,4128.51,CLOSED
1200002760,INV20250803002760,2025-08-03 05:54:00,300000142,INVOICE,81944.59,9427.25,OPEN
1200002761,INV20241030002761,2024-10-30 11:58:00,300000749,INVOICE,114715.28,13197.33,OPEN
1200002762,INV20241026002762,2024-10-26 11:58:00,300000749,INVOICE,44771.45,5150.70,OPEN
1200002763,INV20250518002763,2025-05-18 03:40:00,300000450,INVOICE,126107.03,14507.89,CLOSED
1200002764,INV20260408002764,2026-04-08 06:39:00,300000852,INVOICE,24593.18,2829.30,CLOSED
1200002765,INV20260414002765,2026-04-14 06:39:00,300000852,INVOICE,111761.23,12857.49,CLOSED
1200002766,INV20241217002766,2024-12-17 20:05:00,300000643,INVOICE,13267.84,1526.39,OPEN
1200002767,INV20241114002767,2024-11-14 06:29:00,300000824,INVOICE,175538.75,20194.72,OPEN
1200002768,INV20250327002768,2025-03-27 05:28:00,300000929,INVOICE,34346.07,3951.32,CLOSED
1200002769,INV20250408002769,2025-04-08 05:28:00,300000929,INVOICE,53005.00,6097.92,OPEN
1200002770,INV20240904002770,2024-09-04 13:14:00,300000406,INVOICE,1354.58,155.84,CLOSED
1200002771,INV20240516002771,2024-05-16 19:04:00,300000744,INVOICE,68105.34,7835.13,OPEN
1200002772,INV20240517002772,2024-05-17 19:04:00,300000744,INVOICE,9058.62,1042.14,CLOSED
1200002773,INV20240503002773,2024-05-03 19:04:00,300000744,INVOICE,154018.86,17718.98,OPEN
1200002774,INV20260318002774,2026-03-18 12:09:00,300000763,INVOICE,11311.37,1301.31,CLOSED
1200002775,INV20250616002775,2025-06-16 18:46:00,300000198,INVOICE,99157.35,11407.48,OPEN
1200002776,INV20250623002776,2025-06-23 18:46:00,300000198,INVOICE,40432.94,4651.58,OPEN
1200002777,INV20241218002777,2024-12-18 13:09:00,300000041,INVOICE,94279.78,10846.35,OPEN
1200002778,INV20250123002778,2025-01-23 13:24:00,300000369,INVOICE,94143.11,10830.62,OPEN
1200002779,INV20250129002779,2025-01-29 13:24:00,300000369,INVOICE,113245.50,13028.24,OPEN
1200002780,INV20240531002780,2024-05-31 04:43:00,300000860,INVOICE,57802.00,6649.79,OPEN
1200002781,INV20260217002781,2026-02-17 06:54:00,300000859,INVOICE,15996.38,1840.29,CLOSED
1200002782,INV20250919002782,2025-09-19 15:29:00,300000265,INVOICE,94369.44,10856.66,OPEN
1200002783,INV20250929002783,2025-09-29 15:29:00,300000265,INVOICE,67521.84,7768.00,CLOSED
1200002784,INV20250929002784,2025-09-29 15:29:00,300000265,INVOICE,15568.15,1791.03,CLOSED
1200002785,INV20250920002785,2025-09-20 15:29:00,300000265,INVOICE,36879.20,4242.74,OPEN
1200002786,INV20250820002786,2025-08-20 17:42:00,300000069,INVOICE,34311.96,3947.39,CLOSED
1200002787,INV20240810002787,2024-08-10 05:50:00,300000131,INVOICE,1640.48,188.73,CLOSED
1200002788,INV20250807002788,2025-08-07 00:51:00,300000579,INVOICE,2530.52,291.12,CLOSED
1200002789,INV20250418002789,2025-04-18 11:13:00,300000591,INVOICE,21155.65,2433.84,OPEN
1200002790,INV20250418002790,2025-04-18 11:13:00,300000591,INVOICE,64883.70,7464.50,CLOSED
1200002791,INV20250409002791,2025-04-09 12:49:00,300000313,INVOICE,5477.08,630.11,OPEN
1200002792,INV20260216002792,2026-02-16 03:48:00,300000329,INVOICE,56040.54,6447.14,OPEN
1200002793,INV20260215002793,2026-02-15 03:48:00,300000329,INVOICE,3959.93,455.57,OPEN
1200002794,INV20260218002794,2026-02-18 03:48:00,300000329,INVOICE,7828.80,900.66,OPEN
1200002795,INV20250616002795,2025-06-16 07:02:00,300000985,INVOICE,128064.57,14733.09,CLOSED
1200002796,INV20251130002796,2025-11-30 23:35:00,300000167,INVOICE,30752.41,3537.89,CLOSED
1200002797,INV20251205002797,2025-12-05 23:35:00,300000167,INVOICE,6242.40,718.15,OPEN
1200002798,INV20240613002798,2024-06-13 18:01:00,300000733,INVOICE,24876.03,2861.84,CLOSED
1200002799,INV20240923002799,2024-09-23 00:13:00,300000087,INVOICE,136263.89,15676.38,OPEN
1200002800,INV20240926002800,2024-09-26 00:13:00,300000087,INVOICE,158853.67,18275.20,CLOSED
1200002801,INV20241009002801,2024-10-09 00:13:00,300000087,INVOICE,85947.89,9887.81,CLOSED
1200002802,INV20240927002802,2024-09-27 00:13:00,300000087,INVOICE,48808.32,5615.12,CLOSED
1200002803,INV20241005002803,2024-10-05 00:13:00,300000087,INVOICE,38107.96,4384.10,OPEN
1200002804,INV20250905002804,2025-09-05 16:21:00,300000085,INVOICE,208370.10,23971.78,OPEN
1200002805,INV20250318002805,2025-03-18 23:58:00,300000796,INVOICE,1117.82,128.60,OPEN
1200002806,INV20250731002806,2025-07-31 20:39:00,300000984,INVOICE,13369.56,1538.09,CLOSED
1200002807,INV20250727002807,2025-07-27 20:39:00,300000984,INVOICE,5847.96,672.77,OPEN
1200002808,INV20250506002808,2025-05-06 19:51:00,300000384,INVOICE,39696.45,4566.85,CLOSED
1200002809,INV20250429002809,2025-04-29 19:51:00,300000384,INVOICE,62112.21,7145.65,CLOSED
1200002810,INV20240908002810,2024-09-08 00:54:00,300000914,INVOICE,5254.35,604.48,OPEN
1200002811,INV20240602002811,2024-06-02 07:29:00,300000354,INVOICE,27467.18,3159.94,CLOSED
1200002812,INV20240608002812,2024-06-08 07:29:00,300000354,INVOICE,10729.63,1234.38,OPEN
1200002813,INV20241120002813,2024-11-20 19:41:00,300000815,INVOICE,38612.64,4442.16,CLOSED
1200002814,INV20260210002814,2026-02-10 10:30:00,300000679,INVOICE,20684.12,2379.59,CLOSED
1200002815,INV20260208002815,2026-02-08 10:30:00,300000679,INVOICE,13526.22,1556.11,CLOSED
1200002816,INV20260208002816,2026-02-08 10:30:00,300000679,INVOICE,79340.92,9127.72,OPEN
1200002817,INV20250510002817,2025-05-10 07:48:00,300000402,INVOICE,74909.55,8617.91,CLOSED
1200002818,INV20250627002818,2025-06-27 01:15:00,300000520,INVOICE,107566.75,12374.94,CLOSED
1200002819,INV20250308002819,2025-03-08 07:26:00,300000106,INVOICE,93385.51,10743.47,CLOSED
1200002820,INV20250309002820,2025-03-09 07:26:00,300000106,INVOICE,4433.24,510.02,OPEN
1200002821,INV20250312002821,2025-03-12 07:26:00,300000106,INVOICE,7081.08,814.64,OPEN
1200002822,INV20250316002822,2025-03-16 07:26:00,300000106,INVOICE,1262.26,145.22,CLOSED
1200002823,INV20251016002823,2025-10-16 04:26:00,300000509,INVOICE,20235.57,2327.99,OPEN
1200002824,INV20250624002824,2025-06-24 03:36:00,300000005,INVOICE,15266.65,1756.34,CLOSED
1200002825,INV20250624002825,2025-06-24 03:36:00,300000005,INVOICE,71770.07,8256.73,CLOSED
1200002826,INV20250626002826,2025-06-26 03:36:00,300000005,INVOICE,76880.15,8844.62,OPEN
1200002827,INV20250621002827,2025-06-21 03:36:00,300000005,INVOICE,14586.45,1678.09,OPEN
1200002828,INV20250422002828,2025-04-22 21:18:00,300000228,INVOICE,112093.66,12895.73,CLOSED
1200002829,INV20250806002829,2025-08-06 10:01:00,300000424,INVOICE,41221.94,4742.35,OPEN
1200002830,INV20240730002830,2024-07-30 10:03:00,300000113,INVOICE,52850.29,6080.12,CLOSED
1200002831,INV20240730002831,2024-07-30 10:03:00,300000113,INVOICE,13321.75,1532.59,CLOSED
1200002832,INV20260306002832,2026-03-06 03:25:00,300000253,INVOICE,118019.45,13577.46,OPEN
1200002833,INV20260311002833,2026-03-11 03:25:00,300000253,INVOICE,55667.70,6404.25,CLOSED
1200002834,INV20250330002834,2025-03-30 04:06:00,300000683,INVOICE,148434.86,17076.58,CLOSED
1200002835,INV20251112002835,2025-11-12 12:18:00,300000304,INVOICE,114429.33,13164.44,CLOSED
1200002836,INV20251121002836,2025-11-21 12:18:00,300000304,INVOICE,55349.82,6367.68,CLOSED
1200002837,INV20251123002837,2025-11-23 12:18:00,300000304,INVOICE,6843.73,787.33,OPEN
1200002838,INV20240922002838,2024-09-22 01:34:00,300000867,INVOICE,180685.93,20786.88,OPEN
1200002839,INV20240922002839,2024-09-22 01:34:00,300000867,INVOICE,8023.96,923.11,CLOSED
1200002840,INV20260122002840,2026-01-22 15:39:00,300000297,INVOICE,70285.32,8085.92,OPEN
1200002841,INV20260124002841,2026-01-24 15:39:00,300000297,INVOICE,3319.33,381.87,CLOSED
1200002842,INV20260207002842,2026-02-07 15:39:00,300000297,INVOICE,63747.55,7333.79,CLOSED
1200002843,INV20260208002843,2026-02-08 08:56:00,300000179,INVOICE,52425.69,6031.27,OPEN
1200002844,INV20260212002844,2026-02-12 08:56:00,300000179,INVOICE,69224.37,7963.87,OPEN
1200002845,INV20260209002845,2026-02-09 08:56:00,300000179,INVOICE,125948.29,14489.63,OPEN
1200002846,INV20240816002846,2024-08-16 08:12:00,300000474,INVOICE,43461.89,5000.04,CLOSED
1200002847,INV20240824002847,2024-08-24 08:12:00,300000474,INVOICE,15979.17,1838.31,OPEN
1200002848,INV20250106002848,2025-01-06 22:53:00,300000336,INVOICE,14261.63,1640.72,OPEN
1200002849,INV20251118002849,2025-11-18 19:15:00,300000887,INVOICE,2843.13,327.09,OPEN
1200002850,INV20250828002850,2025-08-28 20:40:00,300000856,INVOICE,9100.83,1047.00,CLOSED
1200002851,INV20240711002851,2024-07-11 05:45:00,300000595,INVOICE,4059.94,467.07,CLOSED
1200002852,INV20251230002852,2025-12-30 09:23:00,300000613,INVOICE,19506.61,2244.12,CLOSED
1200002853,INV20251219002853,2025-12-19 09:23:00,300000613,INVOICE,12868.44,1480.44,CLOSED
1200002854,INV20251231002854,2025-12-31 09:23:00,300000613,INVOICE,32143.08,3697.88,OPEN
1200002855,INV20251230002855,2025-12-30 09:23:00,300000613,INVOICE,17662.43,2031.96,CLOSED
1200002856,INV20250817002856,2025-08-17 14:41:00,300000432,INVOICE,175674.94,20210.39,OPEN
1200002857,INV20250304002857,2025-03-04 18:39:00,300000493,INVOICE,43931.63,5054.08,OPEN
1200002858,INV20250317002858,2025-03-17 18:39:00,300000493,INVOICE,42558.83,4896.15,CLOSED
1200002859,INV20250226002859,2025-02-26 18:39:00,300000493,INVOICE,131554.16,15134.55,OPEN
1200002860,INV20250308002860,2025-03-08 18:39:00,300000493,INVOICE,81692.76,9398.28,CLOSED
1200002861,INV20250325002861,2025-03-25 23:18:00,300000023,INVOICE,35839.06,4123.08,CLOSED
1200002862,INV20260123002862,2026-01-23 22:31:00,300000032,INVOICE,72503.24,8341.08,OPEN
1200002863,INV20260123002863,2026-01-23 22:31:00,300000032,INVOICE,70453.13,8105.23,OPEN
1200002864,INV20260129002864,2026-01-29 22:31:00,300000032,INVOICE,135810.26,15624.19,OPEN
1200002865,INV20250816002865,2025-08-16 08:55:00,300000642,INVOICE,3253.07,374.25,CLOSED
1200002866,INV20250626002866,2025-06-26 01:54:00,300000596,INVOICE,108592.25,12492.91,OPEN
1200002867,INV20250624002867,2025-06-24 01:54:00,300000596,INVOICE,28335.74,3259.86,CLOSED
1200002868,INV20250702002868,2025-07-02 01:54:00,300000596,INVOICE,4760.89,547.71,OPEN
1200002869,INV20240820002869,2024-08-20 22:53:00,300000732,INVOICE,13564.09,1560.47,OPEN
1200002870,INV20240810002870,2024-08-10 18:12:00,300000415,INVOICE,6685.18,769.09,CLOSED
1200002871,INV20240725002871,2024-07-25 18:12:00,300000415,INVOICE,172316.38,19824.01,CLOSED
1200002872,INV20241231002872,2024-12-31 22:08:00,300000277,INVOICE,59295.85,6821.65,CLOSED
1200002873,INV20240704002873,2024-07-04 10:23:00,300000539,INVOICE,13676.24,1573.37,CLOSED
1200002874,INV20250518002874,2025-05-18 21:35:00,300000215,INVOICE,81795.17,9410.06,CLOSED
1200002875,INV20250521002875,2025-05-21 21:35:00,300000215,INVOICE,103603.74,11919.01,OPEN
1200002876,INV20240907002876,2024-09-07 21:24:00,300000569,INVOICE,79897.80,9191.78,CLOSED
1200002877,INV20240923002877,2024-09-23 21:24:00,300000569,INVOICE,6603.00,759.64,CLOSED
1200002878,INV20240916002878,2024-09-16 21:24:00,300000569,INVOICE,6722.81,773.42,OPEN
1200002879,INV20240914002879,2024-09-14 21:24:00,300000569,INVOICE,27190.84,3128.15,OPEN
1200002880,INV20260319002880,2026-03-19 22:36:00,300000612,INVOICE,159436.71,18342.28,CLOSED
1200002881,INV20260305002881,2026-03-05 22:36:00,300000612,INVOICE,55096.54,6338.54,CLOSED
1200002882,INV20240506002882,2024-05-06 07:01:00,300000811,INVOICE,39653.01,4561.85,CLOSED
1200002883,INV20240915002883,2024-09-15 20:03:00,300000939,INVOICE,64720.82,7445.76,CLOSED
1200002884,INV20251011002884,2025-10-11 14:21:00,300000338,INVOICE,56423.02,6491.14,OPEN
1200002885,INV20251011002885,2025-10-11 14:21:00,300000338,INVOICE,16139.47,1856.75,CLOSED
1200002886,INV20260125002886,2026-01-25 16:09:00,300000568,INVOICE,50944.04,5860.82,OPEN
1200002887,INV20250323002887,2025-03-23 05:25:00,300000968,INVOICE,144928.52,16673.19,OPEN
1200002888,INV20250321002888,2025-03-21 05:25:00,300000968,INVOICE,25092.55,2886.75,OPEN
1200002889,INV20250330002889,2025-03-30 05:25:00,300000968,INVOICE,14036.81,1614.85,OPEN
1200002890,INV20260205002890,2026-02-05 07:25:00,300000416,INVOICE,96714.75,11126.48,OPEN
1200002891,INV20251027002891,2025-10-27 00:33:00,300000203,INVOICE,80348.31,9243.61,OPEN
1200002892,INV20251029002892,2025-10-29 00:33:00,300000203,INVOICE,20020.76,2303.27,OPEN
1200002893,INV20250118002893,2025-01-18 05:14:00,300000112,INVOICE,82125.86,9448.11,CLOSED
1200002894,INV20241222002894,2024-12-22 10:54:00,300000627,INVOICE,40858.12,4700.49,CLOSED
1200002895,INV20250819002895,2025-08-19 00:27:00,300000485,INVOICE,6603.32,759.67,OPEN
1200002896,INV20260306002896,2026-03-06 08:50:00,300000954,INVOICE,45940.31,5285.17,OPEN
1200002897,INV20251225002897,2025-12-25 15:01:00,300000058,INVOICE,98659.95,11350.26,CLOSED
1200002898,INV20251005002898,2025-10-05 11:22:00,300000695,INVOICE,113247.56,13028.48,CLOSED
1200002899,INV20250926002899,2025-09-26 11:22:00,300000695,INVOICE,33824.70,3891.34,CLOSED
1200002900,INV20240904002900,2024-09-04 10:41:00,300000543,INVOICE,148316.70,17062.98,OPEN
1200002901,INV20240423002901,2024-04-23 00:45:00,300000134,INVOICE,66819.11,7687.15,OPEN
1200002902,INV20240903002902,2024-09-03 01:34:00,300000786,INVOICE,27010.36,3107.39,CLOSED
1200002903,INV20240711002903,2024-07-11 05:05:00,300000485,INVOICE,67524.92,7768.35,OPEN
1200002904,INV20240525002904,2024-05-25 03:36:00,300000010,INVOICE,116385.53,13389.49,CLOSED
1200002905,INV20240607002905,2024-06-07 03:36:00,300000010,INVOICE,89503.31,10296.84,CLOSED
1200002906,INV20240612002906,2024-06-12 03:36:00,300000010,INVOICE,94262.91,10844.41,OPEN
1200002907,INV20240607002907,2024-06-07 03:36:00,300000010,INVOICE,99892.87,11492.10,OPEN
1200002908,INV20260118002908,2026-01-18 04:55:00,300000445,INVOICE,108258.76,12454.55,OPEN
1200002909,INV20260122002909,2026-01-22 04:55:00,300000445,INVOICE,2360.05,271.51,CLOSED
1200002910,INV20240813002910,2024-08-13 18:02:00,300000736,INVOICE,103527.47,11910.24,OPEN
1200002911,INV20250330002911,2025-03-30 11:46:00,300000370,INVOICE,77912.23,8963.35,CLOSED
1200002912,INV20250918002912,2025-09-18 13:01:00,300000816,INVOICE,28942.84,3329.71,CLOSED
1200002913,INV20250923002913,2025-09-23 13:01:00,300000816,INVOICE,148237.42,17053.86,CLOSED
1200002914,INV20250929002914,2025-09-29 13:01:00,300000816,INVOICE,85649.71,9853.51,OPEN
1200002915,INV20250925002915,2025-09-25 13:01:00,300000816,INVOICE,1589.25,182.83,OPEN
1200002916,INV20240802002916,2024-08-02 23:21:00,300000740,INVOICE,23466.42,2699.68,CLOSED
1200002917,INV20260403002917,2026-04-03 05:10:00,300000023,INVOICE,42281.57,4864.25,CLOSED
1200002918,INV20250623002918,2025-06-23 01:25:00,300000921,INVOICE,55606.05,6397.16,CLOSED
1200002919,INV20250621002919,2025-06-21 01:25:00,300000921,INVOICE,63595.78,7316.33,OPEN
1200002920,INV20250616002920,2025-06-16 01:25:00,300000921,INVOICE,43438.79,4997.38,OPEN
1200002921,INV20251230002921,2025-12-30 01:47:00,300000655,INVOICE,11748.90,1351.64,OPEN
1200002922,INV20260109002922,2026-01-09 01:47:00,300000655,INVOICE,1952.84,224.66,CLOSED
1200002923,INV20240430002923,2024-04-30 19:54:00,300000088,INVOICE,54160.50,6230.85,OPEN
1200002924,INV20240508002924,2024-05-08 19:54:00,300000088,INVOICE,22074.22,2539.51,OPEN
1200002925,INV20240505002925,2024-05-05 19:54:00,300000088,INVOICE,24100.41,2772.61,CLOSED
1200002926,INV20250615002926,2025-06-15 16:14:00,300000985,INVOICE,7095.89,816.34,OPEN
1200002927,INV20250619002927,2025-06-19 16:14:00,300000985,INVOICE,12234.18,1407.47,OPEN
1200002928,INV20250404002928,2025-04-04 13:57:00,300000295,INVOICE,15589.56,1793.49,OPEN
1200002929,INV20250810002929,2025-08-10 13:59:00,300000427,INVOICE,96856.75,11142.81,OPEN
1200002930,INV20250812002930,2025-08-12 13:59:00,300000427,INVOICE,134499.12,15473.35,CLOSED
1200002931,INV20251212002931,2025-12-12 09:43:00,300000469,INVOICE,48678.90,5600.23,CLOSED
1200002932,INV20251205002932,2025-12-05 09:43:00,300000469,INVOICE,34616.10,3982.38,CLOSED
1200002933,INV20240803002933,2024-08-03 01:37:00,300000463,INVOICE,91569.72,10534.57,OPEN
1200002934,INV20260223002934,2026-02-23 21:38:00,300000792,INVOICE,33097.04,3807.62,CLOSED
1200002935,INV20240526002935,2024-05-26 16:29:00,300000819,INVOICE,107256.70,12339.27,CLOSED
1200002936,INV20240602002936,2024-06-02 16:29:00,300000819,INVOICE,15401.58,1771.86,OPEN
1200002937,INV20240610002937,2024-06-10 16:29:00,300000819,INVOICE,9369.71,1077.93,OPEN
1200002938,INV20241022002938,2024-10-22 16:37:00,300000234,INVOICE,125176.38,14400.82,CLOSED
1200002939,INV20240731002939,2024-07-31 07:40:00,300000687,INVOICE,6904.30,794.30,OPEN
1200002940,INV20240618002940,2024-06-18 21:28:00,300000560,INVOICE,12239.83,1408.12,CLOSED
1200002941,INV20240612002941,2024-06-12 15:27:00,300000054,INVOICE,59241.76,6815.42,OPEN
1200002942,INV20240617002942,2024-06-17 15:27:00,300000054,INVOICE,14688.11,1689.78,CLOSED
1200002943,INV20240604002943,2024-06-04 22:15:00,300000694,INVOICE,2679.42,308.25,CLOSED
1200002944,INV20240602002944,2024-06-02 22:15:00,300000694,INVOICE,47790.88,5498.07,OPEN
1200002945,INV20250927002945,2025-09-27 07:26:00,300000168,INVOICE,8202.18,943.61,OPEN
1200002946,INV20240518002946,2024-05-18 15:26:00,300000973,INVOICE,16440.95,1891.44,CLOSED
1200002947,INV20240516002947,2024-05-16 15:26:00,300000973,INVOICE,17830.27,2051.27,CLOSED
1200002948,INV20250608002948,2025-06-08 16:48:00,300000924,INVOICE,3762.74,432.88,OPEN
1200002949,INV20251021002949,2025-10-21 02:26:00,300000129,INVOICE,86897.81,9997.09,OPEN
1200002950,INV20251015002950,2025-10-15 02:26:00,300000129,INVOICE,33622.65,3868.09,CLOSED
1200002951,INV20251014002951,2025-10-14 02:26:00,300000129,INVOICE,85484.88,9834.54,CLOSED
1200002952,INV20241024002952,2024-10-24 23:18:00,300000573,INVOICE,15933.36,1833.04,CLOSED
1200002953,INV20250117002953,2025-01-17 00:50:00,300000721,INVOICE,140280.20,16138.43,OPEN
1200002954,INV20250117002954,2025-01-17 00:50:00,300000721,INVOICE,67787.90,7798.61,OPEN
1200002955,INV20260123002955,2026-01-23 20:51:00,300000196,INVOICE,37073.24,4265.06,OPEN
1200002956,INV20250403002956,2025-04-03 12:13:00,300000329,INVOICE,25707.52,2957.50,CLOSED
1200002957,INV20250411002957,2025-04-11 12:13:00,300000329,INVOICE,7092.68,815.97,OPEN
1200002958,INV20250412002958,2025-04-12 12:13:00,300000329,INVOICE,14504.52,1668.66,CLOSED
1200002959,INV20251222002959,2025-12-22 21:58:00,300000504,INVOICE,24217.22,2786.05,CLOSED
1200002960,INV20251228002960,2025-12-28 21:58:00,300000504,INVOICE,79718.55,9171.16,CLOSED
1200002961,INV20240524002961,2024-05-24 00:55:00,300000996,INVOICE,19635.65,2258.97,OPEN
1200002962,INV20240518002962,2024-05-18 00:55:00,300000996,INVOICE,177782.70,20452.88,OPEN
1200002963,INV20240529002963,2024-05-29 00:55:00,300000996,INVOICE,66757.39,7680.05,OPEN
1200002964,INV20240527002964,2024-05-27 00:55:00,300000996,INVOICE,40462.81,4655.01,CLOSED
1200002965,INV20240904002965,2024-09-04 04:05:00,300000827,INVOICE,76952.28,8852.92,OPEN
1200002966,INV20260219002966,2026-02-19 03:51:00,300000421,INVOICE,83002.66,9548.98,OPEN
1200002967,INV20241219002967,2024-12-19 02:10:00,300000990,INVOICE,12545.15,1443.25,CLOSED
1200002968,INV20251207002968,2025-12-07 21:55:00,300000536,INVOICE,60041.95,6907.48,OPEN
1200002969,INV20251202002969,2025-12-02 21:55:00,300000536,INVOICE,12583.49,1447.66,OPEN
1200002970,INV20260117002970,2026-01-17 01:01:00,300000756,INVOICE,21435.49,2466.03,OPEN
1200002971,INV20260107002971,2026-01-07 01:01:00,300000756,INVOICE,179912.27,20697.87,OPEN
1200002972,INV20240430002972,2024-04-30 20:36:00,300000290,INVOICE,41026.63,4719.88,OPEN
1200002973,INV20240426002973,2024-04-26 20:36:00,300000290,INVOICE,129349.74,14880.94,CLOSED
1200002974,INV20240506002974,2024-05-06 20:36:00,300000290,INVOICE,26258.07,3020.84,CLOSED
1200002975,INV20250407002975,2025-04-07 03:20:00,300000840,INVOICE,35605.07,4096.16,OPEN
1200002976,INV20250414002976,2025-04-14 03:20:00,300000840,INVOICE,45089.17,5187.25,OPEN
1200002977,INV20250127002977,2025-01-27 19:45:00,300000765,INVOICE,1029.79,118.47,CLOSED
1200002978,INV20251128002978,2025-11-28 19:33:00,300000941,INVOICE,1444.86,166.22,OPEN
1200002979,INV20251205002979,2025-12-05 19:33:00,300000941,INVOICE,123594.99,14218.89,CLOSED
1200002980,INV20250117002980,2025-01-17 13:06:00,300000444,INVOICE,70266.30,8083.73,CLOSED
1200002981,INV20260321002981,2026-03-21 00:56:00,300000574,INVOICE,28875.21,3321.93,CLOSED
1200002982,INV20260226002982,2026-02-26 20:27:00,300000064,INVOICE,35205.55,4050.20,OPEN
1200002983,INV20260215002983,2026-02-15 20:27:00,300000064,INVOICE,30922.91,3557.50,OPEN
1200002984,INV20260220002984,2026-02-20 20:27:00,300000064,INVOICE,63020.79,7250.18,OPEN
1200002985,INV20240523002985,2024-05-23 07:11:00,300000218,INVOICE,25378.15,2919.61,OPEN
1200002986,INV20240530002986,2024-05-30 07:11:00,300000218,INVOICE,59978.05,6900.13,CLOSED
1200002987,INV20240822002987,2024-08-22 18:17:00,300000369,INVOICE,40070.00,4609.82,OPEN
1200002988,INV20240823002988,2024-08-23 18:17:00,300000369,INVOICE,148579.99,17093.27,CLOSED
1200002989,INV20240830002989,2024-08-30 18:17:00,300000369,INVOICE,30263.05,3481.59,CLOSED
1200002990,INV20251217002990,2025-12-17 12:22:00,300000286,INVOICE,6115.10,703.51,CLOSED
1200002991,INV20251226002991,2025-12-26 12:22:00,300000286,INVOICE,8488.01,976.50,CLOSED
1200002992,INV20240828002992,2024-08-28 17:43:00,300000524,INVOICE,42465.21,4885.38,OPEN
1200002993,INV20240825002993,2024-08-25 17:43:00,300000524,INVOICE,10844.07,1247.55,OPEN
1200002994,INV20240523002994,2024-05-23 02:53:00,300000769,INVOICE,17018.60,1957.89,CLOSED
1200002995,INV20240907002995,2024-09-07 14:36:00,300000509,INVOICE,32199.64,3704.38,CLOSED
1200002996,INV20240908002996,2024-09-08 14:36:00,300000509,INVOICE,1186.61,136.51,CLOSED
1200002997,INV20240921002997,2024-09-21 14:36:00,300000509,INVOICE,23069.98,2654.07,CLOSED
1200002998,INV20241215002998,2024-12-15 22:11:00,300000307,INVOICE,1213.74,139.63,CLOSED
1200002999,INV20241226002999,2024-12-26 22:11:00,300000307,INVOICE,73083.34,8407.82,OPEN
1200003000,INV20241221003000,2024-12-21 22:11:00,300000307,INVOICE,110870.00,12754.96,OPEN
1200003001,INV20241218003001,2024-12-18 22:11:00,300000307,INVOICE,19962.75,2296.60,CLOSED
1200003002,INV20241210003002,2024-12-10 22:11:00,300000307,INVOICE,20412.50,2348.34,CLOSED
1200003003,INV20240723003003,2024-07-23 23:40:00,300000112,INVOICE,16671.01,1917.90,OPEN
1200003004,INV20240720003004,2024-07-20 23:40:00,300000112,INVOICE,8389.54,965.17,CLOSED
1200003005,INV20251110003005,2025-11-10 10:34:00,300000416,INVOICE,65255.83,7507.31,CLOSED
1200003006,INV20240510003006,2024-05-10 05:30:00,300000008,INVOICE,194849.04,22416.26,CLOSED
1200003007,INV20241028003007,2024-10-28 04:32:00,300000214,INVOICE,27174.88,3126.31,CLOSED
1200003008,INV20241104003008,2024-11-04 04:32:00,300000214,INVOICE,8669.61,997.39,OPEN
1200003009,INV20241102003009,2024-11-02 04:32:00,300000214,INVOICE,20129.07,2315.73,OPEN
1200003010,INV20241105003010,2024-11-05 04:32:00,300000214,INVOICE,85635.87,9851.91,OPEN
1200003011,INV20240924003011,2024-09-24 13:33:00,300000576,INVOICE,35720.02,4109.38,CLOSED
1200003012,INV20241211003012,2024-12-11 13:06:00,300000498,INVOICE,97625.58,11231.26,OPEN
1200003013,INV20250707003013,2025-07-07 14:28:00,300000911,INVOICE,105070.42,12087.75,OPEN
1200003014,INV20250708003014,2025-07-08 14:28:00,300000911,INVOICE,99339.74,11428.47,OPEN
1200003015,INV20260301003015,2026-03-01 05:40:00,300000396,INVOICE,48679.93,5600.35,CLOSED
1200003016,INV20240907003016,2024-09-07 19:10:00,300000756,INVOICE,22274.18,2562.52,CLOSED
1200003017,INV20240906003017,2024-09-06 19:10:00,300000756,INVOICE,15914.90,1830.92,OPEN
