header_id,order_number,sold_to_org_id,order_date,booked_date,order_amount,discount_amount,tax_amount,flow_status_code,salesrep_id
900001454,SO20251125001454,300000357,2025-11-25 18:54:00,2025-11-27 18:54:00,256656.37,15748.24,29526.84,BOOKED,800000035
900001455,SO20250524001455,300000231,2025-05-24 15:29:00,2025-05-27 15:29:00,153456.87,4762.60,17654.33,BOOKED,800000073
900001456,SO20260128001456,300000742,2026-01-28 05:20:00,2026-01-31 05:20:00,141397.18,2797.66,16266.94,CLOSED,800000040
900001457,SO20260213001457,300000172,2026-02-13 07:14:00,2026-02-15 07:14:00,139981.63,4208.65,16104.08,CLOSED,800000094
900001458,SO20240416001458,300000895,2024-04-16 19:37:00,2024-04-17 19:37:00,249600.01,22642.79,28715.05,CLOSED,800000088
900001459,SO20240410001459,300000321,2024-04-10 16:50:00,2024-04-12 16:50:00,201436.49,6498.58,23174.11,CLOSED,800000065
900001460,SO20240517001460,300000074,2024-05-17 09:53:00,2024-05-18 09:53:00,27667.29,0.00,3182.96,CLOSED,800000079
900001461,SO20250305001461,300000978,2025-03-05 18:53:00,2025-03-08 18:53:00,270469.59,7730.87,31115.97,CLOSED,800000088
900001462,SO20240413001462,300000295,2024-04-13 10:34:00,2024-04-15 10:34:00,155658.19,2811.28,17907.58,BOOKED,800000008
900001463,SO20250609001463,300000465,2025-06-09 10:36:00,2025-06-10 10:36:00,105847.69,9460.70,12177.17,CLOSED,800000104
900001464,SO20251211001464,300000461,2025-12-11 08:20:00,2025-12-14 08:20:00,123731.46,11410.51,14234.59,BOOKED,800000085
900001465,SO20260126001465,300000494,2026-01-26 21:44:00,2026-01-28 21:44:00,328102.46,15387.15,37746.31,CLOSED,800000002
900001466,SO20250922001466,300000406,2025-09-22 20:20:00,2025-09-25 20:20:00,182469.71,3295.42,20992.09,CLOSED,800000049
900001467,SO20240501001467,300000412,2024-05-01 12:38:00,2024-05-02 12:38:00,61866.35,2881.55,7117.37,BOOKED,800000006
900001468,SO20260126001468,300000848,2026-01-26 10:53:00,2026-01-28 10:53:00,32451.43,1511.43,3733.35,CLOSED,800000013
900001469,SO20250121001469,300000674,2025-01-21 04:58:00,2025-01-24 04:58:00,113390.20,7326.29,13044.89,CLOSED,800000071
900001470,SO20250220001470,300000884,2025-02-20 09:14:00,2025-02-21 09:14:00,52078.37,1648.02,5991.31,CANCELLED,800000095
900001471,SO20240419001471,300000223,2024-04-19 08:06:00,2024-04-19 08:06:00,28146.30,2862.12,3238.07,CLOSED,800000095
900001472,SO20240608001472,300000715,2024-06-08 05:14:00,2024-06-11 05:14:00,110782.09,4658.84,12744.84,CLOSED,800000077
900001473,SO20250612001473,300000918,2025-06-12 04:07:00,2025-06-12 04:07:00,24221.11,0.00,2786.50,CLOSED,800000080
900001474,SO20250707001474,300000151,2025-07-07 14:23:00,2025-07-10 14:23:00,95135.24,6437.75,10944.76,BOOKED,800000062
900001475,SO20240829001475,300000665,2024-08-29 14:10:00,2024-08-31 14:10:00,393881.43,24714.75,45313.80,CLOSED,800000069
900001476,SO20240516001476,300000376,2024-05-16 12:12:00,2024-05-17 12:12:00,143427.97,3509.52,16500.56,BOOKED,800000048
900001477,SO20241209001477,300000211,2024-12-09 16:00:00,2024-12-10 16:00:00,22858.24,1305.83,2629.71,CLOSED,800000083
900001478,SO20240802001478,300000080,2024-08-02 09:08:00,2024-08-04 09:08:00,2886.79,0.00,332.11,CLOSED,800000112
900001479,SO20250829001479,300000829,2025-08-29 21:46:00,2025-08-31 21:46:00,26132.62,1224.94,3006.41,CLOSED,800000058
900001480,SO20241102001480,300000526,2024-11-02 04:18:00,2024-11-02 04:18:00,162162.38,1125.77,18655.85,CLOSED,800000053
900001481,SO20250914001481,300000150,2025-09-14 00:05:00,2025-09-16 00:05:00,112331.65,7686.42,12923.11,CLOSED,800000045
900001482,SO20240809001482,300000844,2024-08-09 10:46:00,2024-08-09 10:46:00,228274.55,12436.43,26261.67,BOOKED,800000069
900001483,SO20240522001483,300000564,2024-05-22 04:07:00,2024-05-22 04:07:00,75903.31,8172.46,8732.24,CLOSED,800000053
900001484,SO20241004001484,300000109,2024-10-04 08:47:00,2024-10-07 08:47:00,73972.23,3445.43,8510.08,BOOKED,800000047
900001485,SO20241207001485,300000645,2024-12-07 02:47:00,2024-12-09 02:47:00,43956.01,4484.61,5056.89,BOOKED,800000030
900001486,SO20251221001486,300000229,2025-12-21 12:13:00,2025-12-24 12:13:00,41539.04,750.17,4778.83,BOOKED,800000001
900001487,SO20241115001487,300000745,2024-11-15 02:33:00,2024-11-16 02:33:00,140079.84,0.00,16115.38,CLOSED,800000104
900001488,SO20241219001488,300000293,2024-12-19 09:15:00,2024-12-20 09:15:00,304906.58,18874.43,35077.74,ENTERED,800000098
900001489,SO20250424001489,300000630,2025-04-24 07:24:00,2025-04-25 07:24:00,74127.99,0.00,8528.00,CANCELLED,800000009
900001490,SO20241231001490,300000054,2024-12-31 19:59:00,2025-01-01 19:59:00,190643.33,10702.44,21932.42,CLOSED,800000022
900001491,SO20250818001491,300000038,2025-08-18 22:48:00,2025-08-21 22:48:00,129744.79,7864.93,14926.40,BOOKED,800000094
900001492,SO20250510001492,300000161,2025-05-10 23:20:00,2025-05-12 23:20:00,9484.37,0.00,1091.12,CLOSED,800000018
900001493,SO20250220001493,300000525,2025-02-20 13:09:00,2025-02-23 13:09:00,16408.59,764.24,1887.71,BOOKED,800000015
900001494,SO20240630001494,300000428,2024-06-30 00:27:00,2024-07-01 00:27:00,202704.59,5326.95,23319.99,BOOKED,800000048
900001495,SO20250228001495,300000280,2025-02-28 11:08:00,2025-03-03 11:08:00,246232.05,680.26,28327.58,CLOSED,800000019
900001496,SO20241031001496,300000762,2024-10-31 13:37:00,2024-10-31 13:37:00,29866.09,1391.07,3435.92,CLOSED,800000025
900001497,SO20250405001497,300000465,2025-04-05 02:11:00,2025-04-05 02:11:00,189354.11,10559.02,21784.11,ENTERED,800000100
900001498,SO20240702001498,300000231,2024-07-02 17:47:00,2024-07-04 17:47:00,17009.79,0.00,1956.88,CLOSED,800000056
900001499,SO20241017001499,300000748,2024-10-17 23:17:00,2024-10-19 23:17:00,58401.02,2720.04,6718.70,ENTERED,800000102
900001500,SO20260208001500,300000635,2026-02-08 19:01:00,2026-02-10 19:01:00,328278.30,18782.23,37766.53,CLOSED,800000102
900001501,SO20250911001501,300000991,2025-09-11 23:49:00,2025-09-13 23:49:00,96931.66,9531.10,11151.43,BOOKED,800000012
900001502,SO20260311001502,300000746,2026-03-11 04:10:00,2026-03-11 04:10:00,115061.90,0.00,13237.21,CLOSED,800000071
900001503,SO20240410001503,300000362,2024-04-10 05:39:00,2024-04-12 05:39:00,13205.36,0.00,1519.20,CLOSED,800000012
900001504,SO20250817001504,300000774,2025-08-17 20:41:00,2025-08-17 20:41:00,119267.05,11727.45,13720.99,ENTERED,800000020
900001505,SO20240731001505,300000208,2024-07-31 11:45:00,2024-08-02 11:45:00,52876.73,4069.07,6083.16,BOOKED,800000094
900001506,SO20240418001506,300000849,2024-04-18 05:23:00,2024-04-21 05:23:00,43470.66,3345.19,5001.05,CLOSED,800000005
900001507,SO20240813001507,300000898,2024-08-13 23:59:00,2024-08-15 23:59:00,81514.06,8528.20,9377.72,CLOSED,800000051
900001508,SO20250718001508,300000495,2025-07-18 00:07:00,2025-07-19 00:07:00,30681.52,2360.99,3529.73,CLOSED,800000114
900001509,SO20250313001509,300000518,2025-03-13 12:48:00,2025-03-13 12:48:00,20076.89,935.12,2309.73,BOOKED,800000049
900001510,SO20250616001510,300000801,2025-06-16 07:51:00,2025-06-16 07:51:00,33459.32,1654.84,3849.30,ENTERED,800000028
900001511,SO20250826001511,300000274,2025-08-26 09:31:00,2025-08-26 09:31:00,37189.22,0.00,4278.41,CLOSED,800000086
900001512,SO20241115001512,300000864,2024-11-15 08:03:00,2024-11-16 08:03:00,45685.55,3274.21,5255.86,CLOSED,800000080
900001513,SO20250330001513,300000695,2025-03-30 22:32:00,2025-03-31 22:32:00,291569.85,0.00,33543.43,CLOSED,800000089
900001514,SO20241212001514,300000478,2024-12-12 13:43:00,2024-12-12 13:43:00,15687.97,283.32,1804.81,BOOKED,800000112
900001515,SO20250210001515,300000759,2025-02-10 07:24:00,2025-02-10 07:24:00,121501.28,10535.76,13978.02,CLOSED,800000019
900001516,SO20240714001516,300000725,2024-07-14 02:12:00,2024-07-16 02:12:00,48696.33,654.34,5602.23,CLOSED,800000104
900001517,SO20251009001517,300000116,2025-10-09 05:01:00,2025-10-12 05:01:00,23000.42,1769.90,2646.07,CLOSED,800000073
900001518,SO20240623001518,300000568,2024-06-23 02:55:00,2024-06-24 02:55:00,275372.08,1828.61,31679.97,BOOKED,800000088
900001519,SO20240811001519,300000185,2024-08-11 21:23:00,2024-08-14 21:23:00,168437.10,2521.17,19377.72,CANCELLED,800000078
900001520,SO20251114001520,300000017,2025-11-14 15:43:00,2025-11-17 15:43:00,244802.73,13187.54,28163.15,CLOSED,800000039
900001521,SO20250205001521,300000848,2025-02-05 14:43:00,2025-02-06 14:43:00,9782.18,455.62,1125.38,CLOSED,800000093
900001522,SO20240429001522,300000660,2024-04-29 07:07:00,2024-05-02 07:07:00,12974.34,0.00,1492.62,CLOSED,800000049
900001523,SO20260127001523,300000464,2026-01-27 20:20:00,2026-01-28 20:20:00,223468.88,12808.79,25708.81,CLOSED,800000100
900001524,SO20250725001524,300000782,2025-07-25 05:30:00,2025-07-26 05:30:00,179106.79,822.71,20605.20,CLOSED,800000002
900001525,SO20260322001525,300000240,2026-03-22 04:00:00,2026-03-25 04:00:00,64002.93,7723.58,7363.17,CLOSED,800000114
900001526,SO20241017001526,300000566,2024-10-17 16:02:00,2024-10-19 16:02:00,91719.33,6815.06,10551.78,CLOSED,800000093
900001527,SO20250304001527,300000095,2025-03-04 08:37:00,2025-03-06 08:37:00,172215.16,0.00,19812.36,BOOKED,800000090
900001528,SO20251222001528,300000955,2025-12-22 05:01:00,2025-12-25 05:01:00,66439.83,0.00,7643.52,CLOSED,800000117
900001529,SO20251230001529,300000133,2025-12-30 21:06:00,2025-12-30 21:06:00,145224.57,17525.08,16707.25,CLOSED,800000023
900001530,SO20240723001530,300000516,2024-07-23 08:10:00,2024-07-26 08:10:00,250368.14,9616.52,28803.41,ENTERED,800000092
900001531,SO20250601001531,300000767,2025-06-01 04:14:00,2025-06-01 04:14:00,49903.57,0.00,5741.12,ENTERED,800000036
900001532,SO20240915001532,300000739,2024-09-15 11:21:00,2024-09-18 11:21:00,30770.59,1631.69,3539.98,CLOSED,800000106
900001533,SO20250612001533,300000752,2025-06-12 17:22:00,2025-06-13 17:22:00,316746.27,8915.70,36439.83,CLOSED,800000079
900001534,SO20251220001534,300000785,2025-12-20 10:59:00,2025-12-20 10:59:00,69251.47,5024.31,7966.99,BOOKED,800000092
900001535,SO20251030001535,300000211,2025-10-30 04:57:00,2025-10-30 04:57:00,19491.38,352.03,2242.37,BOOKED,800000007
900001536,SO20240817001536,300000275,2024-08-17 05:18:00,2024-08-18 05:18:00,214215.52,10951.33,24644.26,CANCELLED,800000109
900001537,SO20241015001537,300000171,2024-10-15 06:17:00,2024-10-16 06:17:00,26794.64,2062.01,3082.57,CLOSED,800000067
900001538,SO20250206001538,300000534,2025-02-06 18:04:00,2025-02-07 18:04:00,169698.87,1698.97,19522.88,BOOKED,800000053
900001539,SO20241030001539,300000954,2024-10-30 08:57:00,2024-11-02 08:57:00,203479.04,2113.22,23409.10,CLOSED,800000021
900001540,SO20240811001540,300000892,2024-08-11 22:06:00,2024-08-11 22:06:00,162239.88,2551.79,18664.77,BOOKED,800000055
900001541,SO20240916001541,300000813,2024-09-16 03:11:00,2024-09-19 03:11:00,69421.47,3608.88,7986.54,CLOSED,800000120
900001542,SO20250328001542,300000101,2025-03-28 23:17:00,2025-03-31 23:17:00,226840.73,21861.11,26096.72,CANCELLED,800000006
900001543,SO20250709001543,300000175,2025-07-09 20:02:00,2025-07-09 20:02:00,96252.50,0.00,11073.30,CLOSED,800000008
900001544,SO20250328001544,300000364,2025-03-28 15:13:00,2025-03-28 15:13:00,157143.94,7738.01,18078.50,CLOSED,800000043
900001545,SO20251228001545,300000751,2025-12-28 09:58:00,2025-12-31 09:58:00,179843.53,10308.60,20689.96,BOOKED,800000021
900001546,SO20250302001546,300000380,2025-03-02 05:02:00,2025-03-02 05:02:00,111516.83,0.00,12829.37,CLOSED,800000002
900001547,SO20260120001547,300000969,2026-01-20 10:03:00,2026-01-21 10:03:00,164449.61,11084.00,18918.98,CLOSED,800000035
900001548,SO20241105001548,300000061,2024-11-05 04:36:00,2024-11-05 04:36:00,45134.45,0.00,5192.46,BOOKED,800000069
900001549,SO20240813001549,300000546,2024-08-13 04:01:00,2024-08-14 04:01:00,183504.12,1418.57,21111.10,CLOSED,800000048
900001550,SO20250629001550,300000652,2025-06-29 09:01:00,2025-06-30 09:01:00,12762.74,1540.15,1468.28,CANCELLED,800000051
900001551,SO20250429001551,300000359,2025-04-29 03:54:00,2025-04-30 03:54:00,124898.99,12281.11,14368.91,CLOSED,800000049
900001552,SO20251219001552,300000587,2025-12-19 22:10:00,2025-12-20 22:10:00,37702.95,0.00,4337.51,ENTERED,800000096
900001553,SO20240708001553,300000280,2024-07-08 09:12:00,2024-07-11 09:12:00,210670.00,0.00,24236.37,ENTERED,800000120
900001554,SO20250923001554,300000417,2025-09-23 02:46:00,2025-09-26 02:46:00,304643.22,31083.47,35047.45,CLOSED,800000043
900001555,SO20250827001555,300000324,2025-08-27 08:49:00,2025-08-29 08:49:00,6029.78,0.00,693.69,CLOSED,800000068
900001556,SO20241010001556,300000525,2024-10-10 04:00:00,2024-10-13 04:00:00,144634.70,6736.54,16639.39,CANCELLED,800000026
900001557,SO20251207001557,300000976,2025-12-07 19:46:00,2025-12-10 19:46:00,32502.04,2501.12,3739.17,CLOSED,800000048
900001558,SO20250617001558,300000223,2025-06-17 13:47:00,2025-06-17 13:47:00,50301.03,5937.08,5786.84,CANCELLED,800000029
900001559,SO20240614001559,300000996,2024-06-14 00:56:00,2024-06-15 00:56:00,207820.62,35408.09,23908.57,CLOSED,800000022
900001560,SO20240829001560,300000686,2024-08-29 04:09:00,2024-08-30 04:09:00,132548.80,5988.07,15248.98,CLOSED,800000027
900001561,SO20240721001561,300000988,2024-07-21 15:10:00,2024-07-22 15:10:00,55425.87,0.00,6376.43,CLOSED,800000002
900001562,SO20241210001562,300000845,2024-12-10 07:59:00,2024-12-11 07:59:00,69003.95,0.00,7938.51,CLOSED,800000012
900001563,SO20241028001563,300000426,2024-10-28 15:53:00,2024-10-29 15:53:00,234420.82,22168.32,26968.77,CLOSED,800000071
900001564,SO20260323001564,300000611,2026-03-23 09:35:00,2026-03-25 09:35:00,12075.97,929.28,1389.27,CLOSED,800000016
900001565,SO20240904001565,300000611,2024-09-04 19:55:00,2024-09-05 19:55:00,2617.89,257.44,301.17,CLOSED,800000078
900001566,SO20241111001566,300000628,2024-11-11 22:04:00,2024-11-12 22:04:00,66057.71,0.00,7599.56,CLOSED,800000003
900001567,SO20250524001567,300000260,2025-05-24 07:38:00,2025-05-24 07:38:00,125441.21,7928.06,14431.29,CLOSED,800000101
900001568,SO20260303001568,300000028,2026-03-03 07:34:00,2026-03-03 07:34:00,148833.86,4129.53,17122.48,BOOKED,800000084
900001569,SO20241002001569,300000528,2024-10-02 09:57:00,2024-10-05 09:57:00,214567.66,13118.48,24684.77,CLOSED,800000042
900001570,SO20241110001570,300000618,2024-11-10 23:31:00,2024-11-11 23:31:00,147190.46,9539.27,16933.42,ENTERED,800000038
900001571,SO20251209001571,300000582,2025-12-09 14:28:00,2025-12-10 14:28:00,186255.41,18314.17,21427.62,BOOKED,800000060
900001572,SO20240827001572,300000755,2024-08-27 13:30:00,2024-08-29 13:30:00,184921.03,805.68,21274.10,CLOSED,800000005
900001573,SO20250922001573,300000798,2025-09-22 15:05:00,2025-09-24 15:05:00,93544.84,4356.98,10761.79,CLOSED,800000033
900001574,SO20241121001574,300000570,2024-11-21 05:34:00,2024-11-22 05:34:00,164741.32,335.92,18952.54,CLOSED,800000043
900001575,SO20240521001575,300000433,2024-05-21 10:43:00,2024-05-24 10:43:00,77879.68,9398.16,8959.61,BOOKED,800000060
900001576,SO20250610001576,300000728,2025-06-10 05:04:00,2025-06-13 05:04:00,17271.08,0.00,1986.94,CLOSED,800000074
900001577,SO20250718001577,300000740,2025-07-18 13:14:00,2025-07-20 13:14:00,123951.02,13609.24,14259.85,ENTERED,800000074
900001578,SO20240829001578,300000126,2024-08-29 19:29:00,2024-08-31 19:29:00,15017.63,407.47,1727.69,CLOSED,800000100
900001579,SO20250530001579,300000206,2025-05-30 16:06:00,2025-05-31 16:06:00,6912.56,0.00,795.25,BOOKED,800000007
900001580,SO20250116001580,300000269,2025-01-16 00:12:00,2025-01-17 00:12:00,47861.15,2229.20,5506.15,CLOSED,800000115
900001581,SO20241122001581,300000374,2024-11-22 01:54:00,2024-11-23 01:54:00,204773.64,8272.56,23558.03,CLOSED,800000016
900001582,SO20241005001582,300000607,2024-10-05 19:59:00,2024-10-07 19:59:00,416346.62,33648.80,47898.29,BOOKED,800000112
900001583,SO20240713001583,300000061,2024-07-13 05:21:00,2024-07-14 05:21:00,180662.65,3262.90,20784.20,CLOSED,800000047
900001584,SO20250402001584,300000115,2025-04-02 05:53:00,2025-04-04 05:53:00,71428.89,2973.47,8217.48,CANCELLED,800000109
900001585,SO20250607001585,300000043,2025-06-07 02:12:00,2025-06-07 02:12:00,26536.54,389.38,3052.88,CLOSED,800000003
900001586,SO20240614001586,300000018,2024-06-14 13:05:00,2024-06-16 13:05:00,109665.09,4544.48,12616.34,CLOSED,800000093
900001587,SO20250622001587,300000439,2025-06-22 16:31:00,2025-06-24 16:31:00,133173.35,653.52,15320.83,BOOKED,800000066
900001588,SO20250920001588,300000064,2025-09-20 10:28:00,2025-09-21 10:28:00,181727.43,7520.47,20906.70,CLOSED,800000076
900001589,SO20250621001589,300000097,2025-06-21 00:11:00,2025-06-23 00:11:00,1098.47,0.00,126.37,BOOKED,800000115
900001590,SO20240710001590,300000275,2024-07-10 16:17:00,2024-07-11 16:17:00,111865.00,6245.52,12869.43,CLOSED,800000015
900001591,SO20250922001591,300000457,2025-09-22 07:17:00,2025-09-23 07:17:00,49752.17,898.62,5723.70,CLOSED,800000042
900001592,SO20240721001592,300000883,2024-07-21 04:18:00,2024-07-23 04:18:00,9014.68,1087.85,1037.09,BOOKED,800000047
900001593,SO20241011001593,300000183,2024-10-11 20:38:00,2024-10-13 20:38:00,89724.32,10827.56,10322.27,BOOKED,800000059
900001594,SO20240410001594,300000354,2024-04-10 04:47:00,2024-04-11 04:47:00,74966.77,9046.59,8624.50,CANCELLED,800000010
900001595,SO20251006001595,300000656,2025-10-06 10:28:00,2025-10-08 10:28:00,40962.70,4943.16,4712.52,CLOSED,800000011
900001596,SO20250426001596,300000126,2025-04-26 16:38:00,2025-04-28 16:38:00,14067.32,391.45,1618.37,CLOSED,800000113
900001597,SO20240911001597,300000100,2024-09-11 09:09:00,2024-09-12 09:09:00,152323.01,3295.67,17523.89,CLOSED,800000065
900001598,SO20251107001598,300000419,2025-11-07 21:03:00,2025-11-08 21:03:00,19122.31,0.00,2199.91,BOOKED,800000008
900001599,SO20240727001599,300000426,2024-07-27 23:41:00,2024-07-29 23:41:00,3115.47,375.98,358.42,CLOSED,800000011
900001600,SO20250620001600,300000065,2025-06-20 19:03:00,2025-06-21 19:03:00,59629.32,305.29,6860.01,CLOSED,800000034
900001601,SO20251201001601,300000709,2025-12-01 19:20:00,2025-12-02 19:20:00,473960.56,29497.48,54526.43,ENTERED,800000120
900001602,SO20260119001602,300000075,2026-01-19 03:23:00,2026-01-21 03:23:00,36138.55,4361.00,4157.53,CANCELLED,800000059
900001603,SO20260115001603,300000230,2026-01-15 14:16:00,2026-01-15 14:16:00,63824.51,15242.01,7342.64,CLOSED,800000114
900001604,SO20250629001604,300000116,2025-06-29 18:06:00,2025-07-01 18:06:00,37079.74,669.61,4265.81,ENTERED,800000050
900001605,SO20260129001605,300000166,2026-01-29 07:08:00,2026-01-29 07:08:00,27207.56,0.00,3130.07,CLOSED,800000034
900001606,SO20250321001606,300000778,2025-03-21 09:43:00,2025-03-24 09:43:00,44945.98,4419.44,5170.78,CLOSED,800000095
900001607,SO20241225001607,300000274,2024-12-25 02:15:00,2024-12-25 02:15:00,160283.73,0.00,18439.72,CLOSED,800000033
900001608,SO20260121001608,300000867,2026-01-21 14:58:00,2026-01-24 14:58:00,17433.11,2103.80,2005.58,CLOSED,800000020
900001609,SO20240510001609,300000001,2024-05-10 23:59:00,2024-05-10 23:59:00,194450.46,0.00,22370.41,CANCELLED,800000101
900001610,SO20250603001610,300000358,2025-06-03 09:34:00,2025-06-03 09:34:00,19938.16,1534.34,2293.77,CLOSED,800000074
900001611,SO20241015001611,300000760,2024-10-15 08:52:00,2024-10-18 08:52:00,158817.71,0.00,18271.06,BOOKED,800000054
900001612,SO20250607001612,300000030,2025-06-07 02:45:00,2025-06-09 02:45:00,86750.31,5174.78,9980.12,BOOKED,800000092
900001613,SO20250623001613,300000166,2025-06-23 03:33:00,2025-06-26 03:33:00,86394.10,1084.70,9939.15,CANCELLED,800000054
900001614,SO20250808001614,300000310,2025-08-08 05:57:00,2025-08-08 05:57:00,58329.79,2320.05,6710.51,CLOSED,800000046
900001615,SO20241210001615,300000755,2024-12-10 20:45:00,2024-12-13 20:45:00,139280.54,9950.04,16023.43,BOOKED,800000096
900001616,SO20240424001616,300000148,2024-04-24 04:02:00,2024-04-24 04:02:00,67198.87,3129.92,7730.84,CLOSED,800000079
900001617,SO20250410001617,300000454,2025-04-10 02:03:00,2025-04-10 02:03:00,136931.84,11685.55,15753.22,CLOSED,800000003
900001618,SO20250727001618,300000369,2025-07-27 08:05:00,2025-07-27 08:05:00,167261.57,8179.58,19242.48,CLOSED,800000119
900001619,SO20241120001619,300000698,2024-11-20 16:54:00,2024-11-20 16:54:00,104790.49,10303.82,12055.54,CANCELLED,800000091
900001620,SO20250716001620,300000342,2025-07-16 09:09:00,2025-07-17 09:09:00,8969.67,161.99,1031.91,CLOSED,800000017
900001621,SO20240915001621,300000904,2024-09-15 22:28:00,2024-09-15 22:28:00,171632.98,766.62,19745.39,BOOKED,800000002
900001622,SO20240827001622,300000976,2024-08-27 17:59:00,2024-08-28 17:59:00,17985.05,1768.44,2069.08,CLOSED,800000060
900001623,SO20250105001623,300000090,2025-01-05 03:29:00,2025-01-07 03:29:00,80240.70,7889.90,9231.23,CANCELLED,800000055
900001624,SO20250309001624,300000241,2025-03-09 07:14:00,2025-03-09 07:14:00,154323.96,0.00,17754.08,CLOSED,800000046
900001625,SO20250425001625,300000707,2025-04-25 21:01:00,2025-04-28 21:01:00,138906.09,0.00,15980.35,CLOSED,800000056
900001626,SO20250830001626,300000144,2025-08-30 00:13:00,2025-08-31 00:13:00,77631.26,0.00,8931.03,CLOSED,800000046
900001627,SO20260109001627,300000792,2026-01-09 17:42:00,2026-01-10 17:42:00,33097.56,3994.06,3807.68,CLOSED,800000054
900001628,SO20240627001628,300000172,2024-06-27 05:31:00,2024-06-27 05:31:00,17285.95,312.18,1988.65,CLOSED,800000077
900001629,SO20251024001629,300000784,2025-10-24 09:28:00,2025-10-25 09:28:00,152545.67,10795.30,17549.50,BOOKED,800000072
900001630,SO20250705001630,300000972,2025-07-05 23:31:00,2025-07-07 23:31:00,151855.37,11222.38,17470.08,CLOSED,800000014
900001631,SO20250720001631,300000032,2025-07-20 13:13:00,2025-07-22 13:13:00,20872.59,0.00,2401.27,CLOSED,800000049
900001632,SO20250309001632,300000710,2025-03-09 03:34:00,2025-03-10 03:34:00,5246.75,515.89,603.61,CANCELLED,800000078
900001633,SO20240529001633,300000484,2024-05-29 17:13:00,2024-05-31 17:13:00,93458.46,3049.44,10751.86,CLOSED,800000062
900001634,SO20241020001634,300000352,2024-10-20 12:36:00,2024-10-20 12:36:00,41128.66,0.00,4731.62,CLOSED,800000073
900001635,SO20250219001635,300000660,2025-02-19 21:23:00,2025-02-21 21:23:00,221020.56,758.78,25427.15,CLOSED,800000032
900001636,SO20241029001636,300000058,2024-10-29 19:26:00,2024-10-31 19:26:00,216729.39,18993.43,24933.47,CLOSED,800000014
900001637,SO20240717001637,300000665,2024-07-17 10:40:00,2024-07-17 10:40:00,33597.61,4054.46,3865.21,CLOSED,800000032
900001638,SO20240512001638,300000624,2024-05-12 21:09:00,2024-05-13 21:09:00,26974.24,3255.12,3103.23,CLOSED,800000008
900001639,SO20251005001639,300000465,2025-10-05 14:25:00,2025-10-08 14:25:00,13122.50,0.00,1509.67,CLOSED,800000026
900001640,SO20251017001640,300000461,2025-10-17 18:38:00,2025-10-20 18:38:00,14192.40,1395.51,1632.75,CLOSED,800000024
900001641,SO20240719001641,300000983,2024-07-19 02:41:00,2024-07-19 02:41:00,199515.97,12098.80,22953.17,CLOSED,800000042
900001642,SO20250801001642,300000565,2025-08-01 03:41:00,2025-08-03 03:41:00,155453.35,1550.11,17884.01,CLOSED,800000022
900001643,SO20250504001643,300000383,2025-05-04 20:06:00,2025-05-07 20:06:00,7900.01,0.00,908.85,ENTERED,800000064
900001644,SO20241230001644,300000558,2024-12-30 06:24:00,2024-12-31 06:24:00,178525.13,4952.09,20538.29,CLOSED,800000012
900001645,SO20241013001645,300000158,2024-10-13 07:51:00,2024-10-16 07:51:00,34203.45,3363.20,3934.91,CLOSED,800000084
900001646,SO20241218001646,300000233,2024-12-18 21:18:00,2024-12-20 21:18:00,340525.93,16750.78,39175.55,CLOSED,800000024
900001647,SO20250508001647,300000980,2025-05-08 13:19:00,2025-05-10 13:19:00,66487.42,6231.78,7649.00,CLOSED,800000089
900001648,SO20250302001648,300000064,2025-03-02 05:17:00,2025-03-03 05:17:00,150676.96,2721.30,17334.52,CLOSED,800000114
900001649,SO20240412001649,300000542,2024-04-12 10:20:00,2024-04-14 10:20:00,315028.82,21586.69,36242.26,BOOKED,800000028
900001650,SO20250629001650,300000775,2025-06-29 14:11:00,2025-06-30 14:11:00,169373.75,9106.09,19485.47,CLOSED,800000024
900001651,SO20250125001651,300000270,2025-01-25 07:43:00,2025-01-28 07:43:00,73060.89,0.00,8405.24,BOOKED,800000024
900001652,SO20241119001652,300000131,2024-11-19 03:04:00,2024-11-22 03:04:00,195362.71,5319.47,22475.35,BOOKED,800000075
900001653,SO20260221001653,300000829,2026-02-21 20:44:00,2026-02-24 20:44:00,298091.13,9760.16,34293.67,CLOSED,800000013
900001654,SO20241010001654,300000090,2024-10-10 13:53:00,2024-10-11 13:53:00,75044.54,5774.97,8633.44,BOOKED,800000007
900001655,SO20240827001655,300000711,2024-08-27 16:15:00,2024-08-28 16:15:00,292808.73,14894.54,33685.96,BOOKED,800000100
900001656,SO20251213001656,300000139,2025-12-13 13:37:00,2025-12-16 13:37:00,97100.30,4522.58,11170.83,CLOSED,800000088
900001657,SO20250208001657,300000494,2025-02-08 09:40:00,2025-02-10 09:40:00,26571.69,1108.77,3056.92,CANCELLED,800000081
900001658,SO20241011001658,300000628,2024-10-11 03:55:00,2024-10-14 03:55:00,114562.58,11118.99,13179.77,CANCELLED,800000095
900001659,SO20240425001659,300000243,2024-04-25 16:57:00,2024-04-27 16:57:00,83908.79,6919.42,9653.22,BOOKED,800000060
900001660,SO20251007001660,300000679,2025-10-07 10:39:00,2025-10-08 10:39:00,425459.70,49952.66,48946.69,ENTERED,800000056
900001661,SO20241023001661,300000867,2024-10-23 18:46:00,2024-10-23 18:46:00,209283.18,11785.14,24076.82,CLOSED,800000026
