customer_trx_line_id,customer_trx_id,line_number,line_type,inventory_item_id,quantity_invoiced,unit_selling_price,extended_amount,tax_amount
1300002236,1200002236,1,LINE,46890,4.32,3373.74,14574.56,1894.69
1300002237,1200002237,1,LINE,47877,15.63,4664.79,72910.67,9478.39
1300002238,1200002238,1,LINE,79684,2.37,1568.09,3716.37,483.13
1300002239,1200002239,1,LINE,36834,1.75,609.88,1067.29,138.75
1300002240,1200002240,1,LINE,28185,7.96,8192.18,65209.75,8477.27
1300002241,1200002241,1,LINE,35850,10.12,4162.91,42128.65,5476.72
1300002242,1200002242,1,LINE,95150,11.61,1831.99,21269.40,2765.02
1300002243,1200002243,1,LINE,50153,7.00,721.33,5049.31,656.41
1300002244,1200002244,1,LINE,75959,3.23,7028.06,22700.63,2951.08
1300002245,1200002245,1,LINE,44062,10.18,4502.82,45838.71,5959.03
1300002246,1200002246,1,LINE,97020,17.32,4503.32,77997.50,10139.68
1300002247,1200002247,1,LINE,21010,10.13,3929.59,39806.75,5174.88
1300002248,1200002248,1,LINE,97973,15.12,8386.49,126803.73,16484.48
1300002249,1200002249,1,LINE,62005,12.05,3825.58,46098.24,5992.77
1300002250,1200002250,1,LINE,10486,13.71,1088.89,14928.68,1940.73
1300002251,1200002251,1,LINE,54537,18.01,9854.20,177474.14,23071.64
1300002252,1200002252,1,LINE,61290,7.25,1293.54,9378.16,1219.16
1300002253,1200002253,1,LINE,59643,9.90,6479.19,64143.98,8338.72
1300002254,1200002254,1,LINE,12548,4.23,2702.65,11432.21,1486.19
1300002255,1200002255,1,LINE,26467,3.21,5108.16,16397.19,2131.63
1300002256,1200002256,1,LINE,67143,19.87,3800.56,75517.13,9817.23
1300002257,1200002257,1,LINE,40401,10.00,2306.63,23066.30,2998.62
1300002258,1200002258,1,LINE,11689,9.23,8213.75,75812.91,9855.68
1300002259,1200002259,1,LINE,31655,6.57,7798.73,51237.66,6660.90
1300002260,1200002260,1,LINE,61279,16.75,1950.34,32668.19,4246.86
1300002261,1200002261,1,LINE,90493,3.20,5979.15,19133.28,2487.33
1300002262,1200002262,1,LINE,22359,7.07,8106.08,65069.92,8459.09
1300002263,1200002263,1,LINE,31118,12.28,8567.88,105213.57,13677.76
1300002264,1200002264,1,LINE,59030,15.64,6259.84,97903.90,12727.51
1300002265,1200002265,1,LINE,47611,0.81,8500.87,6885.70,895.14
1300002266,1200002266,1,LINE,65059,19.65,5507.28,108218.05,14068.35
1300002267,1200002267,1,LINE,23683,18.37,5529.95,101585.18,13206.07
1300002268,1200002268,1,LINE,41509,1.76,5968.90,10505.26,1365.68
1300002269,1200002269,1,LINE,36429,5.78,4466.52,25816.49,3356.14
1300002270,1200002270,1,LINE,73149,4.44,2792.83,12400.17,1612.02
1300002271,1200002271,1,LINE,58730,12.41,8665.03,107533.02,13979.29
1300002272,1200002272,1,LINE,98379,5.57,6574.43,36619.58,4760.55
1300002273,1200002273,1,LINE,27863,1.93,7343.59,14173.13,1842.51
1300002274,1200002274,1,LINE,84736,13.60,9313.81,126667.82,16466.82
1300002275,1200002275,1,LINE,97891,15.15,3870.99,58645.50,7623.91
1300002276,1200002276,1,LINE,84072,7.58,3178.40,24092.27,3132.00
1300002277,1200002277,1,LINE,45309,7.43,2189.09,16264.94,2114.44
1300002278,1200002278,1,LINE,43572,19.73,8163.60,161067.83,20938.82
1300002279,1200002279,1,LINE,13663,12.65,4903.35,62027.38,8063.56
1300002280,1200002280,1,LINE,66052,7.85,2264.78,17778.52,2311.21
1300002281,1200002281,1,LINE,58219,19.42,5188.25,100755.82,13098.26
1300002282,1200002282,1,LINE,13036,5.39,282.59,1523.16,198.01
1300002283,1200002283,1,LINE,58960,10.72,4269.51,45769.15,5949.99
1300002284,1200002284,1,LINE,75731,4.92,7278.22,35808.84,4655.15
1300002285,1200002285,1,LINE,63456,5.38,4289.33,23076.60,2999.96
1300002286,1200002286,1,LINE,70683,9.35,1830.11,17111.53,2224.50
1300002287,1200002287,1,LINE,42298,18.51,6510.84,120515.65,15667.03
1300002288,1200002288,1,LINE,68217,19.37,1113.73,21572.95,2804.48
1300002289,1200002289,1,LINE,85539,10.62,4865.92,51676.07,6717.89
1300002290,1200002290,1,LINE,95242,9.55,7389.18,70566.67,9173.67
1300002291,1200002291,1,LINE,35103,7.27,8383.03,60944.63,7922.80
1300002292,1200002292,1,LINE,52724,13.16,7428.28,97756.16,12708.30
1300002293,1200002293,1,LINE,61797,19.13,564.84,10805.39,1404.70
1300002294,1200002294,1,LINE,61188,3.40,5973.93,20311.36,2640.48
1300002295,1200002295,1,LINE,74545,11.10,4547.39,50476.03,6561.88
1300002296,1200002296,1,LINE,68838,3.85,1621.90,6244.32,811.76
1300002297,1200002297,1,LINE,42083,15.81,2478.69,39188.09,5094.45
1300002298,1200002298,1,LINE,46391,5.91,8301.27,49060.51,6377.87
1300002299,1200002299,1,LINE,91034,5.91,4812.17,28439.92,3697.19
1300002300,1200002300,1,LINE,95883,7.37,9595.92,70721.93,9193.85
1300002301,1200002301,1,LINE,92207,10.55,2247.98,23716.19,3083.10
1300002302,1200002302,1,LINE,56290,9.94,785.90,7811.85,1015.54
1300002303,1200002303,1,LINE,13437,4.36,3326.50,14503.54,1885.46
1300002304,1200002304,1,LINE,95353,12.15,4949.86,60140.80,7818.30
1300002305,1200002305,1,LINE,83850,10.18,7223.17,73531.87,9559.14
1300002306,1200002306,1,LINE,55938,12.38,8805.82,109016.05,14172.09
1300002307,1200002307,1,LINE,69585,10.74,6661.34,71542.79,9300.56
1300002308,1200002308,1,LINE,32926,12.96,6494.44,84167.94,10941.83
1300002309,1200002309,1,LINE,19818,6.38,7877.23,50256.73,6533.37
1300002310,1200002310,1,LINE,41177,5.82,427.08,2485.61,323.13
1300002311,1200002311,1,LINE,65243,6.65,9187.85,61099.20,7942.90
1300002312,1200002312,1,LINE,75344,14.71,7609.18,111931.04,14551.04
1300002313,1200002313,1,LINE,61048,8.25,4602.14,37967.66,4935.80
1300002314,1200002314,1,LINE,87543,3.93,7169.70,28176.92,3663.00
1300002315,1200002315,1,LINE,21840,4.49,2416.48,10850.00,1410.50
1300002316,1200002316,1,LINE,40184,10.29,4429.65,45581.10,5925.54
1300002317,1200002317,1,LINE,23961,1.83,2674.90,4895.07,636.36
1300002318,1200002318,1,LINE,83604,3.32,4814.16,15983.01,2077.79
1300002319,1200002319,1,LINE,88039,9.12,6849.43,62466.80,8120.68
1300002320,1200002320,1,LINE,34884,6.22,9743.04,60601.71,7878.22
1300002321,1200002321,1,LINE,43460,2.67,1435.46,3832.68,498.25
1300002322,1200002322,1,LINE,90446,9.59,8941.86,85752.44,11147.82
1300002323,1200002323,1,LINE,60220,2.27,1333.70,3027.50,393.57
1300002324,1200002324,1,LINE,60228,14.03,7664.72,107536.02,13979.68
1300002325,1200002325,1,LINE,51904,5.28,4473.87,23622.03,3070.86
1300002326,1200002326,1,LINE,82209,10.37,9808.13,101710.31,13222.34
1300002327,1200002327,1,LINE,50454,12.55,2002.23,25127.99,3266.64
1300002328,1200002328,1,LINE,38265,11.68,5732.12,66951.16,8703.65
1300002329,1200002329,1,LINE,35084,15.69,6912.73,108460.73,14099.89
1300002330,1200002330,1,LINE,78877,4.98,6972.29,34722.00,4513.86
1300002331,1200002331,1,LINE,46809,3.15,4611.65,14526.70,1888.47
1300002332,1200002332,1,LINE,25628,11.59,2058.57,23858.83,3101.65
1300002333,1200002333,1,LINE,17249,10.56,851.01,8986.67,1168.27
1300002334,1200002334,1,LINE,14707,14.01,1826.74,30448.98,3958.37
1300002335,1200002335,1,LINE,90828,5.92,7946.05,47040.62,6115.28
1300002336,1200002336,1,LINE,31518,19.85,1716.67,34075.90,4429.87
1300002337,1200002337,1,LINE,55729,7.43,1935.95,14384.11,1869.93
1300002338,1200002338,1,LINE,89941,1.51,3497.66,5281.47,686.59
1300002339,1200002339,1,LINE,92596,15.23,1682.58,25625.69,3331.34
1300002340,1200002340,1,LINE,54527,19.25,5721.16,110132.33,14317.20
1300002341,1200002341,1,LINE,80099,7.69,3028.33,23287.86,3027.42
1300002342,1200002342,1,LINE,57706,1.27,5175.53,6572.92,854.48
1300002343,1200002343,1,LINE,15966,3.60,4058.03,14608.91,1899.16
1300002344,1200002344,1,LINE,60395,9.73,9456.03,92007.17,11960.93
1300002345,1200002345,1,LINE,48607,7.80,7421.77,57889.81,7525.68
1300002346,1200002346,1,LINE,41735,19.28,5515.91,106346.74,13825.08
1300002347,1200002347,1,LINE,88297,18.31,437.20,8005.13,1040.67
1300002348,1200002348,1,LINE,55600,16.69,365.45,6099.36,792.92
1300002349,1200002349,1,LINE,26282,3.74,7725.07,28891.76,3755.93
1300002350,1200002350,1,LINE,14503,12.43,8287.34,103011.64,13391.51
1300002351,1200002351,1,LINE,42479,18.81,9322.66,175359.23,22796.70
1300002352,1200002352,1,LINE,76720,1.43,8075.86,11548.48,1501.30
1300002353,1200002353,1,LINE,85075,2.46,9235.12,22718.40,2953.39
1300002354,1200002354,1,LINE,44785,15.69,175.39,2751.87,357.74
1300002355,1200002355,1,LINE,80958,17.99,7566.13,136114.68,17694.91
1300002356,1200002356,1,LINE,45930,4.30,8695.90,37392.37,4861.01
1300002357,1200002357,1,LINE,12516,15.08,8613.84,129896.71,16886.57
1300002358,1200002358,1,LINE,88588,10.73,8369.78,89807.74,11675.01
1300002359,1200002359,1,LINE,12544,15.51,8535.20,132380.95,17209.52
1300002360,1200002360,1,LINE,94180,11.65,417.69,4866.09,632.59
1300002361,1200002361,1,LINE,43397,3.27,9485.54,31017.72,4032.30
1300002362,1200002362,1,LINE,72472,7.23,3465.93,25058.67,3257.63
1300002363,1200002363,1,LINE,96831,7.81,1526.76,11924.00,1550.12
1300002364,1200002364,1,LINE,46926,10.65,6715.63,71521.46,9297.79
1300002365,1200002365,1,LINE,49085,6.05,3720.07,22506.42,2925.83
1300002366,1200002366,1,LINE,76564,1.11,2545.30,2825.28,367.29
1300002367,1200002367,1,LINE,81733,5.74,9182.69,52708.64,6852.12
1300002368,1200002368,1,LINE,65738,6.80,2020.93,13742.32,1786.50
1300002369,1200002369,1,LINE,21565,12.29,6025.31,74051.06,9626.64
1300002370,1200002370,1,LINE,69425,6.24,6100.36,38066.25,4948.61
1300002371,1200002371,1,LINE,59453,9.62,1026.11,9871.18,1283.25
1300002372,1200002372,1,LINE,94395,3.70,4780.40,17687.48,2299.37
1300002373,1200002373,1,LINE,76717,14.50,335.98,4871.71,633.32
1300002374,1200002374,1,LINE,21360,18.50,1693.30,31326.05,4072.39
1300002375,1200002375,1,LINE,73293,1.48,8348.25,12355.41,1606.20
1300002376,1200002376,1,LINE,82992,17.71,2784.12,49306.77,6409.88
1300002377,1200002377,1,LINE,67665,8.77,3948.37,34627.20,4501.54
1300002378,1200002378,1,LINE,53534,5.16,8058.31,41580.88,5405.51
1300002379,1200002379,1,LINE,97915,10.81,1337.79,14461.51,1880.00
1300002380,1200002380,1,LINE,83589,8.58,6781.12,58182.01,7563.66
1300002381,1200002381,1,LINE,49110,15.16,6597.00,100010.52,13001.37
1300002382,1200002382,1,LINE,15329,17.76,727.56,12921.47,1679.79
1300002383,1200002383,1,LINE,32532,10.61,2717.52,28832.89,3748.28
1300002384,1200002384,1,LINE,57803,6.97,1859.29,12959.25,1684.70
1300002385,1200002385,1,LINE,86257,13.62,7844.96,106848.36,13890.29
1300002386,1200002386,1,LINE,46058,0.88,849.09,747.20,97.14
1300002387,1200002387,1,LINE,65076,3.72,8251.85,30696.88,3990.59
1300002388,1200002388,1,LINE,41566,1.91,4030.60,7698.45,1000.80
1300002389,1200002389,1,LINE,76193,18.95,9967.76,188889.05,24555.58
1300002390,1200002390,1,LINE,56747,7.92,7738.39,61288.05,7967.45
1300002391,1200002391,1,LINE,18011,18.88,8709.08,164427.43,21375.57
1300002392,1200002392,1,LINE,15398,18.41,7777.81,143189.48,18614.63
1300002393,1200002393,1,LINE,50132,16.29,792.07,12902.82,1677.37
1300002394,1200002394,1,LINE,38421,5.93,219.23,1300.03,169.00
1300002395,1200002395,1,LINE,90302,9.86,3925.01,38700.60,5031.08
1300002396,1200002396,1,LINE,15095,6.53,3888.68,25393.08,3301.10
1300002397,1200002397,1,LINE,97056,4.89,3692.96,18058.57,2347.61
1300002398,1200002398,1,LINE,87139,17.78,4126.19,73363.66,9537.28
1300002399,1200002399,1,LINE,76845,9.72,1182.36,11492.54,1494.03
1300002400,1200002400,1,LINE,96431,18.61,1605.98,29887.29,3885.35
1300002401,1200002401,1,LINE,77831,6.55,9275.99,60757.73,7898.50
1300002402,1200002402,1,LINE,42018,10.21,4164.44,42518.93,5527.46
1300002403,1200002403,1,LINE,96542,10.34,4890.60,50568.80,6573.94
1300002404,1200002404,1,LINE,90331,15.32,6101.87,93480.65,12152.48
1300002405,1200002405,1,LINE,33065,12.51,3959.70,49535.85,6439.66
1300002406,1200002406,1,LINE,89050,4.58,3481.93,15947.24,2073.14
1300002407,1200002407,1,LINE,60510,11.68,8090.63,94498.56,12284.81
1300002408,1200002408,1,LINE,51523,2.13,5613.36,11956.46,1554.34
1300002409,1200002409,1,LINE,33921,13.00,8417.58,109428.54,14225.71
1300002410,1200002410,1,LINE,42670,2.57,6681.72,17172.02,2232.36
1300002411,1200002411,1,LINE,45475,14.55,8153.30,118630.52,15421.97
1300002412,1200002412,1,LINE,98275,5.99,1264.23,7572.74,984.46
1300002413,1200002413,1,LINE,19560,19.86,5919.31,117557.50,15282.48
1300002414,1200002414,1,LINE,74308,7.51,2223.93,16701.71,2171.22
1300002415,1200002415,1,LINE,92254,10.71,6877.78,73661.02,9575.93
1300002416,1200002416,1,LINE,21602,8.19,2332.57,19103.75,2483.49
1300002417,1200002417,1,LINE,69448,17.43,7548.96,131578.37,17105.19
1300002418,1200002418,1,LINE,93052,10.92,5017.47,54790.77,7122.80
1300002419,1200002419,1,LINE,96247,16.16,7640.57,123471.61,16051.31
1300002420,1200002420,1,LINE,30244,4.03,5220.54,21038.78,2735.04
1300002421,1200002421,1,LINE,35408,6.82,3733.04,25459.33,3309.71
1300002422,1200002422,1,LINE,94624,17.43,5581.48,97285.20,12647.08
1300002423,1200002423,1,LINE,79484,18.99,7253.85,137750.61,17907.58
1300002424,1200002424,1,LINE,60155,11.01,3087.25,33990.62,4418.78
1300002425,1200002425,1,LINE,12663,12.46,3696.27,46055.52,5987.22
1300002426,1200002426,1,LINE,18942,10.39,3470.00,36053.30,4686.93
1300002427,1200002427,1,LINE,16764,12.18,3657.45,44547.74,5791.21
1300002428,1200002428,1,LINE,44825,16.68,5369.34,89560.59,11642.88
1300002429,1200002429,1,LINE,26457,19.37,8336.48,161477.62,20992.09
1300002430,1200002430,1,LINE,13922,9.53,4172.37,46041.11,5985.34
1300002431,1200002431,1,LINE,83533,1.05,7530.80,7907.34,1027.95
1300002432,1200002432,1,LINE,77578,16.45,1745.78,28718.08,3733.35
1300002433,1200002433,1,LINE,45734,15.19,3069.08,46619.33,6060.51
1300002434,1200002434,1,LINE,78628,6.99,7686.12,53725.98,6984.38
1300002435,1200002435,1,LINE,89988,7.43,1896.39,14090.18,1831.72
1300002436,1200002436,1,LINE,83086,6.09,5791.02,35267.31,4584.75
1300002437,1200002437,1,LINE,59261,5.69,7019.86,39943.00,5192.59
1300002438,1200002438,1,LINE,83550,15.83,1354.05,21434.61,2786.50
1300002439,1200002439,1,LINE,11874,18.36,4032.34,74033.76,9624.39
1300002440,1200002440,1,LINE,95523,3.54,2869.13,10156.72,1320.37
1300002441,1200002441,1,LINE,62305,14.23,6959.32,99031.12,12874.05
1300002442,1200002442,1,LINE,47835,15.63,7389.32,115495.07,15014.36
1300002443,1200002443,1,LINE,72534,15.42,3081.80,47521.36,6177.78
1300002444,1200002444,1,LINE,48418,19.41,1627.24,31584.73,4106.01
1300002445,1200002445,1,LINE,51715,14.07,6776.31,95342.68,12394.55
1300002446,1200002446,1,LINE,67751,19.82,262.93,5211.27,677.47
1300002447,1200002447,1,LINE,17039,2.91,5160.57,15017.26,1952.24
1300002448,1200002448,1,LINE,43278,3.19,800.84,2554.68,332.11
1300002449,1200002449,1,LINE,24827,17.19,525.89,9040.05,1175.21
1300002450,1200002450,1,LINE,71751,17.12,822.79,14086.16,1831.20
1300002451,1200002451,1,LINE,13036,5.78,9543.95,55164.03,7171.32
1300002452,1200002452,1,LINE,22851,17.03,5059.32,86160.22,11200.83
1300002453,1200002453,1,LINE,97536,17.90,1558.87,27903.77,3627.49
1300002454,1200002454,1,LINE,64737,8.72,4424.80,38584.26,5015.95
1300002455,1200002455,1,LINE,55565,3.18,4712.97,14987.24,1948.34
1300002456,1200002456,1,LINE,34104,19.68,4838.85,95228.57,12379.71
1300002457,1200002457,1,LINE,80729,7.36,3472.44,25557.16,3322.43
1300002458,1200002458,1,LINE,17968,2.84,712.97,2024.83,263.23
1300002459,1200002459,1,LINE,66820,13.74,2845.10,39091.67,5081.92
1300002460,1200002460,1,LINE,96310,12.65,1843.69,23322.68,3031.95
1300002461,1200002461,1,LINE,86531,19.48,3360.48,65462.15,8510.08
1300002462,1200002462,1,LINE,50004,3.01,2138.25,6436.13,836.70
1300002463,1200002463,1,LINE,45539,10.31,3148.69,32462.99,4220.19
1300002464,1200002464,1,LINE,76006,11.15,3296.88,36760.21,4778.83
1300002465,1200002465,1,LINE,63365,15.72,7885.78,123964.46,16115.38
1300002466,1200002466,1,LINE,83466,12.03,8350.79,100460.00,13059.80
1300002467,1200002467,1,LINE,55543,13.23,2262.18,29928.64,3890.72
1300002468,1200002468,1,LINE,50100,11.87,5875.64,69743.85,9066.70
1300002469,1200002469,1,LINE,38916,16.32,1602.81,26157.86,3400.52
1300002470,1200002470,1,LINE,79721,15.91,7568.09,120408.31,15653.08
1300002471,1200002471,1,LINE,71502,7.08,6199.17,43890.12,5705.72
1300002472,1200002472,1,LINE,16901,4.83,573.05,2767.83,359.82
1300002473,1200002473,1,LINE,29010,6.42,8772.76,56321.12,7321.75
1300002474,1200002474,1,LINE,17924,2.32,3617.78,8393.25,1091.12
1300002475,1200002475,1,LINE,12698,4.59,3163.59,14520.88,1887.71
1300002476,1200002476,1,LINE,92718,17.53,8804.89,154349.72,20065.46
1300002477,1200002477,1,LINE,68688,10.88,2301.00,25034.88,3254.53
1300002478,1200002478,1,LINE,33960,1.30,7044.35,9157.66,1190.50
1300002479,1200002479,1,LINE,58141,7.54,4420.94,33333.89,4333.41
1300002480,1200002480,1,LINE,19659,5.21,5072.97,26430.17,3435.92
1300002481,1200002481,1,LINE,80949,2.39,1026.19,2452.59,318.84
1300002482,1200002482,1,LINE,11528,11.62,5912.29,68700.81,8931.11
1300002483,1200002483,1,LINE,82207,8.74,2764.70,24163.48,3141.25
1300002484,1200002484,1,LINE,32179,5.78,2604.31,15052.91,1956.88
1300002485,1200002485,1,LINE,68106,17.21,3003.04,51682.32,6718.70
1300002486,1200002486,1,LINE,61722,5.47,5154.57,28195.50,3665.41
1300002487,1200002487,1,LINE,81071,19.48,8606.97,167663.78,21796.29
1300002488,1200002488,1,LINE,33319,9.84,6884.72,67745.64,8806.93
1300002489,1200002489,1,LINE,96687,11.65,7363.11,85780.23,11151.43
1300002490,1200002490,1,LINE,14538,3.74,1468.11,5490.73,713.79
1300002491,1200002491,1,LINE,12345,12.34,5354.95,66080.08,8590.41
1300002492,1200002492,1,LINE,46890,9.57,3531.59,33797.32,4393.65
1300002493,1200002493,1,LINE,19184,6.02,6390.30,38469.61,5001.05
1300002494,1200002494,1,LINE,14887,10.87,1437.69,15627.69,2031.60
1300002495,1200002495,1,LINE,83357,11.26,5018.53,56508.65,7346.12
1300002496,1200002496,1,LINE,80202,4.37,2661.94,11632.68,1512.25
1300002497,1200002497,1,LINE,33772,2.41,4589.00,11059.49,1437.73
1300002498,1200002498,1,LINE,28307,4.36,3170.61,13823.86,1797.10
1300002499,1200002499,1,LINE,36599,16.46,1666.37,27428.45,3565.70
1300002500,1200002500,1,LINE,29973,5.08,5800.74,29467.76,3830.81
1300002501,1200002501,1,LINE,34200,8.41,1303.44,10961.93,1425.05
1300002502,1200002502,1,LINE,62184,15.00,9139.59,137093.85,17822.20
1300002503,1200002503,1,LINE,39373,13.24,9133.88,120932.57,15721.23
1300002504,1200002504,1,LINE,37248,1.76,7888.16,13883.16,1804.81
1300002505,1200002505,1,LINE,93160,7.48,5193.69,38848.80,5050.34
1300002506,1200002506,1,LINE,55219,12.29,3994.65,49094.25,6382.25
1300002507,1200002507,1,LINE,20906,14.53,1400.85,20354.35,2646.07
1300002508,1200002508,1,LINE,16832,14.98,5981.51,89603.02,11648.39
1300002509,1200002509,1,LINE,22897,18.73,8226.86,154089.09,20031.58
1300002510,1200002510,1,LINE,98906,15.19,3212.39,48796.20,6343.51
1300002511,1200002511,1,LINE,30082,19.08,2933.44,55970.04,7276.11
1300002512,1200002512,1,LINE,88612,11.11,6784.25,75373.02,9798.49
1300002513,1200002513,1,LINE,18633,1.18,7336.27,8656.80,1125.38
1300002514,1200002514,1,LINE,16653,12.10,7003.58,84743.32,11016.63
1300002515,1200002515,1,LINE,84920,13.58,7440.40,101040.63,13135.28
1300002516,1200002516,1,LINE,68245,2.59,2858.84,7404.40,962.57
1300002517,1200002517,1,LINE,47163,5.50,9479.50,52137.25,6777.84
1300002518,1200002518,1,LINE,46214,5.97,8991.01,53676.33,6977.92
1300002519,1200002519,1,LINE,74149,7.04,8045.42,56639.76,7363.17
1300002520,1200002520,1,LINE,51761,8.01,1873.17,15004.09,1950.53
1300002521,1200002521,1,LINE,14337,6.35,8090.31,51373.47,6678.55
1300002522,1200002522,1,LINE,81415,15.60,9769.41,152402.80,19812.36
1300002523,1200002523,1,LINE,22844,15.87,8098.13,128517.32,16707.25
1300002524,1200002524,1,LINE,88072,9.32,7999.33,74553.76,9691.99
1300002525,1200002525,1,LINE,63703,6.53,8156.78,53263.77,6924.29
1300002526,1200002526,1,LINE,41578,1.67,8315.72,13887.25,1805.34
1300002527,1200002527,1,LINE,10920,5.38,1374.06,7392.44,961.02
1300002528,1200002528,1,LINE,19599,15.67,2818.28,44162.45,5741.12
1300002529,1200002529,1,LINE,50380,5.34,1585.40,8466.04,1100.59
1300002530,1200002530,1,LINE,58946,17.44,1075.95,18764.57,2439.39
1300002531,1200002531,1,LINE,10306,9.38,5245.32,49201.10,6396.14
1300002532,1200002532,1,LINE,42248,10.50,4757.54,49954.17,6494.04
1300002533,1200002533,1,LINE,74840,8.93,5146.30,45956.46,5974.34
1300002534,1200002534,1,LINE,51050,14.82,9122.45,135194.71,17575.31
1300002535,1200002535,1,LINE,65019,19.34,236.79,4579.52,595.34
1300002536,1200002536,1,LINE,96160,11.67,3343.93,39023.66,5073.08
1300002537,1200002537,1,LINE,15204,2.98,5788.26,17249.01,2242.37
1300002538,1200002538,1,LINE,29593,18.29,1296.45,23712.07,3082.57
1300002539,1200002539,1,LINE,43722,12.57,6034.10,75848.64,9860.32
1300002540,1200002540,1,LINE,29944,7.20,380.20,2737.44,355.87
1300002541,1200002541,1,LINE,85927,19.34,3701.65,71589.91,9306.69
1300002542,1200002542,1,LINE,92467,1.81,1173.83,2124.63,276.20
1300002543,1200002543,1,LINE,97587,6.22,3644.64,22669.66,2947.06
1300002544,1200002544,1,LINE,91926,10.95,1971.45,21587.38,2806.36
1300002545,1200002545,1,LINE,11989,18.41,7261.72,133688.27,17379.48
1300002546,1200002546,1,LINE,41612,6.99,267.67,1871.01,243.23
1300002547,1200002547,1,LINE,43754,19.64,5816.17,114229.58,14849.85
1300002548,1200002548,1,LINE,68935,13.93,4088.29,56949.88,7403.48
1300002549,1200002549,1,LINE,35281,6.02,438.85,2641.88,343.44
1300002550,1200002550,1,LINE,44086,4.37,8556.10,37390.16,4860.72
1300002551,1200002551,1,LINE,58390,5.01,9538.73,47789.04,6212.58
1300002552,1200002552,1,LINE,44774,19.09,3388.80,64692.19,8409.98
1300002553,1200002553,1,LINE,37111,7.48,3976.01,29740.55,3866.27
1300002554,1200002554,1,LINE,67038,13.54,2443.08,33079.30,4300.31
1300002555,1200002555,1,LINE,30494,19.88,6844.99,136078.40,17690.19
1300002556,1200002556,1,LINE,76842,2.38,7346.06,17483.62,2272.87
1300002557,1200002557,1,LINE,42170,3.60,897.52,3231.07,420.04
1300002558,1200002558,1,LINE,69454,14.73,6699.76,98687.46,12829.37
1300002559,1200002559,1,LINE,41247,17.09,7134.40,121926.90,15850.50
1300002560,1200002560,1,LINE,72170,3.51,6724.71,23603.73,3068.48
1300002561,1200002561,1,LINE,45851,6.14,6505.21,39941.99,5192.46
1300002562,1200002562,1,LINE,18266,13.35,5206.86,69511.58,9036.51
1300002563,1200002563,1,LINE,58709,12.92,8554.96,110530.08,14368.91
1300002564,1200002564,1,LINE,15962,18.20,6496.97,118244.85,15371.83
1300002565,1200002565,1,LINE,82060,10.28,6633.15,68188.78,8864.54
1300002566,1200002566,1,LINE,97831,9.08,6169.35,56017.70,7282.30
1300002567,1200002567,1,LINE,31450,15.29,6450.24,98624.17,12821.14
1300002568,1200002568,1,LINE,72087,2.07,2223.37,4602.38,598.31
1300002569,1200002569,1,LINE,68762,15.46,1860.47,28762.87,3739.17
1300002570,1200002570,1,LINE,50965,8.40,2931.94,24628.30,3201.68
1300002571,1200002571,1,LINE,15067,11.64,172.76,2010.93,261.42
1300002572,1200002572,1,LINE,42070,12.64,6145.08,77673.81,10097.60
1300002573,1200002573,1,LINE,91458,2.92,5168.96,15093.36,1962.14
1300002574,1200002574,1,LINE,69494,2.77,9751.38,27011.32,3511.47
1300002575,1200002575,1,LINE,32899,16.78,3639.18,61065.44,7938.51
1300002576,1200002576,1,LINE,90243,11.26,4853.15,54646.47,7104.04
1300002577,1200002577,1,LINE,30139,18.19,6810.38,123880.81,16104.51
1300002578,1200002578,1,LINE,78934,1.49,7172.28,10686.70,1389.27
1300002579,1200002579,1,LINE,62922,6.42,360.86,2316.72,301.17
1300002580,1200002580,1,LINE,65548,6.09,9599.04,58458.15,7599.56
1300002581,1200002581,1,LINE,82701,11.65,3061.12,35662.05,4636.07
1300002582,1200002582,1,LINE,82235,9.17,8216.78,75347.87,9795.22
1300002583,1200002583,1,LINE,99425,11.89,9255.65,110049.68,14306.46
1300002584,1200002584,1,LINE,65696,2.95,7342.95,21661.70,2816.02
1300002585,1200002585,1,LINE,17369,4.43,8856.12,39232.61,5100.24
1300002586,1200002586,1,LINE,57946,3.35,4792.59,16055.18,2087.17
1300002587,1200002587,1,LINE,58951,10.98,5724.55,62855.56,8171.22
1300002588,1200002588,1,LINE,62108,1.33,5458.84,7260.26,943.83
1300002589,1200002589,1,LINE,15408,15.59,2447.52,38156.84,4960.39
1300002590,1200002590,1,LINE,17041,14.65,5336.53,78180.16,10163.42
1300002591,1200002591,1,LINE,48640,16.40,3197.92,52445.89,6817.97
1300002592,1200002592,1,LINE,10120,13.35,8418.12,112381.90,14609.65
1300002593,1200002593,1,LINE,61663,15.48,8587.44,132933.57,17281.36
1300002594,1200002594,1,LINE,97313,6.50,1425.43,9265.30,1204.49
1300002595,1200002595,1,LINE,88300,9.40,7864.70,73928.18,9610.66
1300002596,1200002596,1,LINE,71068,13.54,516.62,6995.03,909.35
1300002597,1200002597,1,LINE,21582,1.94,7447.94,14449.00,1878.37
1300002598,1200002598,1,LINE,90623,8.52,8089.21,68920.07,8959.61
1300002599,1200002599,1,LINE,24989,13.05,381.71,4981.32,647.57
1300002600,1200002600,1,LINE,98918,1.37,7520.31,10302.82,1339.37
1300002601,1200002601,1,LINE,75371,14.06,6656.13,93585.19,12166.07
1300002602,1200002602,1,LINE,87191,2.09,7706.21,16105.98,2093.78
1300002603,1200002603,1,LINE,59852,0.82,4505.69,3694.67,480.31
