line_id,header_id,line_number,inventory_item_id,ordered_quantity,unit_selling_price,list_price,discount_percent,line_amount,line_status_code
1000002987,900001469,2,78628,6.99,7686.12,8734.23,12.00,53725.98,INVOICED
1000002988,900001470,1,19457,8.14,3846.64,4049.10,5.00,31311.65,AWAITING_SHIPPING
1000002989,900001470,2,40601,5.43,2721.07,2721.07,0.00,14775.41,INVOICED
1000002990,900001471,1,89988,7.43,1896.39,2154.99,12.00,14090.18,AWAITING_SHIPPING
1000002991,900001471,2,45920,3.90,2773.86,3015.07,8.00,10818.05,SHIPPED
1000002992,900001472,1,83086,6.09,5791.02,5909.20,2.00,35267.31,INVOICED
1000002993,900001472,2,59261,5.69,7019.86,7630.28,8.00,39943.00,AWAITING_SHIPPING
1000002994,900001472,3,51527,8.73,2614.77,2668.13,2.00,22826.94,AWAITING_SHIPPING
1000002995,900001473,1,83550,15.83,1354.05,1354.05,0.00,21434.61,INVOICED
1000002996,900001474,1,11874,18.36,4032.34,4382.98,8.00,74033.76,SHIPPED
1000002997,900001474,2,95523,3.54,2869.13,2869.13,0.00,10156.72,AWAITING_SHIPPING
1000002998,900001475,1,89143,11.23,7704.37,8374.32,8.00,86520.08,SHIPPED
1000002999,900001475,2,62305,14.23,6959.32,7564.48,8.00,99031.12,SHIPPED
1000003000,900001475,3,47835,15.63,7389.32,7778.23,5.00,115495.07,AWAITING_SHIPPING
1000003001,900001475,4,72534,15.42,3081.80,3244.00,5.00,47521.36,AWAITING_SHIPPING
1000003002,900001476,1,48418,19.41,1627.24,1808.05,10.00,31584.73,SHIPPED
1000003003,900001476,2,51715,14.07,6776.31,6776.31,0.00,95342.68,INVOICED
1000003004,900001477,1,67751,19.82,262.93,262.93,0.00,5211.27,AWAITING_SHIPPING
1000003005,900001477,2,17039,2.91,5160.57,5609.31,8.00,15017.26,AWAITING_SHIPPING
1000003006,900001478,1,43278,3.19,800.84,800.84,0.00,2554.68,AWAITING_SHIPPING
1000003007,900001479,1,24827,17.19,525.89,525.89,0.00,9040.05,INVOICED
1000003008,900001479,2,71751,17.12,822.79,894.34,8.00,14086.16,SHIPPED
1000003009,900001480,1,13036,5.78,9543.95,9738.72,2.00,55164.03,INVOICED
1000003010,900001480,2,22851,17.03,5059.32,5059.32,0.00,86160.22,AWAITING_SHIPPING
1000003011,900001480,3,61114,11.47,190.26,190.26,0.00,2182.28,SHIPPED
1000003012,900001481,1,97536,17.90,1558.87,1640.92,5.00,27903.77,AWAITING_SHIPPING
1000003013,900001481,2,64737,16.16,4424.80,4809.56,8.00,71504.77,SHIPPED
1000003014,900001482,1,55565,3.18,4712.97,5355.65,12.00,14987.24,AWAITING_SHIPPING
1000003015,900001482,2,53630,9.30,6653.39,7231.95,8.00,61876.53,AWAITING_SHIPPING
1000003016,900001482,3,34104,19.68,4838.85,5093.53,5.00,95228.57,AWAITING_SHIPPING
1000003017,900001482,4,80729,7.36,3472.44,3472.44,0.00,25557.16,SHIPPED
1000003018,900001482,5,17968,6.12,712.97,712.97,0.00,4363.38,INVOICED
1000003019,900001483,1,66820,13.74,2845.10,3161.22,10.00,39091.67,AWAITING_SHIPPING
1000003020,900001483,2,96310,15.23,1843.69,2095.10,12.00,28079.40,AWAITING_SHIPPING
1000003021,900001484,1,86531,19.48,3360.48,3537.35,5.00,65462.15,SHIPPED
1000003022,900001485,1,50004,3.01,2138.25,2429.83,12.00,6436.13,INVOICED
1000003023,900001485,2,45539,10.31,3148.69,3498.54,10.00,32462.99,SHIPPED
1000003024,900001486,1,76006,11.15,3296.88,3364.16,2.00,36760.21,INVOICED
1000003025,900001487,1,63365,15.72,7885.78,7885.78,0.00,123964.46,AWAITING_SHIPPING
1000003026,900001488,1,83466,12.03,8350.79,8521.21,2.00,100460.00,INVOICED
1000003027,900001488,2,55543,13.23,2262.18,2262.18,0.00,29928.64,SHIPPED
1000003028,900001488,3,50100,19.28,5875.64,6676.86,12.00,113282.34,AWAITING_SHIPPING
1000003029,900001488,4,38916,16.32,1602.81,1687.17,5.00,26157.86,AWAITING_SHIPPING
1000003030,900001489,1,16741,7.96,3645.98,3645.98,0.00,29022.00,AWAITING_SHIPPING
1000003031,900001489,2,65060,10.46,3496.94,3496.94,0.00,36577.99,SHIPPED
1000003032,900001490,1,79721,15.91,7568.09,8226.18,8.00,120408.31,INVOICED
1000003033,900001490,2,71502,7.08,6199.17,6199.17,0.00,43890.12,SHIPPED
1000003034,900001490,3,16901,7.70,573.05,603.21,5.00,4412.48,INVOICED
1000003035,900001491,1,43096,19.59,2523.96,2523.96,0.00,49444.38,INVOICED
1000003036,900001491,2,82469,17.38,520.88,531.51,2.00,9052.89,SHIPPED
1000003037,900001491,3,29010,6.42,8772.76,9969.05,12.00,56321.12,SHIPPED
1000003038,900001492,1,17924,2.32,3617.78,3617.78,0.00,8393.25,AWAITING_SHIPPING
1000003039,900001493,1,12698,4.59,3163.59,3330.09,5.00,14520.88,AWAITING_SHIPPING
1000003040,900001494,1,92718,17.53,8804.89,8984.58,2.00,154349.72,AWAITING_SHIPPING
1000003041,900001494,2,68688,10.88,2301.00,2501.09,8.00,25034.88,AWAITING_SHIPPING
1000003042,900001495,1,33960,2.21,7044.35,7044.35,0.00,15568.01,INVOICED
1000003043,900001495,2,58141,7.54,4420.94,4511.16,2.00,33333.89,INVOICED
1000003044,900001495,3,58698,18.94,8923.05,8923.05,0.00,169002.57,SHIPPED
1000003045,900001496,1,19659,5.21,5072.97,5339.97,5.00,26430.17,SHIPPED
1000003046,900001497,1,80949,2.39,1026.19,1115.42,8.00,2452.59,AWAITING_SHIPPING
1000003047,900001497,2,11528,11.62,5912.29,5912.29,0.00,68700.81,AWAITING_SHIPPING
1000003048,900001497,3,75529,11.94,6051.35,6876.53,12.00,72253.12,INVOICED
1000003049,900001497,4,82207,8.74,2764.70,2821.12,2.00,24163.48,INVOICED
1000003050,900001498,1,32179,5.78,2604.31,2604.31,0.00,15052.91,SHIPPED
1000003051,900001499,1,68106,17.21,3003.04,3161.09,5.00,51682.32,SHIPPED
1000003052,900001500,1,61722,10.69,5154.57,5727.30,10.00,55102.35,INVOICED
1000003053,900001500,2,81071,19.48,8606.97,8782.62,2.00,167663.78,AWAITING_SHIPPING
1000003054,900001500,3,33319,9.84,6884.72,7823.55,12.00,67745.64,INVOICED
1000003055,900001501,1,96687,11.65,7363.11,8181.23,10.00,85780.23,INVOICED
1000003056,900001502,1,56485,13.63,7470.63,7470.63,0.00,101824.69,INVOICED
1000003057,900001503,1,14538,7.96,1468.11,1468.11,0.00,11686.16,SHIPPED
1000003058,900001504,1,12345,19.71,5354.95,5949.95,10.00,105546.06,INVOICED
1000003059,900001505,1,46890,13.25,3531.59,3838.69,8.00,46793.57,SHIPPED
1000003060,900001506,1,19184,6.02,6390.30,6945.98,8.00,38469.61,INVOICED
1000003061,900001507,1,14887,10.87,1437.69,1513.36,5.00,15627.69,SHIPPED
1000003062,900001507,2,83357,11.26,5018.53,5702.87,12.00,56508.65,AWAITING_SHIPPING
1000003063,900001508,1,80202,10.20,2661.94,2893.41,8.00,27151.79,SHIPPED
1000003064,900001509,1,67120,2.07,8583.17,9034.92,5.00,17767.16,SHIPPED
1000003065,900001510,1,33772,3.44,4589.00,4988.04,8.00,15786.16,AWAITING_SHIPPING
1000003066,900001510,2,28307,4.36,3170.61,3235.32,2.00,13823.86,AWAITING_SHIPPING
1000003067,900001511,1,36599,19.75,1666.37,1666.37,0.00,32910.81,SHIPPED
1000003068,900001512,1,29973,5.08,5800.74,6445.27,10.00,29467.76,AWAITING_SHIPPING
1000003069,900001512,2,34200,8.41,1303.44,1303.44,0.00,10961.93,SHIPPED
1000003070,900001513,1,62184,15.00,9139.59,9139.59,0.00,137093.85,SHIPPED
1000003071,900001513,2,39373,13.24,9133.88,9133.88,0.00,120932.57,SHIPPED
1000003072,900001514,1,37248,1.76,7888.16,8049.14,2.00,13883.16,AWAITING_SHIPPING
1000003073,900001515,1,93160,11.25,5193.69,5645.32,8.00,58429.01,INVOICED
1000003074,900001515,2,55219,12.29,3994.65,4438.50,10.00,49094.25,INVOICED
1000003075,900001516,1,60688,9.58,3883.62,3883.62,0.00,37205.08,INVOICED
1000003076,900001516,2,62466,1.67,3526.36,3918.18,10.00,5889.02,INVOICED
1000003077,900001517,1,20906,14.53,1400.85,1522.66,8.00,20354.35,AWAITING_SHIPPING
1000003078,900001518,1,16832,14.98,5981.51,6103.58,2.00,89603.02,INVOICED
1000003079,900001518,2,22897,18.73,8226.86,8226.86,0.00,154089.09,AWAITING_SHIPPING
1000003080,900001519,1,10476,14.28,5821.47,5821.47,0.00,83130.59,SHIPPED
1000003081,900001519,2,11131,3.22,9307.89,9307.89,0.00,29971.41,SHIPPED
1000003082,900001519,3,71148,6.67,2644.68,2783.87,5.00,17640.02,AWAITING_SHIPPING
1000003083,900001519,4,63855,16.04,1141.98,1241.28,8.00,18317.36,SHIPPED
1000003084,900001520,1,98906,15.19,3212.39,3491.73,8.00,48796.20,AWAITING_SHIPPING
1000003085,900001520,2,30082,19.08,2933.44,2933.44,0.00,55970.04,SHIPPED
1000003086,900001520,3,88612,11.11,6784.25,7141.32,5.00,75373.02,INVOICED
1000003087,900001520,4,74769,4.57,7986.94,9076.07,12.00,36500.32,SHIPPED
1000003088,900001521,1,18633,1.18,7336.27,7722.39,5.00,8656.80,SHIPPED
1000003089,900001522,1,31534,1.95,5888.06,5888.06,0.00,11481.72,AWAITING_SHIPPING
1000003090,900001523,1,16653,13.81,7003.58,7781.76,10.00,96719.44,INVOICED
1000003091,900001523,2,84920,13.58,7440.40,7592.25,2.00,101040.63,SHIPPED
1000003092,900001524,1,60521,5.02,9020.64,9020.64,0.00,45283.61,INVOICED
1000003093,900001524,2,68245,2.59,2858.84,3176.49,10.00,7404.40,AWAITING_SHIPPING
1000003094,900001524,3,47163,5.50,9479.50,9479.50,0.00,52137.25,AWAITING_SHIPPING
1000003095,900001524,4,46214,5.97,8991.01,8991.01,0.00,53676.33,INVOICED
1000003096,900001525,1,74149,7.04,8045.42,9142.52,12.00,56639.76,SHIPPED
1000003097,900001526,1,11827,3.37,4388.72,4478.29,2.00,14789.99,SHIPPED
1000003098,900001526,2,51761,8.01,1873.17,2128.60,12.00,15004.09,SHIPPED
1000003099,900001526,3,14337,6.35,8090.31,8793.81,8.00,51373.47,SHIPPED
1000003100,900001527,1,81415,15.60,9769.41,9769.41,0.00,152402.80,INVOICED
1000003101,900001528,1,41681,6.01,9783.08,9783.08,0.00,58796.31,SHIPPED
1000003102,900001529,1,22844,15.87,8098.13,9202.42,12.00,128517.32,SHIPPED
1000003103,900001530,1,88072,9.32,7999.33,8888.14,10.00,74553.76,SHIPPED
1000003104,900001530,2,63703,14.85,8156.78,8156.78,0.00,121128.18,INVOICED
1000003105,900001530,3,41578,1.67,8315.72,8315.72,0.00,13887.25,INVOICED
1000003106,900001530,4,10920,8.73,1374.06,1526.73,10.00,11995.54,AWAITING_SHIPPING
1000003107,900001531,1,19599,15.67,2818.28,2818.28,0.00,44162.45,SHIPPED
1000003108,900001532,1,50380,5.34,1585.40,1585.40,0.00,8466.04,INVOICED
1000003109,900001532,2,58946,17.44,1075.95,1169.51,8.00,18764.57,AWAITING_SHIPPING
1000003110,900001533,1,10306,9.38,5245.32,5521.39,5.00,49201.10,SHIPPED
1000003111,900001533,2,42248,10.50,4757.54,5007.94,5.00,49954.17,AWAITING_SHIPPING
1000003112,900001533,3,74840,8.93,5146.30,5251.33,2.00,45956.46,INVOICED
1000003113,900001533,4,51050,14.82,9122.45,9308.62,2.00,135194.71,AWAITING_SHIPPING
1000003114,900001534,1,65019,19.34,236.79,241.62,2.00,4579.52,AWAITING_SHIPPING
1000003115,900001534,2,78710,3.68,4804.70,5222.50,8.00,17681.30,INVOICED
1000003116,900001534,3,96160,11.67,3343.93,3634.71,8.00,39023.66,AWAITING_SHIPPING
1000003117,900001535,1,15204,2.98,5788.26,5906.39,2.00,17249.01,INVOICED
1000003118,900001536,1,29839,3.39,9163.99,9163.99,0.00,31065.93,AWAITING_SHIPPING
1000003119,900001536,2,34039,3.34,5153.48,5424.72,5.00,17212.62,INVOICED
1000003120,900001536,3,42569,19.84,3341.73,3632.32,8.00,66299.92,SHIPPED
1000003121,900001536,4,84834,19.55,2517.68,2736.61,8.00,49220.64,SHIPPED
1000003122,900001536,5,23852,8.39,3071.77,3071.77,0.00,25772.15,INVOICED
1000003123,900001537,1,29593,18.29,1296.45,1409.19,8.00,23712.07,AWAITING_SHIPPING
1000003124,900001538,1,43722,12.57,6034.10,6034.10,0.00,75848.64,INVOICED
1000003125,900001538,2,29944,7.20,380.20,413.26,8.00,2737.44,INVOICED
1000003126,900001538,3,85927,19.34,3701.65,3777.19,2.00,71589.91,AWAITING_SHIPPING
1000003127,900001539,1,92467,1.81,1173.83,1304.25,10.00,2124.63,SHIPPED
1000003128,900001539,2,97587,6.22,3644.64,3644.64,0.00,22669.66,INVOICED
1000003129,900001539,3,91926,10.95,1971.45,2142.88,8.00,21587.38,INVOICED
1000003130,900001539,4,11989,18.41,7261.72,7261.72,0.00,133688.27,INVOICED
1000003131,900001540,1,12633,5.71,4811.65,5230.05,8.00,27474.52,SHIPPED
1000003132,900001540,2,41612,6.99,267.67,290.95,8.00,1871.01,AWAITING_SHIPPING
1000003133,900001540,3,43754,19.64,5816.17,5816.17,0.00,114229.58,INVOICED
1000003134,900001541,1,68935,13.93,4088.29,4303.46,5.00,56949.88,SHIPPED
1000003135,900001541,2,35281,10.22,438.85,498.69,12.00,4485.05,INVOICED
1000003136,900001542,1,89591,13.09,543.72,543.72,0.00,7117.29,SHIPPED
1000003137,900001542,2,40250,7.92,5540.75,6156.39,10.00,43882.74,AWAITING_SHIPPING
1000003138,900001542,3,81350,4.30,5857.27,5857.27,0.00,25186.26,AWAITING_SHIPPING
1000003139,900001542,4,97147,17.21,7237.52,8224.46,12.00,124557.72,SHIPPED
1000003140,900001543,1,44086,4.37,8556.10,8556.10,0.00,37390.16,AWAITING_SHIPPING
1000003141,900001543,2,58390,5.01,9538.73,9538.73,0.00,47789.04,SHIPPED
1000003142,900001544,1,44774,19.09,3388.80,3683.48,8.00,64692.19,SHIPPED
1000003143,900001544,2,37111,8.61,3976.01,3976.01,0.00,34233.45,INVOICED
1000003144,900001544,3,67038,16.43,2443.08,2571.66,5.00,40139.80,INVOICED
1000003145,900001545,1,30494,19.88,6844.99,7205.25,5.00,136078.40,SHIPPED
1000003146,900001545,2,76842,2.38,7346.06,8347.80,12.00,17483.62,SHIPPED
1000003147,900001545,3,42170,6.23,897.52,1019.91,12.00,5591.55,AWAITING_SHIPPING
1000003148,900001546,1,69454,14.73,6699.76,6699.76,0.00,98687.46,SHIPPED
1000003149,900001547,1,41247,17.09,7134.40,7754.78,8.00,121926.90,INVOICED
1000003150,900001547,2,72170,3.51,6724.71,6861.95,2.00,23603.73,AWAITING_SHIPPING
1000003151,900001548,1,45851,6.14,6505.21,6505.21,0.00,39941.99,AWAITING_SHIPPING
1000003152,900001549,1,18266,13.35,5206.86,5313.12,2.00,69511.58,SHIPPED
1000003153,900001549,2,93923,14.89,6237.84,6237.84,0.00,92881.44,INVOICED
1000003154,900001550,1,56159,16.69,676.72,769.00,12.00,11294.46,AWAITING_SHIPPING
1000003155,900001551,1,58709,12.92,8554.96,9505.51,10.00,110530.08,INVOICED
1000003156,900001552,1,62072,10.49,3180.69,3180.69,0.00,33365.44,SHIPPED
1000003157,900001553,1,15962,18.20,6496.97,6496.97,0.00,118244.85,SHIPPED
1000003158,900001553,2,82060,10.28,6633.15,6633.15,0.00,68188.78,INVOICED
1000003159,900001554,1,97831,9.08,6169.35,7010.62,12.00,56017.70,INVOICED
1000003160,900001554,2,31450,15.29,6450.24,7329.82,12.00,98624.17,SHIPPED
1000003161,900001554,3,92051,19.43,5916.31,6430.77,8.00,114953.90,AWAITING_SHIPPING
1000003162,900001555,1,72087,2.40,2223.37,2223.37,0.00,5336.09,AWAITING_SHIPPING
1000003163,900001556,1,89565,18.95,6754.37,7109.86,5.00,127995.31,SHIPPED
1000003164,900001557,1,68762,15.46,1860.47,2022.25,8.00,28762.87,INVOICED
1000003165,900001558,1,24826,11.98,3490.87,3966.90,12.00,41820.62,INVOICED
1000003166,900001558,2,65562,7.65,352.10,382.72,8.00,2693.57,AWAITING_SHIPPING
1000003167,900001559,1,50965,8.40,2931.94,4594.07,36.18,24628.30,AWAITING_SHIPPING
1000003168,900001559,2,49140,19.11,8229.87,9352.12,12.00,157272.82,AWAITING_SHIPPING
1000003169,900001559,3,15067,11.64,172.76,172.76,0.00,2010.93,AWAITING_SHIPPING
1000003170,900001560,1,42070,12.64,6145.08,6270.49,2.00,77673.81,AWAITING_SHIPPING
1000003171,900001560,2,37341,1.41,8197.56,9108.40,10.00,11558.56,AWAITING_SHIPPING
1000003172,900001560,3,91458,5.43,5168.96,5743.29,10.00,28067.45,SHIPPED
1000003173,900001561,1,69494,5.03,9751.38,9751.38,0.00,49049.44,SHIPPED
1000003174,900001562,1,32899,16.78,3639.18,3639.18,0.00,61065.44,INVOICED
1000003175,900001563,1,90243,17.22,4853.15,5514.94,12.00,83571.24,INVOICED
1000003176,900001563,2,30139,18.19,6810.38,7402.59,8.00,123880.81,AWAITING_SHIPPING
1000003177,900001564,1,78934,1.49,7172.28,7795.96,8.00,10686.70,SHIPPED
1000003178,900001565,1,62922,6.42,360.86,400.96,10.00,2316.72,INVOICED
1000003179,900001566,1,65548,6.09,9599.04,9599.04,0.00,58458.15,INVOICED
1000003180,900001567,1,82701,11.65,3061.12,3401.24,10.00,35662.05,SHIPPED
1000003181,900001567,2,82235,9.17,8216.78,8649.24,5.00,75347.87,AWAITING_SHIPPING
1000003182,900001568,1,99425,11.89,9255.65,9444.54,2.00,110049.68,INVOICED
1000003183,900001568,2,65696,2.95,7342.95,7981.47,8.00,21661.70,SHIPPED
1000003184,900001569,1,17369,4.43,8856.12,9322.23,5.00,39232.61,AWAITING_SHIPPING
1000003185,900001569,2,57946,3.35,4792.59,5209.34,8.00,16055.18,INVOICED
1000003186,900001569,3,58951,18.14,5724.55,6222.34,8.00,103843.34,INVOICED
1000003187,900001569,4,12928,3.63,8471.56,8644.45,2.00,30751.76,AWAITING_SHIPPING
1000003188,900001570,1,62108,2.55,5458.84,5746.15,5.00,13920.04,AWAITING_SHIPPING
1000003189,900001570,2,15408,15.59,2447.52,2576.34,5.00,38156.84,INVOICED
1000003190,900001570,3,17041,14.65,5336.53,5800.58,8.00,78180.16,INVOICED
1000003191,900001571,1,48640,16.40,3197.92,3553.24,10.00,52445.89,INVOICED
1000003192,900001571,2,10120,13.35,8418.12,9353.47,10.00,112381.90,AWAITING_SHIPPING
1000003193,900001572,1,28454,4.63,4632.41,4632.41,0.00,21448.06,SHIPPED
1000003194,900001572,2,61663,15.48,8587.44,8587.44,0.00,132933.57,SHIPPED
1000003195,900001572,3,97313,6.50,1425.43,1549.38,8.00,9265.30,SHIPPED
1000003196,900001573,1,88300,9.40,7864.70,8278.63,5.00,73928.18,SHIPPED
1000003197,900001573,2,71068,17.14,516.62,543.81,5.00,8854.87,INVOICED
1000003198,900001574,1,21582,2.21,7447.94,7599.94,2.00,16459.95,SHIPPED
1000003199,900001574,2,13178,16.35,7910.02,7910.02,0.00,129328.83,AWAITING_SHIPPING
1000003200,900001575,1,90623,8.52,8089.21,9192.28,12.00,68920.07,SHIPPED
1000003201,900001576,1,24989,13.05,381.71,381.71,0.00,4981.32,INVOICED
1000003202,900001576,2,98918,1.37,7520.31,7520.31,0.00,10302.82,SHIPPED
1000003203,900001577,1,75371,14.06,6656.13,7563.78,12.00,93585.19,INVOICED
1000003204,900001577,2,87191,2.09,7706.21,8111.80,5.00,16105.98,INVOICED
1000003205,900001578,1,59852,1.04,4505.69,4897.49,8.00,4685.92,SHIPPED
1000003206,900001578,2,24676,14.17,607.20,607.20,0.00,8604.02,AWAITING_SHIPPING
1000003207,900001579,1,85409,1.77,3456.11,3456.11,0.00,6117.31,INVOICED
1000003208,900001580,1,76165,5.39,7858.07,8271.65,5.00,42355.00,SHIPPED
1000003209,900001581,1,93653,13.67,8818.55,8818.55,0.00,120549.58,INVOICED
1000003210,900001581,2,58636,15.30,3965.10,4505.79,12.00,60666.03,AWAITING_SHIPPING
1000003211,900001582,1,30361,18.87,7826.92,8894.23,12.00,147693.98,AWAITING_SHIPPING
1000003212,900001582,2,57855,16.79,7014.17,7383.34,5.00,117767.91,AWAITING_SHIPPING
1000003213,900001582,3,11475,8.69,2514.94,2647.31,5.00,21854.83,INVOICED
1000003214,900001582,4,39743,5.89,7669.50,8715.34,12.00,45173.35,INVOICED
1000003215,900001582,5,99665,7.54,4769.00,4769.00,0.00,35958.26,SHIPPED
1000003216,900001583,1,71463,18.20,8784.53,8963.81,2.00,159878.45,INVOICED
1000003217,900001584,1,60618,18.92,1807.40,1964.56,8.00,34196.01,AWAITING_SHIPPING
1000003218,900001584,2,77725,7.89,3677.49,3677.49,0.00,29015.40,AWAITING_SHIPPING
1000003219,900001585,1,82766,11.57,1726.82,1726.82,0.00,19979.31,AWAITING_SHIPPING
1000003220,900001585,2,51748,1.21,2896.16,3217.96,10.00,3504.35,SHIPPED
1000003221,900001586,1,88055,4.06,4187.73,4551.88,8.00,17002.18,SHIPPED
1000003222,900001586,2,91934,12.54,2811.75,3056.25,8.00,35259.35,INVOICED
1000003223,900001586,3,41502,7.12,6290.34,6290.34,0.00,44787.22,SHIPPED
1000003224,900001587,1,22747,8.66,1423.70,1423.70,0.00,12329.24,INVOICED
1000003225,900001587,2,56080,15.05,6186.54,6186.54,0.00,93107.43,AWAITING_SHIPPING
1000003226,900001587,3,35193,15.82,784.82,826.13,5.00,12415.85,SHIPPED
1000003227,900001588,1,25353,9.76,8861.18,9631.72,8.00,86485.12,AWAITING_SHIPPING
1000003228,900001588,2,62772,17.27,4304.32,4304.32,0.00,74335.61,INVOICED
1000003229,900001589,1,51540,1.62,600.06,600.06,0.00,972.10,SHIPPED
1000003230,900001590,1,81609,8.68,6475.77,7195.30,10.00,56209.68,SHIPPED
1000003231,900001590,2,53615,19.73,2168.57,2168.57,0.00,42785.89,SHIPPED
1000003232,900001591,1,21326,17.00,2589.91,2642.77,2.00,44028.47,INVOICED
1000003233,900001592,1,58126,1.57,5081.27,5774.17,12.00,7977.59,INVOICED
1000003234,900001593,1,14652,9.15,8677.82,9861.16,12.00,79402.05,SHIPPED
1000003235,900001594,1,75167,19.16,3462.54,3934.70,12.00,66342.27,AWAITING_SHIPPING
1000003236,900001595,1,94668,12.16,2981.10,3387.61,12.00,36250.18,SHIPPED
1000003237,900001596,1,82071,1.83,4342.73,4342.73,0.00,7947.20,SHIPPED
1000003238,900001596,2,18561,1.96,2296.81,2496.53,8.00,4501.75,SHIPPED
1000003239,900001597,1,59135,4.89,2977.11,3383.08,12.00,14558.07,AWAITING_SHIPPING
1000003240,900001597,2,94569,3.08,3829.31,4254.79,10.00,11794.27,SHIPPED
1000003241,900001597,3,13971,14.39,7536.26,7536.26,0.00,108446.78,INVOICED
1000003242,900001598,1,22272,6.82,2481.29,2481.29,0.00,16922.40,AWAITING_SHIPPING
1000003243,900001599,1,82321,3.26,845.72,961.05,12.00,2757.05,SHIPPED
1000003244,900001600,1,20676,6.86,6846.78,6846.78,0.00,46968.91,AWAITING_SHIPPING
1000003245,900001600,2,11867,1.23,4715.77,4963.97,5.00,5800.40,INVOICED
1000003246,900001601,1,83371,19.07,7831.04,8243.20,5.00,149337.93,AWAITING_SHIPPING
1000003247,900001601,2,79926,10.58,9133.42,9319.82,2.00,96631.58,AWAITING_SHIPPING
1000003248,900001601,3,36649,2.94,3884.76,4414.50,12.00,11421.19,SHIPPED
1000003249,900001601,4,88798,18.24,8659.76,9621.95,10.00,157954.02,INVOICED
1000003250,900001601,5,84872,9.43,433.66,492.80,12.00,4089.41,INVOICED
1000003251,900001602,1,31892,12.27,2606.44,2961.86,12.00,31981.02,AWAITING_SHIPPING
1000003252,900001603,1,66887,4.43,4784.08,8062.15,40.66,21193.47,AWAITING_SHIPPING
1000003253,900001603,2,54196,8.00,4411.05,4501.07,2.00,35288.40,SHIPPED
1000003254,900001604,1,43704,14.91,2200.80,2245.71,2.00,32813.93,INVOICED
1000003255,900001605,1,81161,6.29,3827.90,3827.90,0.00,24077.49,AWAITING_SHIPPING
1000003256,900001606,1,62658,5.13,7753.45,8614.94,10.00,39775.20,SHIPPED
1000003257,900001607,1,14535,15.00,9185.40,9185.40,0.00,137781.00,SHIPPED
1000003258,900001607,2,50386,2.74,1482.85,1482.85,0.00,4063.01,SHIPPED
1000003259,900001608,1,82359,8.32,1854.27,2107.13,12.00,15427.53,SHIPPED
1000003260,900001609,1,54068,4.63,7775.09,7775.09,0.00,35998.67,SHIPPED
1000003261,900001609,2,16749,2.13,5636.83,5636.83,0.00,12006.45,INVOICED
1000003262,900001609,3,63628,13.74,3133.67,3133.67,0.00,43056.63,AWAITING_SHIPPING
1000003263,900001609,4,36892,13.62,5948.48,5948.48,0.00,81018.30,SHIPPED
1000003264,900001610,1,54743,8.30,2125.83,2310.69,8.00,17644.39,AWAITING_SHIPPING
1000003265,900001611,1,75298,18.95,7416.71,7416.71,0.00,140546.65,AWAITING_SHIPPING
1000003266,900001612,1,89207,8.57,1259.54,1399.49,10.00,10794.26,INVOICED
1000003267,900001612,2,67740,2.63,8939.44,9932.71,10.00,23510.73,SHIPPED
1000003268,900001612,3,27338,3.45,8752.88,8752.88,0.00,30197.44,SHIPPED
1000003269,900001612,4,88568,6.61,1855.94,2062.16,10.00,12267.76,SHIPPED
1000003270,900001613,1,26367,12.92,493.14,560.39,12.00,6371.37,AWAITING_SHIPPING
1000003271,900001613,2,43668,9.35,6567.54,6567.54,0.00,61406.50,AWAITING_SHIPPING
1000003272,900001613,3,22164,11.04,561.12,561.12,0.00,6194.76,AWAITING_SHIPPING
1000003273,900001613,4,60468,3.72,667.29,725.31,8.00,2482.32,INVOICED
1000003274,900001614,1,87557,4.56,2699.98,2755.08,2.00,12311.91,SHIPPED
1000003275,900001614,2,87014,4.54,8658.01,9113.69,5.00,39307.37,AWAITING_SHIPPING
1000003276,900001615,1,83237,6.32,9357.86,9548.84,2.00,59141.68,SHIPPED
1000003277,900001615,2,50952,10.37,6182.78,7025.89,12.00,64115.43,AWAITING_SHIPPING
1000003278,900001616,1,29925,19.81,554.44,583.62,5.00,10983.46,AWAITING_SHIPPING
1000003279,900001616,2,96862,13.94,3478.09,3661.15,5.00,48484.57,SHIPPED
1000003280,900001617,1,14377,18.10,553.09,614.54,10.00,10010.93,INVOICED
1000003281,900001617,2,55745,14.72,6305.74,6854.07,8.00,92820.49,AWAITING_SHIPPING
1000003282,900001617,3,76453,3.95,4644.86,5278.25,12.00,18347.20,INVOICED
1000003283,900001618,1,61257,9.97,5984.58,5984.58,0.00,59666.26,AWAITING_SHIPPING
1000003284,900001618,2,73452,6.21,2372.98,2372.98,0.00,14736.21,SHIPPED
1000003285,900001618,3,68717,13.84,5319.12,5910.13,10.00,73616.62,SHIPPED
1000003286,900001619,1,62683,18.24,4028.80,4476.44,10.00,73485.31,AWAITING_SHIPPING
1000003287,900001619,2,37800,6.09,3160.86,3512.07,10.00,19249.64,SHIPPED
1000003288,900001620,1,57096,1.54,5154.39,5259.58,2.00,7937.76,AWAITING_SHIPPING
1000003289,900001621,1,50762,15.97,9158.81,9158.81,0.00,146266.20,SHIPPED
1000003290,900001621,2,39654,13.02,431.75,490.63,12.00,5621.39,INVOICED
1000003291,900001622,1,88603,1.83,8697.25,9663.61,10.00,15915.97,SHIPPED
1000003292,900001623,1,20845,11.22,6328.83,7032.03,10.00,71009.47,INVOICED
