je_line_id,je_header_id,line_num,code_combination_id,entered_dr,entered_cr,accounted_dr,accounted_cr,description
1003,335,1003,4,0,2123.19,0,2123.19,销项税额
1004,336,1004,2,986.35,0,986.35,0,应收账款
1005,336,1005,3,0,872.88,0,872.88,主营业务收入
1006,336,1006,4,0,113.47,0,113.47,销项税额
1007,337,1007,2,3114.02,0,3114.02,0,应收账款
1008,337,1008,3,0,2755.77,0,2755.77,主营业务收入
1009,337,1009,4,0,358.25,0,358.25,销项税额
1010,338,1010,2,18319.11,0,18319.11,0,应收账款
1011,338,1011,3,0,16211.6,0,16211.6,主营业务收入
1012,338,1012,4,0,2107.51,0,2107.51,销项税额
1013,339,1013,2,6691.24,0,6691.24,0,应收账款
1014,339,1014,3,0,5921.45,0,5921.45,主营业务收入
1015,339,1015,4,0,769.79,0,769.79,销项税额
1016,340,1016,2,10772.78,0,10772.78,0,应收账款
1017,340,1017,3,0,9533.43,0,9533.43,主营业务收入
1018,340,1018,4,0,1239.35,0,1239.35,销项税额
1019,341,1019,2,13043.900000000001,0,13043.900000000001,0,应收账款
1020,341,1020,3,0,11543.27,0,11543.27,主营业务收入
1021,341,1021,4,0,1500.63,0,1500.63,销项税额
1022,342,1022,2,849.86,0,849.86,0,应收账款
1023,342,1023,3,0,752.09,0,752.09,主营业务收入
1024,342,1024,4,0,97.77,0,97.77,销项税额
1025,343,1025,2,14608.2,0,14608.2,0,应收账款
1026,343,1026,3,0,12927.61,0,12927.61,主营业务收入
1027,343,1027,4,0,1680.59,0,1680.59,销项税额
1028,344,1028,2,18744.96,0,18744.96,0,应收账款
1029,344,1029,3,0,16588.46,0,16588.46,主营业务收入
1030,344,1030,4,0,2156.5,0,2156.5,销项税额
1031,345,1031,2,6236.490000000001,0,6236.490000000001,0,应收账款
1032,345,1032,3,0,5519.02,0,5519.02,主营业务收入
1033,345,1033,4,0,717.47,0,717.47,销项税额
1034,346,1034,2,24180.95,0,24180.95,0,应收账款
1035,346,1035,3,0,21399.07,0,21399.07,主营业务收入
1036,346,1036,4,0,2781.88,0,2781.88,销项税额
1037,347,1037,2,2151.3599999999997,0,2151.3599999999997,0,应收账款
1038,347,1038,3,0,1903.86,0,1903.86,主营业务收入
1039,347,1039,4,0,247.5,0,247.5,销项税额
1040,348,1040,2,22776.56,0,22776.56,0,应收账款
1041,348,1041,3,0,20156.25,0,20156.25,主营业务收入
1042,348,1042,4,0,2620.31,0,2620.31,销项税额
1043,349,1043,2,25342.010000000002,0,25342.010000000002,0,应收账款
1044,349,1044,3,0,22426.56,0,22426.56,主营业务收入
1045,349,1045,4,0,2915.45,0,2915.45,销项税额
1046,350,1046,2,20822.25,0,20822.25,0,应收账款
1047,350,1047,3,0,18426.77,0,18426.77,主营业务收入
1048,350,1048,4,0,2395.48,0,2395.48,销项税额
1049,351,1049,2,3989.02,0,3989.02,0,应收账款
1050,351,1050,3,0,3530.11,0,3530.11,主营业务收入
1051,351,1051,4,0,458.91,0,458.91,销项税额
1052,352,1052,2,10991.34,0,10991.34,0,应收账款
1053,352,1053,3,0,9726.85,0,9726.85,主营业务收入
1054,352,1054,4,0,1264.49,0,1264.49,销项税额
1055,353,1055,2,20947.06,0,20947.06,0,应收账款
1056,353,1056,3,0,18537.22,0,18537.22,主营业务收入
1057,353,1057,4,0,2409.84,0,2409.84,销项税额
1058,354,1058,2,1147.38,0,1147.38,0,应收账款
1059,354,1059,3,0,1015.38,0,1015.38,主营业务收入
1060,354,1060,4,0,132.0,0,132.0,销项税额
1061,355,1061,2,6694.3,0,6694.3,0,应收账款
1062,355,1062,3,0,5924.16,0,5924.16,主营业务收入
1063,355,1063,4,0,770.14,0,770.14,销项税额
1064,356,1064,2,12043.71,0,12043.71,0,应收账款
1065,356,1065,3,0,10658.15,0,10658.15,主营业务收入
1066,356,1066,4,0,1385.56,0,1385.56,销项税额
1067,357,1067,2,2919.3900000000003,0,2919.3900000000003,0,应收账款
1068,357,1068,3,0,2583.53,0,2583.53,主营业务收入
1069,357,1069,4,0,335.86,0,335.86,销项税额
1070,358,1070,2,16754.11,0,16754.11,0,应收账款
1071,358,1071,3,0,14826.65,0,14826.65,主营业务收入
1072,358,1072,4,0,1927.46,0,1927.46,销项税额
1073,359,1073,2,291.6,0,291.6,0,应收账款
1074,359,1074,3,0,258.05,0,258.05,主营业务收入
1075,359,1075,4,0,33.55,0,33.55,销项税额
1076,360,1076,2,11388.38,0,11388.38,0,应收账款
1077,360,1077,3,0,10078.21,0,10078.21,主营业务收入
1078,360,1078,4,0,1310.17,0,1310.17,销项税额
1079,361,1079,2,3499.29,0,3499.29,0,应收账款
1080,361,1080,3,0,3096.72,0,3096.72,主营业务收入
1081,361,1081,4,0,402.57,0,402.57,销项税额
1082,362,1082,2,913.81,0,913.81,0,应收账款
1083,362,1083,3,0,808.68,0,808.68,主营业务收入
1084,362,1084,4,0,105.13,0,105.13,销项税额
1085,363,1085,2,2297.38,0,2297.38,0,应收账款
1086,363,1086,3,0,2033.08,0,2033.08,主营业务收入
1087,363,1087,4,0,264.3,0,264.3,销项税额
1088,364,1088,2,14343.519999999999,0,14343.519999999999,0,应收账款
1089,364,1089,3,0,12693.38,0,12693.38,主营业务收入
1090,364,1090,4,0,1650.14,0,1650.14,销项税额
1091,365,1091,2,14839.35,0,14839.35,0,应收账款
1092,365,1092,3,0,13132.17,0,13132.17,主营业务收入
1093,365,1093,4,0,1707.18,0,1707.18,销项税额
1094,366,1094,2,6634.9400000000005,0,6634.9400000000005,0,应收账款
1095,366,1095,3,0,5871.63,0,5871.63,主营业务收入
1096,366,1096,4,0,763.31,0,763.31,销项税额
1097,367,1097,2,5290.66,0,5290.66,0,应收账款
1098,367,1098,3,0,4682.0,0,4682.0,主营业务收入
1099,367,1099,4,0,608.66,0,608.66,销项税额
1100,368,1100,2,1401.65,0,1401.65,0,应收账款
1101,368,1101,3,0,1240.4,0,1240.4,主营业务收入
1102,368,1102,4,0,161.25,0,161.25,销项税额
1103,369,1103,2,273.64,0,273.64,0,应收账款
1104,369,1104,3,0,242.16,0,242.16,主营业务收入
1105,369,1105,4,0,31.48,0,31.48,销项税额
1106,370,1106,2,17188.55,0,17188.55,0,应收账款
1107,370,1107,3,0,15211.11,0,15211.11,主营业务收入
1108,370,1108,4,0,1977.44,0,1977.44,销项税额
1109,371,1109,2,1727.0700000000002,0,1727.0700000000002,0,应收账款
1110,371,1110,3,0,1528.38,0,1528.38,主营业务收入
1111,371,1111,4,0,198.69,0,198.69,销项税额
1112,372,1112,2,6578.049999999999,0,6578.049999999999,0,应收账款
1113,372,1113,3,0,5821.28,0,5821.28,主营业务收入
1114,372,1114,4,0,756.77,0,756.77,销项税额
1115,373,1115,2,4718.09,0,4718.09,0,应收账款
1116,373,1116,3,0,4175.3,0,4175.3,主营业务收入
1117,373,1117,4,0,542.79,0,542.79,销项税额
1118,374,1118,2,2641.5,0,2641.5,0,应收账款
1119,374,1119,3,0,2337.61,0,2337.61,主营业务收入
1120,374,1120,4,0,303.89,0,303.89,销项税额
1121,375,1121,2,2827.08,0,2827.08,0,应收账款
1122,375,1122,3,0,2501.84,0,2501.84,主营业务收入
1123,375,1123,4,0,325.24,0,325.24,销项税额
1124,376,1124,2,12239.35,0,12239.35,0,应收账款
1125,376,1125,3,0,10831.28,0,10831.28,主营业务收入
1126,376,1126,4,0,1408.07,0,1408.07,销项税额
1127,377,1127,2,15924.81,0,15924.81,0,应收账款
1128,377,1128,3,0,14092.75,0,14092.75,主营业务收入
1129,377,1129,4,0,1832.06,0,1832.06,销项税额
1130,378,1130,2,9562.34,0,9562.34,0,应收账款
1131,378,1131,3,0,8462.25,0,8462.25,主营业务收入
1132,378,1132,4,0,1100.09,0,1100.09,销项税额
1133,379,1133,2,9955.31,0,9955.31,0,应收账款
1134,379,1134,3,0,8810.01,0,8810.01,主营业务收入
1135,379,1135,4,0,1145.3,0,1145.3,销项税额
1136,380,1136,2,8921.77,0,8921.77,0,应收账款
1137,380,1137,3,0,7895.37,0,7895.37,主营业务收入
1138,380,1138,4,0,1026.4,0,1026.4,销项税额
1139,381,1139,2,13963.170000000002,0,13963.170000000002,0,应收账款
1140,381,1140,3,0,12356.79,0,12356.79,主营业务收入
1141,381,1141,4,0,1606.38,0,1606.38,销项税额
1142,382,1142,2,1390.74,0,1390.74,0,应收账款
1143,382,1143,3,0,1230.74,0,1230.74,主营业务收入
1144,382,1144,4,0,160.0,0,160.0,销项税额
1145,383,1145,2,1589.5100000000002,0,1589.5100000000002,0,应收账款
1146,383,1146,3,0,1406.65,0,1406.65,主营业务收入
1147,383,1147,4,0,182.86,0,182.86,销项税额
1148,384,1148,2,7423.76,0,7423.76,0,应收账款
1149,384,1149,3,0,6569.7,0,6569.7,主营业务收入
1150,384,1150,4,0,854.06,0,854.06,销项税额
1151,385,1151,2,12702.3,0,12702.3,0,应收账款
1152,385,1152,3,0,11240.97,0,11240.97,主营业务收入
1153,385,1153,4,0,1461.33,0,1461.33,销项税额
1154,386,1154,2,11226.99,0,11226.99,0,应收账款
1155,386,1155,3,0,9935.39,0,9935.39,主营业务收入
1156,386,1156,4,0,1291.6,0,1291.6,销项税额
1157,387,1157,2,19883.54,0,19883.54,0,应收账款
1158,387,1158,3,0,17596.05,0,17596.05,主营业务收入
1159,387,1159,4,0,2287.49,0,2287.49,销项税额
1160,388,1160,2,1547.32,0,1547.32,0,应收账款
1161,388,1161,3,0,1369.31,0,1369.31,主营业务收入
1162,388,1162,4,0,178.01,0,178.01,销项税额
1163,389,1163,2,12788.710000000001,0,12788.710000000001,0,应收账款
1164,389,1164,3,0,11317.44,0,11317.44,主营业务收入
1165,389,1165,4,0,1471.27,0,1471.27,销项税额
1166,390,1166,2,41825.06,0,41825.06,0,应收账款
1167,390,1167,3,0,37013.33,0,37013.33,主营业务收入
1168,390,1168,4,0,4811.73,0,4811.73,销项税额
1169,391,1169,2,2159.77,0,2159.77,0,应收账款
1170,391,1170,3,0,1911.3,0,1911.3,主营业务收入
1171,391,1171,4,0,248.47,0,248.47,销项税额
1172,392,1172,2,4628.7300000000005,0,4628.7300000000005,0,应收账款
1173,392,1173,3,0,4096.22,0,4096.22,主营业务收入
1174,392,1174,4,0,532.51,0,532.51,销项税额
1175,393,1175,2,11826.18,0,11826.18,0,应收账款
1176,393,1176,3,0,10465.65,0,10465.65,主营业务收入
1177,393,1177,4,0,1360.53,0,1360.53,销项税额
1178,394,1178,2,25458.8,0,25458.8,0,应收账款
1179,394,1179,3,0,22529.91,0,22529.91,主营业务收入
1180,394,1180,4,0,2928.89,0,2928.89,销项税额
1181,395,1181,2,5146.040000000001,0,5146.040000000001,0,应收账款
1182,395,1182,3,0,4554.02,0,4554.02,主营业务收入
1183,395,1183,4,0,592.02,0,592.02,销项税额
1184,396,1184,2,8784.26,0,8784.26,0,应收账款
1185,396,1185,3,0,7773.68,0,7773.68,主营业务收入
1186,396,1186,4,0,1010.58,0,1010.58,销项税额
1187,397,1187,2,1613.52,0,1613.52,0,应收账款
1188,397,1188,3,0,1427.89,0,1427.89,主营业务收入
1189,397,1189,4,0,185.63,0,185.63,销项税额
1190,398,1190,2,12904.22,0,12904.22,0,应收账款
1191,398,1191,3,0,11419.66,0,11419.66,主营业务收入
1192,398,1192,4,0,1484.56,0,1484.56,销项税额
1193,399,1193,2,25542.54,0,25542.54,0,应收账款
1194,399,1194,3,0,22604.02,0,22604.02,主营业务收入
1195,399,1195,4,0,2938.52,0,2938.52,销项税额
1196,400,1196,2,9375.52,0,9375.52,0,应收账款
1197,400,1197,3,0,8296.92,0,8296.92,主营业务收入
1198,400,1198,4,0,1078.6,0,1078.6,销项税额
1199,401,1199,2,625.5,0,625.5,0,应收账款
1200,401,1200,3,0,553.54,0,553.54,主营业务收入
1201,401,1201,4,0,71.96,0,71.96,销项税额
1202,402,1202,2,16522.23,0,16522.23,0,应收账款
1203,402,1203,3,0,14621.44,0,14621.44,主营业务收入
1204,402,1204,4,0,1900.79,0,1900.79,销项税额
1205,403,1205,2,1528.52,0,1528.52,0,应收账款
1206,403,1206,3,0,1352.67,0,1352.67,主营业务收入
1207,403,1207,4,0,175.85,0,175.85,销项税额
1208,404,1208,2,22822.920000000002,0,22822.920000000002,0,应收账款
1209,404,1209,3,0,20197.27,0,20197.27,主营业务收入
1210,404,1210,4,0,2625.65,0,2625.65,销项税额
1211,405,1211,2,9807.439999999999,0,9807.439999999999,0,应收账款
1212,405,1212,3,0,8679.15,0,8679.15,主营业务收入
1213,405,1213,4,0,1128.29,0,1128.29,销项税额
